        f (GHz),               V_inc[1] (V),               Re{V[1]} (V),               Im{V[1]} (V)
 2.42000000e+00,        +7.071067811865e+00,        +1.045450211168e+01,        +6.160037848620e+00
 2.42020000e+00,        +7.071067811865e+00,        +1.045655620563e+01,        +6.159786735795e+00
 2.42040000e+00,        +7.071067811865e+00,        +1.045858079183e+01,        +6.159521461521e+00
 2.42060000e+00,        +7.071067811865e+00,        +1.046057674357e+01,        +6.159242822843e+00
 2.42080000e+00,        +7.071067811865e+00,        +1.046254490573e+01,        +6.158951568033e+00
 2.42100000e+00,        +7.071067811865e+00,        +1.046448609556e+01,        +6.158648399825e+00
 2.42120000e+00,        +7.071067811865e+00,        +1.046640110344e+01,        +6.158333978423e+00
 2.42140000e+00,        +7.071067811865e+00,        +1.046829069366e+01,        +6.158008924288e+00
 2.42160000e+00,        +7.071067811865e+00,        +1.047015560521e+01,        +6.157673820732e+00
 2.42180000e+00,        +7.071067811865e+00,        +1.047199655258e+01,        +6.157329216325e+00
 2.42200000e+00,        +7.071067811865e+00,        +1.047381422651e+01,        +6.156975627136e+00
 2.42220000e+00,        +7.071067811865e+00,        +1.047560929477e+01,        +6.156613538813e+00
 2.42240000e+00,        +7.071067811865e+00,        +1.047738240293e+01,        +6.156243408522e+00
 2.42260000e+00,        +7.071067811865e+00,        +1.047913417511e+01,        +6.155865666748e+00
 2.42280000e+00,        +7.071067811865e+00,        +1.048086521467e+01,        +6.155480718976e+00
 2.42300000e+00,        +7.071067811865e+00,        +1.048257610496e+01,        +6.155088947249e+00
 2.42320000e+00,        +7.071067811865e+00,        +1.048426741002e+01,        +6.154690711633e+00
 2.42340000e+00,        +7.071067811865e+00,        +1.048593967521e+01,        +6.154286351568e+00
 2.42360000e+00,        +7.071067811865e+00,        +1.048759342791e+01,        +6.153876187135e+00
 2.42380000e+00,        +7.071067811865e+00,        +1.048922917816e+01,        +6.153460520242e+00
 2.42400000e+00,        +7.071067811865e+00,        +1.049084741925e+01,        +6.153039635720e+00
 2.42420000e+00,        +7.071067811865e+00,        +1.049244862834e+01,        +6.152613802356e+00
 2.42440000e+00,        +7.071067811865e+00,        +1.049403326702e+01,        +6.152183273854e+00
 2.42460000e+00,        +7.071067811865e+00,        +1.049560178190e+01,        +6.151748289732e+00
 2.42480000e+00,        +7.071067811865e+00,        +1.049715460514e+01,        +6.151309076163e+00
 2.42500000e+00,        +7.071067811865e+00,        +1.049869215495e+01,        +6.150865846757e+00
 2.42520000e+00,        +7.071067811865e+00,        +1.050021483614e+01,        +6.150418803299e+00
 2.42540000e+00,        +7.071067811865e+00,        +1.050172304056e+01,        +6.149968136436e+00
 2.42560000e+00,        +7.071067811865e+00,        +1.050321714759e+01,        +6.149514026315e+00
 2.42580000e+00,        +7.071067811865e+00,        +1.050469752460e+01,        +6.149056643194e+00
 2.42600000e+00,        +7.071067811865e+00,        +1.050616452737e+01,        +6.148596148000e+00
 2.42620000e+00,        +7.071067811865e+00,        +1.050761850051e+01,        +6.148132692858e+00
 2.42640000e+00,        +7.071067811865e+00,        +1.050905977789e+01,        +6.147666421592e+00
 2.42660000e+00,        +7.071067811865e+00,        +1.051048868298e+01,        +6.147197470187e+00
 2.42680000e+00,        +7.071067811865e+00,        +1.051190552926e+01,        +6.146725967223e+00
 2.42700000e+00,        +7.071067811865e+00,        +1.051331062057e+01,        +6.146252034289e+00
 2.42720000e+00,        +7.071067811865e+00,        +1.051470425147e+01,        +6.145775786365e+00
 2.42740000e+00,        +7.071067811865e+00,        +1.051608670753e+01,        +6.145297332185e+00
 2.42760000e+00,        +7.071067811865e+00,        +1.051745826570e+01,        +6.144816774575e+00
 2.42780000e+00,        +7.071067811865e+00,        +1.051881919458e+01,        +6.144334210770e+00
 2.42800000e+00,        +7.071067811865e+00,        +1.052016975474e+01,        +6.143849732719e+00
 2.42820000e+00,        +7.071067811865e+00,        +1.052151019899e+01,        +6.143363427362e+00
 2.42840000e+00,        +7.071067811865e+00,        +1.052284077266e+01,        +6.142875376898e+00
 2.42860000e+00,        +7.071067811865e+00,        +1.052416171386e+01,        +6.142385659033e+00
 2.42880000e+00,        +7.071067811865e+00,        +1.052547325373e+01,        +6.141894347217e+00
