        f (GHz),               I_inc[1] (A),               Re{I[1]} (A),               Im{I[1]} (A)
 2.40000000e+00,        +1.414213562373e-01,        +2.827015212313e-01,        +3.970621255406e-03
 2.40002500e+00,        +1.414213562373e-01,        +2.827015012586e-01,        +3.968573256649e-03
 2.40005000e+00,        +1.414213562373e-01,        +2.827014811347e-01,        +3.966524525279e-03
 2.40007500e+00,        +1.414213562373e-01,        +2.827014608591e-01,        +3.964475059932e-03
 2.40010000e+00,        +1.414213562373e-01,        +2.827014404316e-01,        +3.962424859240e-03
 2.40012500e+00,        +1.414213562373e-01,        +2.827014198518e-01,        +3.960373921831e-03
 2.40015000e+00,        +1.414213562373e-01,        +2.827013991194e-01,        +3.958322246333e-03
 2.40017500e+00,        +1.414213562373e-01,        +2.827013782340e-01,        +3.956269831366e-03
 2.40020000e+00,        +1.414213562373e-01,        +2.827013571953e-01,        +3.954216675552e-03
 2.40022500e+00,        +1.414213562373e-01,        +2.827013360030e-01,        +3.952162777504e-03
 2.40025000e+00,        +1.414213562373e-01,        +2.827013146566e-01,        +3.950108135837e-03
 2.40027500e+00,        +1.414213562373e-01,        +2.827012931559e-01,        +3.948052749161e-03
 2.40030000e+00,        +1.414213562373e-01,        +2.827012715005e-01,        +3.945996616080e-03
 2.40032500e+00,        +1.414213562373e-01,        +2.827012496900e-01,        +3.943939735199e-03
 2.40035000e+00,        +1.414213562373e-01,        +2.827012277242e-01,        +3.941882105118e-03
 2.40037500e+00,        +1.414213562373e-01,        +2.827012056026e-01,        +3.939823724431e-03
 2.40040000e+00,        +1.414213562373e-01,        +2.827011833249e-01,        +3.937764591734e-03
 2.40042500e+00,        +1.414213562373e-01,        +2.827011608908e-01,        +3.935704705616e-03
 2.40045000e+00,        +1.414213562373e-01,        +2.827011382998e-01,        +3.933644064663e-03
 2.40047500e+00,        +1.414213562373e-01,        +2.827011155517e-01,        +3.931582667458e-03
 2.40050000e+00,        +1.414213562373e-01,        +2.827010926461e-01,        +3.929520512582e-03
 2.40052500e+00,        +1.414213562373e-01,        +2.827010695826e-01,        +3.927457598610e-03
 2.40055000e+00,        +1.414213562373e-01,        +2.827010463609e-01,        +3.925393924117e-03
 2.40057500e+00,        +1.414213562373e-01,        +2.827010229806e-01,        +3.923329487671e-03
 2.40060000e+00,        +1.414213562373e-01,        +2.827009994413e-01,        +3.921264287840e-03
 2.40062500e+00,        +1.414213562373e-01,        +2.827009757427e-01,        +3.919198323186e-03
 2.40065000e+00,        +1.414213562373e-01,        +2.827009518844e-01,        +3.917131592268e-03
 2.40067500e+00,        +1.414213562373e-01,        +2.827009278660e-01,        +3.915064093643e-03
 2.40070000e+00,        +1.414213562373e-01,        +2.827009036873e-01,        +3.912995825864e-03
 2.40072500e+00,        +1.414213562373e-01,        +2.827008793477e-01,        +3.910926787480e-03
 2.40075000e+00,        +1.414213562373e-01,        +2.827008548471e-01,        +3.908856977037e-03
 2.40077500e+00,        +1.414213562373e-01,        +2.827008301849e-01,        +3.906786393077e-03
 2.40080000e+00,        +1.414213562373e-01,        +2.827008053608e-01,        +3.904715034138e-03
 2.40082500e+00,        +1.414213562373e-01,        +2.827007803744e-01,        +3.902642898758e-03
 2.40085000e+00,        +1.414213562373e-01,        +2.827007552254e-01,        +3.900569985467e-03
 2.40087500e+00,        +1.414213562373e-01,        +2.827007299134e-01,        +3.898496292794e-03
 2.40090000e+00,        +1.414213562373e-01,        +2.827007044380e-01,        +3.896421819263e-03
 2.40092500e+00,        +1.414213562373e-01,        +2.827006787988e-01,        +3.894346563397e-03
 2.40095000e+00,        +1.414213562373e-01,        +2.827006529955e-01,        +3.892270523713e-03
 2.40097500e+00,        +1.414213562373e-01,        +2.827006270277e-01,        +3.890193698725e-03
 2.40100000e+00,        +1.414213562373e-01,        +2.827006008949e-01,        +3.888116086944e-03
 2.40102500e+00,        +1.414213562373e-01,        +2.827005745969e-01,        +3.886037686877e-03
 2.40105000e+00,        +1.414213562373e-01,        +2.827005481332e-01,        +3.883958497029e-03
 2.40107500e+00,        +1.414213562373e-01,        +2.827005215034e-01,        +3.881878515898e-03
 2.40110000e+00,        +1.414213562373e-01,        +2.827004947072e-01,        +3.879797741982e-03
 2.40112500e+00,        +1.414213562373e-01,        +2.827004677442e-01,        +3.877716173772e-03
 2.40115000e+00,        +1.414213562373e-01,        +2.827004406140e-01,        +3.875633809759e-03
 2.40117500e+00,        +1.414213562373e-01,        +2.827004133161e-01,        +3.873550648428e-03
 2.40120000e+00,        +1.414213562373e-01,        +2.827003858503e-01,        +3.871466688260e-03
 2.40122500e+00,        +1.414213562373e-01,        +2.827003582160e-01,        +3.869381927734e-03
 2.40125000e+00,        +1.414213562373e-01,        +2.827003304130e-01,        +3.867296365324e-03
 2.40127500e+00,        +1.414213562373e-01,        +2.827003024408e-01,        +3.865209999502e-03
 2.40130000e+00,        +1.414213562373e-01,        +2.827002742990e-01,        +3.863122828734e-03
 2.40132500e+00,        +1.414213562373e-01,        +2.827002459873e-01,        +3.861034851484e-03
 2.40135000e+00,        +1.414213562373e-01,        +2.827002175051e-01,        +3.858946066211e-03
 2.40137500e+00,        +1.414213562373e-01,        +2.827001888522e-01,        +3.856856471372e-03
 2.40140000e+00,        +1.414213562373e-01,        +2.827001600282e-01,        +3.854766065419e-03
 2.40142500e+00,        +1.414213562373e-01,        +2.827001310325e-01,        +3.852674846800e-03
 2.40145000e+00,        +1.414213562373e-01,        +2.827001018649e-01,        +3.850582813960e-03
 2.40147500e+00,        +1.414213562373e-01,        +2.827000725248e-01,        +3.848489965340e-03
 2.40150000e+00,        +1.414213562373e-01,        +2.827000430120e-01,        +3.846396299377e-03
 2.40152500e+00,        +1.414213562373e-01,        +2.827000133260e-01,        +3.844301814505e-03
 2.40155000e+00,        +1.414213562373e-01,        +2.826999834664e-01,        +3.842206509153e-03
 2.40157500e+00,        +1.414213562373e-01,        +2.826999534327e-01,        +3.840110381747e-03
 2.40160000e+00,        +1.414213562373e-01,        +2.826999232246e-01,        +3.838013430708e-03
 2.40162500e+00,        +1.414213562373e-01,        +2.826998928417e-01,        +3.835915654455e-03
 2.40165000e+00,        +1.414213562373e-01,        +2.826998622835e-01,        +3.833817051402e-03
 2.40167500e+00,        +1.414213562373e-01,        +2.826998315496e-01,        +3.831717619959e-03
 2.40170000e+00,        +1.414213562373e-01,        +2.826998006396e-01,        +3.829617358533e-03
 2.40172500e+00,        +1.414213562373e-01,        +2.826997695531e-01,        +3.827516265526e-03
 2.40175000e+00,        +1.414213562373e-01,        +2.826997382896e-01,        +3.825414339337e-03
 2.40177500e+00,        +1.414213562373e-01,        +2.826997068488e-01,        +3.823311578360e-03
 2.40180000e+00,        +1.414213562373e-01,        +2.826996752302e-01,        +3.821207980986e-03
 2.40182500e+00,        +1.414213562373e-01,        +2.826996434334e-01,        +3.819103545602e-03
 2.40185000e+00,        +1.414213562373e-01,        +2.826996114579e-01,        +3.816998270591e-03
 2.40187500e+00,        +1.414213562373e-01,        +2.826995793034e-01,        +3.814892154331e-03
 2.40190000e+00,        +1.414213562373e-01,        +2.826995469694e-01,        +3.812785195198e-03
 2.40192500e+00,        +1.414213562373e-01,        +2.826995144555e-01,        +3.810677391562e-03
 2.40195000e+00,        +1.414213562373e-01,        +2.826994817612e-01,        +3.808568741791e-03
 2.40197500e+00,        +1.414213562373e-01,        +2.826994488861e-01,        +3.806459244246e-03
 2.40200000e+00,        +1.414213562373e-01,        +2.826994158298e-01,        +3.804348897287e-03
 2.40202500e+00,        +1.414213562373e-01,        +2.826993825918e-01,        +3.802237699268e-03
 2.40205000e+00,        +1.414213562373e-01,        +2.826993491717e-01,        +3.800125648541e-03
 2.40207500e+00,        +1.414213562373e-01,        +2.826993155691e-01,        +3.798012743451e-03
 2.40210000e+00,        +1.414213562373e-01,        +2.826992817835e-01,        +3.795898982342e-03
 2.40212500e+00,        +1.414213562373e-01,        +2.826992478145e-01,        +3.793784363551e-03
 2.40215000e+00,        +1.414213562373e-01,        +2.826992136616e-01,        +3.791668885413e-03
 2.40217500e+00,        +1.414213562373e-01,        +2.826991793244e-01,        +3.789552546258e-03
 2.40220000e+00,        +1.414213562373e-01,        +2.826991448025e-01,        +3.787435344412e-03
 2.40222500e+00,        +1.414213562373e-01,        +2.826991100953e-01,        +3.785317278197e-03
 2.40225000e+00,        +1.414213562373e-01,        +2.826990752025e-01,        +3.783198345931e-03
 2.40227500e+00,        +1.414213562373e-01,        +2.826990401235e-01,        +3.781078545926e-03
 2.40230000e+00,        +1.414213562373e-01,        +2.826990048580e-01,        +3.778957876493e-03
 2.40232500e+00,        +1.414213562373e-01,        +2.826989694055e-01,        +3.776836335937e-03
 2.40235000e+00,        +1.414213562373e-01,        +2.826989337655e-01,        +3.774713922557e-03
 2.40237500e+00,        +1.414213562373e-01,        +2.826988979376e-01,        +3.772590634652e-03
 2.40240000e+00,        +1.414213562373e-01,        +2.826988619213e-01,        +3.770466470513e-03
 2.40242500e+00,        +1.414213562373e-01,        +2.826988257162e-01,        +3.768341428428e-03
 2.40245000e+00,        +1.414213562373e-01,        +2.826987893217e-01,        +3.766215506681e-03
 2.40247500e+00,        +1.414213562373e-01,        +2.826987527374e-01,        +3.764088703552e-03
 2.40250000e+00,        +1.414213562373e-01,        +2.826987159630e-01,        +3.761961017316e-03
 2.40252500e+00,        +1.414213562373e-01,        +2.826986789978e-01,        +3.759832446244e-03
 2.40255000e+00,        +1.414213562373e-01,        +2.826986418414e-01,        +3.757702988602e-03
 2.40257500e+00,        +1.414213562373e-01,        +2.826986044934e-01,        +3.755572642653e-03
 2.40260000e+00,        +1.414213562373e-01,        +2.826985669532e-01,        +3.753441406655e-03
 2.40262500e+00,        +1.414213562373e-01,        +2.826985292205e-01,        +3.751309278860e-03
 2.40265000e+00,        +1.414213562373e-01,        +2.826984912947e-01,        +3.749176257518e-03
 2.40267500e+00,        +1.414213562373e-01,        +2.826984531753e-01,        +3.747042340875e-03
 2.40270000e+00,        +1.414213562373e-01,        +2.826984148620e-01,        +3.744907527169e-03
 2.40272500e+00,        +1.414213562373e-01,        +2.826983763541e-01,        +3.742771814637e-03
 2.40275000e+00,        +1.414213562373e-01,        +2.826983376513e-01,        +3.740635201510e-03
 2.40277500e+00,        +1.414213562373e-01,        +2.826982987529e-01,        +3.738497686015e-03
 2.40280000e+00,        +1.414213562373e-01,        +2.826982596587e-01,        +3.736359266375e-03
 2.40282500e+00,        +1.414213562373e-01,        +2.826982203680e-01,        +3.734219940808e-03
 2.40285000e+00,        +1.414213562373e-01,        +2.826981808803e-01,        +3.732079707527e-03
 2.40287500e+00,        +1.414213562373e-01,        +2.826981411953e-01,        +3.729938564740e-03
 2.40290000e+00,        +1.414213562373e-01,        +2.826981013124e-01,        +3.727796510653e-03
 2.40292500e+00,        +1.414213562373e-01,        +2.826980612310e-01,        +3.725653543464e-03
 2.40295000e+00,        +1.414213562373e-01,        +2.826980209508e-01,        +3.723509661371e-03
 2.40297500e+00,        +1.414213562373e-01,        +2.826979804711e-01,        +3.721364862562e-03
 2.40300000e+00,        +1.414213562373e-01,        +2.826979397916e-01,        +3.719219145224e-03
 2.40302500e+00,        +1.414213562373e-01,        +2.826978989117e-01,        +3.717072507539e-03
 2.40305000e+00,        +1.414213562373e-01,        +2.826978578309e-01,        +3.714924947684e-03
 2.40307500e+00,        +1.414213562373e-01,        +2.826978165487e-01,        +3.712776463830e-03
 2.40310000e+00,        +1.414213562373e-01,        +2.826977750647e-01,        +3.710627054146e-03
 2.40312500e+00,        +1.414213562373e-01,        +2.826977333782e-01,        +3.708476716794e-03
 2.40315000e+00,        +1.414213562373e-01,        +2.826976914888e-01,        +3.706325449932e-03
 2.40317500e+00,        +1.414213562373e-01,        +2.826976493959e-01,        +3.704173251714e-03
