        f (GHz),                 E_elec (J),                  E_mag (J),                  E_cap (J),                  E_ind (J),              E_elec[1] (J),                  p_elec[1],               E_mag[1] (J),                   p_mag[1],              E_elec[2] (J),                  p_elec[2],               E_mag[2] (J),                   p_mag[2],              E_elec[3] (J),                  p_elec[3],               E_mag[3] (J),                   p_mag[3],              E_elec[4] (J),                  p_elec[4],               E_mag[4] (J),                   p_mag[4],              E_elec[5] (J),                  p_elec[5],               E_mag[5] (J),                   p_mag[5],              E_elec[6] (J),                  p_elec[6],               E_mag[6] (J),                   p_mag[6]
 2.40000000e+00,        +4.524456969434e-11,        +4.709567153364e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +2.373237835764e-16,        +5.245353976834e-06,        +3.995755104879e-14,        +8.484336192179e-04,        +3.020734103021e-11,        +6.676456696192e-01,        +3.208276177010e-11,        +6.812252745390e-01,        +3.992002218762e-12,        +8.823163190037e-02,        +3.746960844316e-12,        +7.956062037759e-02,        +3.432201894047e-12,        +7.585886919101e-02,        +3.246472535584e-12,        +6.893356501487e-02,        +3.450046444802e-12,        +7.625327123474e-02,        +3.261506788106e-12,        +6.925279291911e-02,        +3.990545276344e-12,        +8.819943041349e-02,        +3.747888893973e-12,        +7.958032600290e-02
 2.40002500e+00,        +4.526173874839e-11,        +4.711186102012e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +2.375554710768e-16,        +5.248483103960e-06,        +4.000550016178e-14,        +8.491598356663e-04,        +3.021139543060e-11,        +6.674819895573e-01,        +3.208571462534e-11,        +6.810538563025e-01,        +3.995113173314e-12,        +8.826689570021e-02,        +3.749849842467e-12,        +7.959460232034e-02,        +3.435537483666e-12,        +7.590378935207e-02,        +3.249579358267e-12,        +6.897582239173e-02,        +3.453392431482e-12,        +7.629827149768e-02,        +3.264627151722e-12,        +6.929522801758e-02,        +3.993655888606e-12,        +8.823469886579e-02,        +3.750774964465e-12,        +7.961423903131e-02
 2.40005000e+00,        +4.527893936752e-11,        +4.712808174808e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +2.377876316222e-16,        +5.251616644377e-06,        +4.005354138608e-14,        +8.498869442678e-04,        +3.021545657135e-11,        +6.673181172839e-01,        +3.208867378080e-11,        +6.808822381595e-01,        +3.998230360179e-12,        +8.830220884207e-02,        +3.752744597825e-12,        +7.962863029064e-02,        +3.438879046054e-12,        +7.594875441187e-02,        +3.252691734212e-12,        +6.901812281686e-02,        +3.456744411866e-12,        +7.634331678594e-02,        +3.267753084669e-12,        +6.933770617139e-02,        +3.996772726865e-12,        +8.827001653957e-02,        +3.753666789174e-12,        +7.964819805821e-02
 2.40007500e+00,        +4.529617162645e-11,        +4.714433379159e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +2.380202657238e-16,        +5.254754589123e-06,        +4.010167493885e-14,        +8.506149459259e-04,        +3.021952446829e-11,        +6.671540526098e-01,        +3.209163925108e-11,        +6.807104198980e-01,        +4.001353793605e-12,        +8.833757136483e-02,        +3.755645123655e-12,        +7.966270432959e-02,        +3.442226595906e-12,        +7.599376442436e-02,        +3.255809677065e-12,        +6.906046634275e-02,        +3.460102400668e-12,        +7.638840715289e-02,        +3.270884600626e-12,        +6.938022743275e-02,        +3.999895805379e-12,        +8.830538347402e-02,        +3.756564381367e-12,        +7.968220312485e-02
 2.40010000e+00,        +4.531343560008e-11,        +4.716061722495e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +2.382533738967e-16,        +5.257896929278e-06,        +4.014990103793e-14,        +8.513438415452e-04,        +3.022359913730e-11,        +6.669897953454e-01,        +3.209461105085e-11,        +6.805384013054e-01,        +4.004483487888e-12,        +8.837298330742e-02,        +3.758551433268e-12,        +7.969682447835e-02,        +3.445580147963e-12,        +7.603881944357e-02,        +3.258933200519e-12,        +6.910285302191e-02,        +3.463466412647e-12,        +7.643354265198e-02,        +3.274021713311e-12,        +6.942279185393e-02,        +4.003025138449e-12,        +8.834079970845e-02,        +3.759467754355e-12,        +7.971625427256e-02
 2.40012500e+00,        +4.533073136360e-11,        +4.717693212270e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +2.384869566606e-16,        +5.261043655961e-06,        +4.019821990189e-14,        +8.520736320313e-04,        +3.022768059428e-11,        +6.668253453010e-01,        +3.209758919479e-11,        +6.803661821694e-01,        +4.007619457371e-12,        +8.840844470884e-02,        +3.761463540017e-12,        +7.973099077815e-02,        +3.448939717011e-12,        +7.608391952353e-02,        +3.262062318306e-12,        +6.914528290694e-02,        +3.466836462605e-12,        +7.647872333665e-02,        +3.277164436486e-12,        +6.946539948724e-02,        +4.006160740425e-12,        +8.837626528218e-02,        +3.762376921494e-12,        +7.975035154274e-02
 2.40015000e+00,        +4.534805899241e-11,        +4.719327855961e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +2.387210145390e-16,        +5.264194760331e-06,        +4.024663174996e-14,        +8.528043182914e-04,        +3.023176885522e-11,        +6.666607022867e-01,        +3.210057369764e-11,        +6.801937622770e-01,        +4.010761716441e-12,        +8.844395560815e-02,        +3.764381457297e-12,        +7.976520327026e-02,        +3.452305317883e-12,        +7.612906471832e-02,        +3.265197044202e-12,        +6.918775605044e-02,        +3.470212565393e-12,        +7.652394926041e-02,        +3.280312783956e-12,        +6.950805038503e-02,        +4.009302625704e-12,        +8.841178023463e-02,        +3.765291896179e-12,        +7.978449497683e-02
 2.40017500e+00,        +4.536541856214e-11,        +4.720965661066e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +2.389555480599e-16,        +5.267350233584e-06,        +4.029513680209e-14,        +8.535359012333e-04,        +3.023586393612e-11,        +6.664958661124e-01,        +3.210356457420e-11,        +6.800211414152e-01,        +4.013910279533e-12,        +8.847951604448e-02,        +3.767305198549e-12,        +7.979946199604e-02,        +3.455676965458e-12,        +7.617425508208e-02,        +3.268337392027e-12,        +6.923027250507e-02,        +3.473594735907e-12,        +7.656922047681e-02,        +3.283466769567e-12,        +6.955074459969e-02,        +4.012450808727e-12,        +8.844734460526e-02,        +3.768212691853e-12,        +7.981868461635e-02
 2.40020000e+00,        +4.538281014867e-11,        +4.722606635111e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +2.391905577553e-16,        +5.270510066956e-06,        +4.034373527894e-14,        +8.542683817662e-04,        +3.023996585306e-11,        +6.663308365875e-01,        +3.210656183929e-11,        +6.798483193707e-01,        +4.017065161131e-12,        +8.851512605701e-02,        +3.770234777254e-12,        +7.983376699689e-02,        +3.459054674658e-12,        +7.621949066896e-02,        +3.271483375642e-12,        +6.927283232356e-02,        +3.476982989089e-12,        +7.661453703943e-02,        +3.286626407211e-12,        +6.959348218368e-02,        +4.015605303985e-12,        +8.848295843361e-02,        +3.771139321998e-12,        +7.985292050287e-02
 2.40022500e+00,        +4.540023382812e-11,        +4.724250785642e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +2.394260441615e-16,        +5.273674251722e-06,        +4.039242740187e-14,        +8.550017608004e-04,        +3.024407462214e-11,        +6.661656135217e-01,        +3.210956550779e-11,        +6.796752959301e-01,        +4.020226375763e-12,        +8.855078568500e-02,        +3.773170206941e-12,        +7.986811831429e-02,        +3.462438460455e-12,        +7.626477153318e-02,        +3.274635008951e-12,        +6.931543555865e-02,        +3.480377339926e-12,        +7.665989900189e-02,        +3.289791710821e-12,        +6.963626318947e-02,        +4.018766126013e-12,        +8.851862175926e-02,        +3.774071800144e-12,        +7.988720267802e-02
