        f (GHz),         Re{B_x[1]} (Wb/m²),         Im{B_x[1]} (Wb/m²),         Re{B_y[1]} (Wb/m²),         Im{B_y[1]} (Wb/m²),         Re{B_z[1]} (Wb/m²),         Im{B_z[1]} (Wb/m²),         Re{B_x[2]} (Wb/m²),         Im{B_x[2]} (Wb/m²),         Re{B_y[2]} (Wb/m²),         Im{B_y[2]} (Wb/m²),         Re{B_z[2]} (Wb/m²),         Im{B_z[2]} (Wb/m²),         Re{B_x[3]} (Wb/m²),         Im{B_x[3]} (Wb/m²),         Re{B_y[3]} (Wb/m²),         Im{B_y[3]} (Wb/m²),         Re{B_z[3]} (Wb/m²),         Im{B_z[3]} (Wb/m²),         Re{B_x[4]} (Wb/m²),         Im{B_x[4]} (Wb/m²),         Re{B_y[4]} (Wb/m²),         Im{B_y[4]} (Wb/m²),         Re{B_z[4]} (Wb/m²),         Im{B_z[4]} (Wb/m²)
 2.40025000e+00,        +5.042635547262e-10,        +1.543357256019e-10,        +4.832789078263e-10,        +3.123173152950e-11,        +5.507355019671e-08,        +3.799610612656e-07,        +4.345769584959e-10,        +3.126594223099e-10,        +4.681353743113e-10,        +4.573187683288e-11,        +4.985729348158e-08,        +3.820665795506e-07,        +3.198170076040e-10,        +5.464233637527e-10,        +4.198483872194e-10,        +1.224453230893e-10,        +2.546067057214e-08,        +3.850873713968e-07,        -1.189956639057e-10,        +1.391818920621e-09,        +7.043497490153e-11,        -1.531015994161e-11,        +3.441272197880e-09,        +1.789598350559e-07
 2.40027500e+00,        +5.048116941758e-10,        +1.541794864069e-10,        +4.836781499277e-10,        +3.105050697255e-11,        +5.512621503359e-08,        +3.801926587286e-07,        +4.350860633483e-10,        +3.126017318282e-10,        +4.685284327540e-10,        +4.555395896790e-11,        +4.990714430954e-08,        +3.822981968908e-07,        +3.202732737580e-10,        +5.465289614671e-10,        +4.202299787221e-10,        +1.223141695037e-10,        +2.549556046890e-08,        +3.853189511412e-07,        -1.189822037733e-10,        +1.391427552890e-09,        +7.052160852785e-11,        -1.546802441012e-11,        +3.449589671981e-09,        +1.790250588747e-07
 2.40030000e+00,        +5.053591680496e-10,        +1.540234508486e-10,        +4.840769662162e-10,        +3.086935383619e-11,        +5.517896547913e-08,        +3.804245386816e-07,        +4.355944776256e-10,        +3.125443794208e-10,        +4.689210711969e-10,        +4.537610186104e-11,        +4.995707333796e-08,        +3.825300966918e-07,        +3.207288477123e-10,        +5.466350533645e-10,        +4.206111609417e-10,        +1.221830533205e-10,        +2.553050473069e-08,        +3.855508138704e-07,        -1.189691309793e-10,        +1.391035372969e-09,        +7.060813273683e-11,        -1.562631678215e-11,        +3.457922355310e-09,        +1.790903602252e-07
 2.40032500e+00,        +5.059059772673e-10,        +1.538676192184e-10,        +4.844753573594e-10,        +3.068827215011e-11,        +5.523180172834e-08,        +3.806567016388e-07,        +4.361022021979e-10,        +3.124873656080e-10,        +4.693132902953e-10,        +4.519830553442e-11,        +5.000708075425e-08,        +3.827622794704e-07,        +3.211837302482e-10,        +5.467416403142e-10,        +4.209919344881e-10,        +1.220519746298e-10,        +2.556550350886e-08,        +3.857829601084e-07,        -1.189564459590e-10,        +1.390642379906e-09,        +7.069454743365e-11,        -1.578503728300e-11,        +3.466270285613e-09,        +1.791557392520e-07
 2.40035000e+00,        +5.064521227470e-10,        +1.537119918077e-10,        +4.848733240237e-10,        +3.050726194143e-11,        +5.528472397680e-08,        +3.808891481158e-07,        +4.366092379319e-10,        +3.124306909150e-10,        +4.697050907029e-10,        +4.502057000980e-11,        +5.005716674635e-08,        +3.829947457450e-07,        +3.216379221450e-10,        +5.468487231913e-10,        +4.213722999704e-10,        +1.219209335204e-10,        +2.560055695519e-08,        +3.860153903806e-07,        -1.189441491493e-10,        +1.390248572749e-09,        +7.078085252318e-11,        -1.594418613971e-11,        +3.474633500755e-09,        +1.792211960997e-07
 2.40037500e+00,        +5.069976054037e-10,        +1.535565689079e-10,        +4.852708668733e-10,        +3.032632323809e-11,        +5.533773242066e-08,        +3.811218786291e-07,        +4.371155856926e-10,        +3.123743558661e-10,        +4.700964730719e-10,        +4.484289530967e-11,        +5.010733150277e-08,        +3.832274960350e-07,        +3.220914241799e-10,        +5.469563028764e-10,        +4.217522579948e-10,        +1.217899300793e-10,        +2.563566522191e-08,        +3.862481052137e-07,        -1.189322409894e-10,        +1.389853950542e-09,        +7.086704790986e-11,        -1.610376358098e-11,        +3.483012038724e-09,        +1.792867309134e-07
 2.40040000e+00,        +5.075424261504e-10,        +1.534013508106e-10,        +4.856679865711e-10,        +3.014545606860e-11,        +5.539082725666e-08,        +3.813548936969e-07,        +4.376212463413e-10,        +3.123183609869e-10,        +4.704874380532e-10,        +4.466528145628e-11,        +5.015757521254e-08,        +3.834605308612e-07,        +3.225442371265e-10,        +5.470643802439e-10,        +4.221318091676e-10,        +1.216589643972e-10,        +2.567082846168e-08,        +3.864811051354e-07,        -1.189207219202e-10,        +1.389458512325e-09,        +7.095313349770e-11,        -1.626376983727e-11,        +3.491405937628e-09,        +1.793523438384e-07
 2.40042500e+00,        +5.080865858973e-10,        +1.532463378071e-10,        +4.860646837787e-10,        +2.996466045934e-11,        +5.544400868210e-08,        +3.815881938382e-07,        +4.381262207388e-10,        +3.122627068048e-10,        +4.708779862955e-10,        +4.448772847046e-11,        +5.020789806526e-08,        +3.836938507457e-07,        +3.229963617564e-10,        +5.471729561724e-10,        +4.225109540929e-10,        +1.215280365604e-10,        +2.570604682763e-08,        +3.867143906750e-07,        -1.189095923843e-10,        +1.389062257132e-09,        +7.103910919034e-11,        -1.642420514081e-11,        +3.499815235701e-09,        +1.794180350207e-07
 2.40045000e+00,        +5.086300855530e-10,        +1.530915301892e-10,        +4.864609591556e-10,        +2.978393643718e-11,        +5.549727689489e-08,        +3.818217795737e-07,        +4.386305097417e-10,        +3.122073938450e-10,        +4.712681184464e-10,        +4.431023637294e-11,        +5.025830025107e-08,        +3.839274562116e-07,        +3.234477988419e-10,        +5.472820315399e-10,        +4.228896933727e-10,        +1.213971466587e-10,        +2.574132047331e-08,        +3.869479623628e-07,        -1.188988528266e-10,        +1.388665183998e-09,        +7.112497489101e-11,        -1.658506972549e-11,        +3.508239971295e-09,        +1.794838046063e-07
 2.40047500e+00,        +5.091729260232e-10,        +1.529369282491e-10,        +4.868568133601e-10,        +2.960328402931e-11,        +5.555063209351e-08,        +3.820556514249e-07,        +4.391341142053e-10,        +3.121524226371e-10,        +4.716578351522e-10,        +4.413280518514e-11,        +5.030878196067e-08,        +3.841613477835e-07,        +3.238985491480e-10,        +5.473916072331e-10,        +4.232680276093e-10,        +1.212662947775e-10,        +2.577664955272e-08,        +3.871818207306e-07,        -1.188885036936e-10,        +1.388267291952e-09,        +7.121073050254e-11,        -1.674636382701e-11,        +3.516680182889e-09,        +1.795496527416e-07
 2.40050000e+00,        +5.097151082111e-10,        +1.527825322782e-10,        +4.872522470492e-10,        +2.942270326273e-11,        +5.560407447701e-08,        +3.822898099150e-07,        +4.396370349822e-10,        +3.120977937078e-10,        +4.720471370572e-10,        +4.395543492768e-11,        +5.035934338531e-08,        +3.843955259872e-07,        +3.243486134407e-10,        +5.475016841350e-10,        +4.236459574015e-10,        +1.211354810040e-10,        +2.581203422032e-08,        +3.874159663114e-07,        -1.188785454337e-10,        +1.387868580017e-09,        +7.129637592735e-11,        -1.690808768270e-11,        +3.525135909084e-09,        +1.796155795736e-07
 2.40052500e+00,        +5.102566330180e-10,        +1.526283425688e-10,        +4.876472608775e-10,        +2.924219416291e-11,        +5.565760424506e-08,        +3.825242555682e-07,        +4.401392729225e-10,        +3.120435075875e-10,        +4.724360248042e-10,        +4.377812562054e-11,        +5.040998471680e-08,        +3.846299913497e-07,        +3.247979924829e-10,        +5.476122631287e-10,        +4.240234833486e-10,        +1.210047054251e-10,        +2.584747463101e-08,        +3.876503996393e-07,        -1.188689784975e-10,        +1.387469047217e-09,        +7.138191106747e-11,        -1.707024153175e-11,        +3.533607188605e-09,        +1.796815852493e-07
 2.40055000e+00,        +5.107975013424e-10,        +1.524743594132e-10,        +4.880418554987e-10,        +2.906175675567e-11,        +5.571122159790e-08,        +3.827589889100e-07,        +4.406408288734e-10,        +3.119895648047e-10,        +4.728244990348e-10,        +4.360087728277e-11,        +5.046070614750e-08,        +3.848647443995e-07,        +3.252466870344e-10,        +5.477233451011e-10,        +4.244006060470e-10,        +1.208739681286e-10,        +2.588297094015e-08,        +3.878851212501e-07,        -1.188598033372e-10,        +1.387068692568e-09,        +7.146733582447e-11,        -1.723282561493e-11,        +3.542094060302e-09,        +1.797476699163e-07
 2.40057500e+00,        +5.113377140806e-10,        +1.523205831033e-10,        +4.884360315651e-10,        +2.888139106741e-11,        +5.576492673637e-08,        +3.829940104674e-07,        +4.411417036806e-10,        +3.119359658918e-10,        +4.732125603888e-10,        +4.342368993588e-11,        +5.051150787034e-08,        +3.850997856661e-07,        +3.256946978542e-10,        +5.478349309415e-10,        +4.247773260922e-10,        +1.207432691990e-10,        +2.591852330355e-08,        +3.881201316805e-07,        -1.188510204071e-10,        +1.386667515087e-09,        +7.155265009954e-11,        -1.739584017489e-11,        +3.550596563150e-09,        +1.798138337226e-07
 2.40060000e+00,        +5.118772721267e-10,        +1.521670139317e-10,        +4.888297897268e-10,        +2.870109712312e-11,        +5.581871986190e-08,        +3.832293207683e-07,        +4.416418981873e-10,        +3.118827113803e-10,        +4.736002095047e-10,        +4.324656359778e-11,        +5.056239007882e-08,        +3.853351156804e-07,        +3.261420256978e-10,        +5.479470215419e-10,        +4.251536440784e-10,        +1.206126087209e-10,        +2.595413187748e-08,        +3.883554314687e-07,        -1.188426301634e-10,        +1.386265513782e-09,        +7.163785379350e-11,        -1.755928545598e-11,        +3.559114736249e-09,        +1.798800768162e-07
 2.40062500e+00,        +5.124161763720e-10,        +1.520136521908e-10,        +4.892231306330e-10,        +2.852087494839e-11,        +5.587260117652e-08,        +3.834649203422e-07,        +4.421414132331e-10,        +3.118298018013e-10,        +4.739874470192e-10,        +4.306949828742e-11,        +5.061335296700e-08,        +3.855707349747e-07,        +3.265886713190e-10,        +5.480596177887e-10,        +4.255295605979e-10,        +1.204819867824e-10,        +2.598979681865e-08,        +3.885910211541e-07,        -1.188346330642e-10,        +1.385862687662e-09,        +7.172294680664e-11,        -1.772316170425e-11,        +3.567648618825e-09,        +1.799463993460e-07
 2.40065000e+00,        +5.129544277062e-10,        +1.518604981734e-10,        +4.896160549310e-10,        +2.834072456778e-11,        +5.592657088287e-08,        +3.837008097198e-07,        +4.426402496569e-10,        +3.117772376887e-10,        +4.743742735680e-10,        +4.289249402416e-11,        +5.066439672949e-08,        +3.858066440825e-07,        +3.270346354694e-10,        +5.481727205788e-10,        +4.259050762414e-10,        +1.203514034672e-10,        +2.602551828426e-08,        +3.888269012776e-07,        -1.188270295696e-10,        +1.385459035730e-09,        +7.180792903894e-11,        -1.788746916758e-11,        +3.576198250232e-09,        +1.800128014607e-07
 2.40067500e+00,        +5.134920270164e-10,        +1.517075521720e-10,        +4.900085632667e-10,        +2.816064600585e-11,        +5.598062918418e-08,        +3.839369894331e-07,        +4.431384082942e-10,        +3.117250195760e-10,        +4.747606897843e-10,        +4.271555082541e-11,        +5.071552156151e-08,        +3.860428435385e-07,        +3.274799188968e-10,        +5.482863308113e-10,        +4.262801915997e-10,        +1.202208588575e-10,        +2.606129643195e-08,        +3.890630723811e-07,        -1.188198201416e-10,        +1.385054556985e-09,        +7.189280038993e-11,        -1.805220809549e-11,        +3.584763669948e-09,        +1.800792833097e-07
 2.40070000e+00,        +5.140289751868e-10,        +1.515548144802e-10,        +4.904006562842e-10,        +2.798063928703e-11,        +5.603477628427e-08,        +3.841734600154e-07,        +4.436358899780e-10,        +3.116731479996e-10,        +4.751466963009e-10,        +4.253866871054e-11,        +5.076672765881e-08,        +3.862793338787e-07,        +3.279245223483e-10,        +5.484004493712e-10,        +4.266549072609e-10,        +1.200903530425e-10,        +2.609713141982e-08,        +3.892995350081e-07,        -1.188130052443e-10,        +1.384649250423e-09,        +7.197756075867e-11,        -1.821737873927e-11,        +3.593344917581e-09,        +1.801458450428e-07
 2.40072500e+00,        +5.145652730996e-10,        +1.514022853904e-10,        +4.907923346266e-10,        +2.780070443592e-11,        +5.608901238759e-08,        +3.844102220012e-07,        +4.441326955395e-10,        +3.116216234936e-10,        +4.755322937486e-10,        +4.236184769656e-11,        +5.081801521773e-08,        +3.865161156407e-07,        +3.283684465684e-10,        +5.485150771662e-10,        +4.270292238115e-10,        +1.199598861024e-10,        +2.613302340645e-08,        +3.895362897033e-07,        -1.188065853435e-10,        +1.384243115036e-09,        +7.206221004384e-11,        -1.838298135211e-11,        +3.601942032865e-09,        +1.802124868099e-07
 2.40075000e+00,        +5.151009216352e-10,        +1.512499651959e-10,        +4.911835989350e-10,        +2.762084147600e-11,        +5.614333769920e-08,        +3.846472759264e-07,        +4.446288258076e-10,        +3.115704465950e-10,        +4.759174827564e-10,        +4.218508780100e-11,        +5.086938443519e-08,        +3.867531893631e-07,        +3.288116922998e-10,        +5.486302150955e-10,        +4.274031418372e-10,        +1.198294581210e-10,        +2.616897255088e-08,        +3.897733370127e-07,        -1.188005609071e-10,        +1.383836149815e-09,        +7.214674814372e-11,        -1.854901618881e-11,        +3.610555055663e-09,        +1.802792087615e-07
 2.40077500e+00,        +5.156359216711e-10,        +1.510978541905e-10,        +4.915744498494e-10,        +2.744105043071e-11,        +5.619775242474e-08,        +3.848846223282e-07,        +4.451242816080e-10,        +3.115196178395e-10,        +4.763022639525e-10,        +4.200838904162e-11,        +5.092083550869e-08,        +3.869905555858e-07,        +3.292542602820e-10,        +5.487458640571e-10,        +4.277766619214e-10,        +1.196990691840e-10,        +2.620497901262e-08,        +3.900106774836e-07,        -1.187949324050e-10,        +1.383428353742e-09,        +7.223117495608e-11,        -1.871548350595e-11,        +3.619184025966e-09,        +1.803460110482e-07
 2.40080000e+00,        +5.161702740826e-10,        +1.509459526673e-10,        +4.919648880076e-10,        +2.726133132429e-11,        +5.625225677049e-08,        +3.851222617452e-07,        +4.456190637648e-10,        +3.114691377676e-10,        +4.766866379629e-10,        +4.183175143464e-11,        +5.097236863631e-08,        +3.872282148503e-07,        +3.296961512515e-10,        +5.488620249560e-10,        +4.281497846478e-10,        +1.195687193722e-10,        +2.624104295164e-08,        +3.902483116648e-07,        -1.187897003093e-10,        +1.383019725800e-09,        +7.231549037830e-11,        -1.888238356188e-11,        +3.627828983896e-09,        +1.804128938213e-07
 2.40082500e+00,        +5.167039797429e-10,        +1.507942609202e-10,        +4.923549140469e-10,        +2.708168417959e-11,        +5.630685094334e-08,        +3.853601947171e-07,        +4.461131730994e-10,        +3.114190069168e-10,        +4.770706054127e-10,        +4.165517499772e-11,        +5.102398401669e-08,        +3.874661676992e-07,        +3.301373659457e-10,        +5.489786986963e-10,        +4.285225105968e-10,        +1.194384087705e-10,        +2.627716452839e-08,        +3.904862401062e-07,        -1.187848650936e-10,        +1.382610264965e-09,        +7.239969430740e-11,        -1.904971661664e-11,        +3.636489969703e-09,        +1.804798572323e-07
 2.40085000e+00,        +5.172370395228e-10,        +1.506427792437e-10,        +4.927445286021e-10,        +2.690210901894e-11,        +5.636153515078e-08,        +3.855984217851e-07,        +4.466066104316e-10,        +3.113692258272e-10,        +4.774541669251e-10,        +4.147865974628e-11,        +5.107568184908e-08,        +3.877044146763e-07,        +3.305779050962e-10,        +5.490958861855e-10,        +4.288948403484e-10,        +1.193081374587e-10,        +2.631334390379e-08,        +3.907244633593e-07,        -1.187804272337e-10,        +1.382199970212e-09,        +7.248378663985e-11,        -1.921748293224e-11,        +3.645167023768e-09,        +1.805469014330e-07
 2.40087500e+00,        +5.177694542904e-10,        +1.504915079306e-10,        +4.931337323071e-10,        +2.672260586533e-11,        +5.641630960094e-08,        +3.858369434918e-07,        +4.470993765773e-10,        +3.113197950383e-10,        +4.778373231220e-10,        +4.130220569676e-11,        +5.112746233332e-08,        +3.879429563272e-07,        +3.310177694337e-10,        +5.492135883313e-10,        +4.292667744811e-10,        +1.191779055212e-10,        +2.634958123925e-08,        +3.909629819767e-07,        -1.187763872077e-10,        +1.381788840511e-09,        +7.256776727172e-11,        -1.938568277227e-11,        +3.653860186602e-09,        +1.806140265757e-07
 2.40090000e+00,        +5.183012249121e-10,        +1.503404472767e-10,        +4.935225257940e-10,        +2.654317474110e-11,        +5.647117450257e-08,        +3.860757603808e-07,        +4.475914723514e-10,        +3.112707150942e-10,        +4.782200746238e-10,        +4.112581286525e-11,        +5.117932566981e-08,        +3.881817931982e-07,        +3.314569596873e-10,        +5.493318060431e-10,        +4.296383135721e-10,        +1.190477130381e-10,        +2.638587669665e-08,        +3.912017965125e-07,        -1.187727454953e-10,        +1.381376874826e-09,        +7.265163609866e-11,        -1.955431640212e-11,        +3.662569498847e-09,        +1.806812328129e-07
 2.40092500e+00,        +5.188323522521e-10,        +1.501895975751e-10,        +4.939109096937e-10,        +2.636381566893e-11,        +5.652613006502e-08,        +3.863148729973e-07,        +4.480828985661e-10,        +3.112219865347e-10,        +4.786024220495e-10,        +4.094948126707e-11,        +5.123127205956e-08,        +3.884209258375e-07,        +3.318954765829e-10,        +5.494505402339e-10,        +4.300094581963e-10,        +1.189175600921e-10,        +2.642223043833e-08,        +3.914409075220e-07,        -1.187695025783e-10,        +1.380964072123e-09,        +7.273539301590e-11,        -1.972338408902e-11,        +3.671295001278e-09,        +1.807485202976e-07
 2.40095000e+00,        +5.193628371715e-10,        +1.500389591208e-10,        +4.942988846352e-10,        +2.618452867049e-11,        +5.658117649830e-08,        +3.865542818879e-07,        +4.485736560310e-10,        +3.111736099046e-10,        +4.789843660164e-10,        +4.077321091755e-11,        +5.128330170419e-08,        +3.886603547943e-07,        +3.323333208456e-10,        +5.495697918222e-10,        +4.303802089286e-10,        +1.187874467614e-10,        +2.645864262713e-08,        +3.916803155621e-07,        -1.187666589407e-10,        +1.380550431359e-09,        +7.281903791817e-11,        -1.989288610184e-11,        +3.680036734800e-09,        +1.808158891833e-07
 2.40097500e+00,        +5.198926805294e-10,        +1.498885322092e-10,        +4.946864512464e-10,        +2.600531376693e-11,        +5.663631401301e-08,        +3.867939876003e-07,        +4.490637455537e-10,        +3.111255857467e-10,        +4.793659071402e-10,        +4.059700183232e-11,        +5.133541480588e-08,        +3.889000806193e-07,        +3.327704931961e-10,        +5.496895617106e-10,        +4.307505663412e-10,        +1.186573731322e-10,        +2.649511342639e-08,        +3.919200211909e-07,        -1.187642150684e-10,        +1.380135951487e-09,        +7.290257069978e-11,        -2.006282271147e-11,        +3.688794740454e-09,        +1.808833396235e-07
 2.40100000e+00,        +5.204218831837e-10,        +1.497383171345e-10,        +4.950736101536e-10,        +2.582617098087e-11,        +5.669154282041e-08,        +3.870339906837e-07,        +4.495531679391e-10,        +3.110779146078e-10,        +4.797470460359e-10,        +4.042085402529e-11,        +5.138761156743e-08,        +3.891401038644e-07,        +3.332069943538e-10,        +5.498098508272e-10,        +4.311205310065e-10,        +1.185273392809e-10,        +2.653164299989e-08,        +3.921600249678e-07,        -1.187621714492e-10,        +1.379720631462e-09,        +7.298599125463e-11,        -2.023319419029e-11,        +3.697569059409e-09,        +1.809508717725e-07
 2.40102500e+00,        +5.209504459886e-10,        +1.495883141929e-10,        +4.954603619814e-10,        +2.564710033296e-11,        +5.674686313239e-08,        +3.872742916886e-07,        +4.500419239906e-10,        +3.110305970316e-10,        +4.801277833163e-10,        +4.024476751136e-11,        +5.143989219223e-08,        +3.893804250830e-07,        +3.336428250371e-10,        +5.499306600859e-10,        +4.314901034935e-10,        +1.183973452892e-10,        +2.656823151194e-08,        +3.924003274536e-07,        -1.187605285732e-10,        +1.379304470227e-09,        +7.306929947611e-11,        -2.040400081267e-11,        +3.706359732972e-09,        +1.810184857846e-07
 2.40105000e+00,        +5.214783697969e-10,        +1.494385236788e-10,        +4.958467073531e-10,        +2.546810184341e-11,        +5.680227516146e-08,        +3.875148911668e-07,        +4.505300145081e-10,        +3.109836335670e-10,        +4.805081195930e-10,        +4.006874230433e-11,        +5.149225688428e-08,        +3.896210448298e-07,        +3.340779859594e-10,        +5.500519904096e-10,        +4.318592843718e-10,        +1.182673912355e-10,        +2.660487912732e-08,        +3.926409292107e-07,        -1.187592869324e-10,        +1.378887466729e-09,        +7.315249525719e-11,        -2.057524285460e-11,        +3.715166802582e-09,        +1.810861818148e-07
