        m,         Re{B_x[1]} (Wb/m²),         Im{B_x[1]} (Wb/m²),         Re{B_y[1]} (Wb/m²),         Im{B_y[1]} (Wb/m²),         Re{B_z[1]} (Wb/m²),         Im{B_z[1]} (Wb/m²),         Re{B_x[2]} (Wb/m²),         Im{B_x[2]} (Wb/m²),         Re{B_y[2]} (Wb/m²),         Im{B_y[2]} (Wb/m²),         Re{B_z[2]} (Wb/m²),         Im{B_z[2]} (Wb/m²),         Re{B_x[3]} (Wb/m²),         Im{B_x[3]} (Wb/m²),         Re{B_y[3]} (Wb/m²),         Im{B_y[3]} (Wb/m²),         Re{B_z[3]} (Wb/m²),         Im{B_z[3]} (Wb/m²),         Re{B_x[4]} (Wb/m²),         Im{B_x[4]} (Wb/m²),         Re{B_y[4]} (Wb/m²),         Im{B_y[4]} (Wb/m²),         Re{B_z[4]} (Wb/m²),         Im{B_z[4]} (Wb/m²),         Re{B_x[5]} (Wb/m²),         Im{B_x[5]} (Wb/m²),         Re{B_y[5]} (Wb/m²),         Im{B_y[5]} (Wb/m²),         Re{B_z[5]} (Wb/m²),         Im{B_z[5]} (Wb/m²),         Re{B_x[6]} (Wb/m²),         Im{B_x[6]} (Wb/m²),         Re{B_y[6]} (Wb/m²),         Im{B_y[6]} (Wb/m²),         Re{B_z[6]} (Wb/m²),         Im{B_z[6]} (Wb/m²),         Re{B_x[7]} (Wb/m²),         Im{B_x[7]} (Wb/m²),         Re{B_y[7]} (Wb/m²),         Im{B_y[7]} (Wb/m²),         Re{B_z[7]} (Wb/m²),         Im{B_z[7]} (Wb/m²)
 1.00e+00,        +3.460557123841e-10,        -4.859217892644e-11,        +5.087284001049e-10,        +3.448811818711e-10,        -5.727588244016e-09,        -6.239241452574e-08,        -3.732467385340e-10,        +1.587382957878e-10,        +2.614771223529e-10,        +6.421750290365e-10,        -6.048545862024e-09,        -6.732940448582e-08,        -1.497640161163e-10,        +4.711237174060e-10,        +1.441862934758e-11,        +5.472986790076e-10,        -3.447681071533e-09,        -7.249103757011e-08,        -5.239208104909e-11,        -7.839574518073e-11,        +9.014258661494e-11,        +1.044656803122e-09,        -8.227124673232e-10,        -7.877960534177e-08,        +4.316327883835e-11,        -5.092531127640e-10,        +1.598268712968e-10,        +1.502425946462e-09,        +1.514502373447e-09,        -8.437911953966e-08,        -1.810182782501e-10,        -1.297663925235e-09,        +1.974422392904e-10,        +1.081459701624e-09,        +2.903909567323e-09,        -7.826888268769e-08,        -8.344512177559e-11,        -2.213609006057e-08,        -2.449077336055e-11,        -5.186988844938e-09,        +1.092556173486e-09,        -2.971873413274e-08
 2.00e+00,        +8.359632712131e-09,        -2.020724132347e-09,        +3.267687780550e-09,        -8.757517544652e-10,        -2.124288955244e-07,        -1.474011098864e-06,        -8.517873485622e-09,        +1.920797725632e-09,        -1.586128199458e-09,        +1.889214367245e-10,        -1.987028855490e-07,        -1.478533414055e-06,        -2.094589879917e-09,        +3.174216449705e-10,        -3.229382486732e-10,        -7.035979238533e-11,        -1.302050118116e-07,        -1.494935699062e-06,        -6.757622329350e-10,        +1.268136104107e-10,        -1.832372600993e-10,        -1.369322171733e-10,        -6.516625781913e-08,        -1.510412131289e-06,        +6.036153256619e-10,        -5.066390713509e-11,        -5.475696591116e-11,        -1.981884718512e-10,        -7.256722605034e-09,        -1.524192101591e-06,        +5.762173398272e-10,        -2.963539279350e-10,        +3.902592861358e-11,        -2.593427309683e-10,        +1.072347235745e-08,        -1.526600091087e-06,        -5.522679329294e-11,        +3.017876471923e-09,        -2.118934442482e-11,        +3.093644920634e-09,        +1.477328633991e-09,        -5.150740746784e-07
 3.00e+00,        +2.601579628025e-11,        +1.953116124714e-10,        +7.806234959422e-11,        +4.520361140557e-10,        +4.556986798506e-11,        +2.941729947226e-10,        +2.973883647783e-11,        +1.916991827719e-10,        +6.256401077714e-11,        +4.527345251655e-10,        +3.999748967105e-11,        +3.034084176638e-10,        +3.058258216782e-11,        +1.915164768609e-10,        +4.063007018037e-11,        +4.559806812321e-10,        +2.949104576590e-11,        +3.021419302218e-10,        +2.435700393963e-11,        +1.878225054710e-10,        +9.411393650984e-12,        +4.602847911897e-10,        +1.583611243201e-11,        +3.042597670977e-10,        +1.515463306401e-11,        +1.850389229133e-10,        -1.931952105401e-11,        +4.642461206323e-10,        +3.677947433071e-12,        +3.061459990934e-10,        +8.576136219805e-12,        +1.804914872538e-10,        -8.731994939650e-12,        +4.576944430927e-10,        -3.422625050041e-13,        +2.970023702054e-10,        -1.579703632763e-13,        +5.280286102904e-09,        -2.758543720163e-13,        +6.117532575850e-09,        +2.022046446759e-11,        -3.295857921246e-07
 4.00e+00,        -5.671579280751e-11,        -3.859802838910e-10,        -5.017341088163e-11,        -2.875081765066e-10,        +4.043926312217e-11,        +2.409327859953e-10,        -5.650612303558e-11,        -3.882631198717e-10,        -4.071262191689e-11,        -2.996215693133e-10,        +3.853514714343e-11,        +2.445829431230e-10,        -5.411658559120e-11,        -3.876186292430e-10,        -2.790803198081e-11,        -3.120083289449e-10,        +2.327904728771e-11,        +2.511443805003e-10,        -4.202183268859e-11,        -3.903184124988e-10,        -7.919309100899e-12,        -3.282852815711e-10,        +1.216227371235e-11,        +2.603304015813e-10,        -2.891167665942e-11,        -3.946301186124e-10,        +1.047588150279e-11,        -3.432652161381e-10,        +2.264096793291e-12,        +2.685097791317e-10,        -1.410313499771e-11,        -4.052081517406e-10,        +3.818216736351e-12,        -3.383902292023e-10,        -5.160696210909e-13,        +2.653616810662e-10,        -5.738204250397e-13,        -1.512587348573e-09,        -6.512151658101e-14,        +8.666630351579e-11,        -2.442259713325e-11,        +2.987589296296e-07
