        m,           Re{E_x[1]} (V/m),           Im{E_x[1]} (V/m),           Re{E_y[1]} (V/m),           Im{E_y[1]} (V/m),           Re{E_z[1]} (V/m),           Im{E_z[1]} (V/m),           Re{E_x[2]} (V/m),           Im{E_x[2]} (V/m),           Re{E_y[2]} (V/m),           Im{E_y[2]} (V/m),           Re{E_z[2]} (V/m),           Im{E_z[2]} (V/m),           Re{E_x[3]} (V/m),           Im{E_x[3]} (V/m),           Re{E_y[3]} (V/m),           Im{E_y[3]} (V/m),           Re{E_z[3]} (V/m),           Im{E_z[3]} (V/m),           Re{E_x[4]} (V/m),           Im{E_x[4]} (V/m),           Re{E_y[4]} (V/m),           Im{E_y[4]} (V/m),           Re{E_z[4]} (V/m),           Im{E_z[4]} (V/m),           Re{E_x[5]} (V/m),           Im{E_x[5]} (V/m),           Re{E_y[5]} (V/m),           Im{E_y[5]} (V/m),           Re{E_z[5]} (V/m),           Im{E_z[5]} (V/m),           Re{E_x[6]} (V/m),           Im{E_x[6]} (V/m),           Re{E_y[6]} (V/m),           Im{E_y[6]} (V/m),           Re{E_z[6]} (V/m),           Im{E_z[6]} (V/m),           Re{E_x[7]} (V/m),           Im{E_x[7]} (V/m),           Re{E_y[7]} (V/m),           Im{E_y[7]} (V/m),           Re{E_z[7]} (V/m),           Im{E_z[7]} (V/m)
 1.00e+00,        +1.148405728254e-02,        -2.248928742555e+00,        -3.762729043793e-02,        +1.175378647115e+00,        -1.390535766699e-02,        +9.273671086781e-03,        +4.147735215875e-02,        -2.083021469266e+00,        -1.329357589471e-01,        +1.140985188350e+00,        +1.135917581389e-02,        +7.923313410873e-02,        +1.104090445422e-01,        -1.981102527760e+00,        -2.569468586622e-01,        +9.095982834320e-01,        -4.148550622549e-03,        +3.023243151966e-02,        +1.738205149730e-01,        -1.913239128258e+00,        -4.200787439199e-01,        +7.884368736672e-01,        -8.250361347648e-03,        +4.887780975827e-02,        +2.321739564191e-01,        -1.850793097338e+00,        -5.895254647017e-01,        +6.669224606962e-01,        -1.315184603376e-02,        +6.620938189120e-02,        -2.610768413423e+02,        +1.405659755981e+00,        +2.075740826251e+01,        +6.701988783596e-01,        -1.776512190125e+01,        +5.080844944836e-01,        -3.439959393848e-01,        +1.043180162319e-02,        +5.194577045142e+01,        -9.745680103580e-01,        +2.051710922528e-02,        -3.814283328471e-03
 2.00e+00,        -9.919141663768e-03,        +1.119015482559e-01,        -2.277432903932e-01,        +3.006039331987e-03,        -1.902922730055e-04,        +3.575820386327e-04,        -9.102565137966e-03,        +1.074611104333e-01,        -2.841099878983e+00,        +3.710514151486e-01,        +8.433124716022e-04,        -7.910211045354e-03,        -1.157826104402e-02,        +9.859557987551e-02,        -5.668287167574e+00,        +6.245468847863e-01,        +2.515928825767e-03,        -1.632387991901e-03,        -1.409471144913e-02,        +9.446411857107e-02,        -8.514609390696e+00,        +7.114096829494e-01,        +5.040333268248e-03,        -3.724680913467e-03,        -1.648803300212e-02,        +9.065539335439e-02,        -1.113957521922e+01,        +6.490534840790e-01,        +7.513878456242e-03,        -5.333335879088e-03,        +1.301612148676e+01,        +7.252421066411e-01,        -1.719541755875e+01,        +4.032204969164e-01,        +4.954463496731e-01,        +6.456731518589e-02,        +1.685518511075e+00,        +5.778563602405e-03,        -3.252637319092e+02,        -1.000985157283e+00,        -1.738133321179e+00,        -5.837652705472e-03
 3.00e+00,        +1.979740391342e-05,        +1.004689227820e-04,        +8.118911675646e-05,        -4.433070039972e-04,        -8.012316127049e-05,        -8.251445223138e-04,        +3.193184735883e-06,        +5.131444846760e-04,        +7.674960393558e-04,        -7.646889232851e-04,        -1.756948461728e-03,        -3.807319519365e-04,        -1.115269286357e-04,        +8.305234432528e-04,        +1.112337919107e-03,        +6.312816910145e-04,        -3.475253591494e-03,        +7.124629343600e-05,        -1.644336393452e-04,        +1.307086926237e-03,        +1.577847518051e-03,        +1.874632704425e-03,        -5.332649889891e-03,        +1.502259559938e-04,        -2.131208884352e-04,        +1.745788061183e-03,        +2.015839945791e-03,        +2.956854222217e-03,        -7.051951138940e-03,        +1.471031750930e-04,        +3.056440711207e-01,        -9.296246136811e-04,        +2.148250790335e-01,        +1.999464794881e-04,        +1.509136711879e-02,        +7.319653483572e-06,        +1.381369379788e+02,        +1.989421761274e-03,        +1.247403413644e+02,        +4.727204322979e-03,        +5.175993207745e-01,        -7.831018556102e-05
 4.00e+00,        +6.081654809141e-05,        +6.841546073923e-04,        +9.396960598299e-05,        -7.007462346881e-04,        +2.335187650885e-04,        -2.482981921569e-03,        -8.492815253183e-05,        +1.405363518782e-03,        +4.976777579214e-04,        -8.093700954639e-04,        +1.243961380323e-03,        -2.240910314692e-03,        -9.044760361715e-05,        +1.416790260429e-03,        +9.936858396215e-04,        -5.295678365527e-04,        +2.350335424940e-03,        -2.144748290617e-03,        -1.866377706895e-04,        +1.557908616505e-03,        +1.533385346578e-03,        -4.033691763071e-04,        +3.682596916867e-03,        -2.264656536476e-03,        -2.751479370622e-04,        +1.687796750684e-03,        +2.057285321567e-03,        -2.820113960687e-04,        +4.947809383318e-03,        -2.326501101140e-03,        +4.334106987174e-01,        -4.877424177165e-04,        -1.650349124958e-01,        -7.313426920415e-04,        -2.668177701530e-02,        -1.813206948894e-03,        +1.428186323226e+02,        +1.404111187648e-02,        -1.181479771339e+02,        -6.901699657882e-03,        +3.214864211588e-02,        -4.566104565500e-05
