        m,                Re{f} (GHz),                Im{f} (GHz),                          Q,              Error (Bkwd.),               Error (Abs.)
 1.00e+00,        +2.423026772536e+00,        +7.124863046560e-05,        +1.700402350017e+04,        +1.125803223640e-12,        +5.433217840662e-09
 2.00e+00,        +2.423154010148e+00,        +7.126667509632e-05,        +1.700061078983e+04,        +9.874063859368e-13,        +4.765305077221e-09
 3.00e+00,        +2.451072183784e+00,        +2.764136068072e-05,        +4.433703919738e+04,        +1.856452941175e-12,        +8.960068600645e-09
 4.00e+00,        +2.615463954173e+00,        +5.693528496007e-05,        +2.296874386970e+04,        +1.545121244782e-12,        +7.460870587873e-09
 5.00e+00,        +2.615535658876e+00,        +5.693706563993e-05,        +2.296865521694e+04,        +1.084865932119e-12,        +5.238453633690e-09
 6.00e+00,        +2.768186561508e+00,        +5.359235213868e-05,        +2.582632084205e+04,        +1.621206993886e-12,        +7.831813074212e-09
 7.00e+00,        +2.768379532082e+00,        +5.365966931227e-05,        +2.579571928119e+04,        +1.241864599957e-12,        +5.999269171490e-09
 8.00e+00,        +2.867661570751e+00,        +8.362774865955e-05,        +1.714539502698e+04,        +8.233892945332e-13,        +3.978902236547e-09
