        m,                   Q_ext[1],             κ_ext[1] (GHz)
 1.00e+00,        +5.474947293086e+04,        +4.455132811892e-05
 2.00e+00,        +1.049994190343e+09,        -2.475214925661e-09
 3.00e+00,        +1.946830407263e+07,        +1.338137327675e-07
 4.00e+00,        +8.346714671657e+03,        +3.122230213634e-04
 5.00e+00,        +7.440866381127e+07,        -3.630736832275e-08
 6.00e+00,        +4.167604834625e+08,        -6.482744705722e-09
 7.00e+00,        +2.132651738405e+11,        +1.284639447995e-11
 8.00e+00,        +6.594151321136e+10,        +4.245344631922e-11
