        m,               Re{V[1]} (V),               Im{V[1]} (V)
 1.00e+00,        +6.817562104686e-02,        +6.759218826528e-02
 2.00e+00,        -5.811420537140e-04,        -4.175374393949e-04
 3.00e+00,        +5.063642718716e-03,        +1.429135492243e-03
 4.00e+00,        +9.224129477547e-02,        +2.368187579223e-01
 5.00e+00,        -2.200167055029e-03,        -1.634136857544e-03
 6.00e+00,        -9.271019318156e-04,        -6.939805599231e-04
 7.00e+00,        +4.168114422020e-05,        +3.033641875056e-05
 8.00e+00,        +7.798956723525e-05,        +5.196387541380e-05
