        m,                Re{f} (GHz),                Im{f} (GHz),                          Q,              Error (Bkwd.),               Error (Abs.)
 1.00e+00,        +2.387177601334e+00,        +9.830565489386e-05,        +1.214160877081e+04,        +1.182786296760e-13,        +6.476484974211e-09
 2.00e+00,        +2.389542625788e+00,        +4.920680902067e-03,        +2.428066094726e+02,        +1.259324726706e-13,        +6.895586378633e-09
 3.00e+00,        +2.453743395169e+00,        +2.696055184072e-03,        +4.550620645328e+02,        +1.443753384210e-13,        +7.905644546731e-09
 4.00e+00,        +2.603598656811e+00,        +4.974005121513e-04,        +2.617205492072e+03,        +1.372742306558e-13,        +7.517255996700e-09
 5.00e+00,        +2.631666561804e+00,        +1.859938827446e-02,        +7.074781837006e+01,        +1.070110639242e-13,        +5.860086518007e-09
 6.00e+00,        +2.739923977212e+00,        +7.382798639759e-05,        +1.855613373668e+04,        +1.258566405986e-13,        +6.892411439610e-09
 7.00e+00,        +2.740231136090e+00,        +7.373983093293e-05,        +1.858040018816e+04,        +1.172516392033e-13,        +6.421168094943e-09
 8.00e+00,        +2.794588525239e+00,        +1.267940395854e-04,        +1.102018887186e+04,        +1.484268258757e-13,        +8.128635622461e-09
