        f (GHz),               I_inc[1] (A),               Re{I[1]} (A),               Im{I[1]} (A)
 2.41000000e+00,        +1.414213562373e-01,        +2.768826141501e-01,        -3.653004474290e-02
 2.41000500e+00,        +1.414213562373e-01,        +2.768824128612e-01,        -3.653079120117e-02
 2.41001000e+00,        +1.414213562373e-01,        +2.768822115410e-01,        -3.653153775838e-02
 2.41001500e+00,        +1.414213562373e-01,        +2.768820101894e-01,        -3.653228441455e-02
 2.41002000e+00,        +1.414213562373e-01,        +2.768818088063e-01,        -3.653303116974e-02
 2.41002500e+00,        +1.414213562373e-01,        +2.768816073919e-01,        -3.653377802396e-02
 2.41003000e+00,        +1.414213562373e-01,        +2.768814059460e-01,        -3.653452497728e-02
 2.41003500e+00,        +1.414213562373e-01,        +2.768812044686e-01,        -3.653527202972e-02
 2.41004000e+00,        +1.414213562373e-01,        +2.768810029598e-01,        -3.653601918133e-02
 2.41004500e+00,        +1.414213562373e-01,        +2.768808014195e-01,        -3.653676643214e-02
 2.41005000e+00,        +1.414213562373e-01,        +2.768805998477e-01,        -3.653751378219e-02
 2.41005500e+00,        +1.414213562373e-01,        +2.768803982443e-01,        -3.653826123153e-02
 2.41006000e+00,        +1.414213562373e-01,        +2.768801966095e-01,        -3.653900878019e-02
 2.41006500e+00,        +1.414213562373e-01,        +2.768799949432e-01,        -3.653975642821e-02
 2.41007000e+00,        +1.414213562373e-01,        +2.768797932453e-01,        -3.654050417563e-02
 2.41007500e+00,        +1.414213562373e-01,        +2.768795915158e-01,        -3.654125202250e-02
 2.41008000e+00,        +1.414213562373e-01,        +2.768793897548e-01,        -3.654199996884e-02
 2.41008500e+00,        +1.414213562373e-01,        +2.768791879622e-01,        -3.654274801470e-02
 2.41009000e+00,        +1.414213562373e-01,        +2.768789861380e-01,        -3.654349616013e-02
 2.41009500e+00,        +1.414213562373e-01,        +2.768787842821e-01,        -3.654424440515e-02
 2.41010000e+00,        +1.414213562373e-01,        +2.768785823947e-01,        -3.654499274981e-02
 2.41010500e+00,        +1.414213562373e-01,        +2.768783804757e-01,        -3.654574119415e-02
 2.41011000e+00,        +1.414213562373e-01,        +2.768781785249e-01,        -3.654648973821e-02
 2.41011500e+00,        +1.414213562373e-01,        +2.768779765426e-01,        -3.654723838203e-02
 2.41012000e+00,        +1.414213562373e-01,        +2.768777745285e-01,        -3.654798712564e-02
 2.41012500e+00,        +1.414213562373e-01,        +2.768775724828e-01,        -3.654873596909e-02
 2.41013000e+00,        +1.414213562373e-01,        +2.768773704054e-01,        -3.654948491242e-02
 2.41013500e+00,        +1.414213562373e-01,        +2.768771682963e-01,        -3.655023395566e-02
 2.41014000e+00,        +1.414213562373e-01,        +2.768769661554e-01,        -3.655098309887e-02
 2.41014500e+00,        +1.414213562373e-01,        +2.768767639828e-01,        -3.655173234206e-02
 2.41015000e+00,        +1.414213562373e-01,        +2.768765617785e-01,        -3.655248168530e-02
 2.41015500e+00,        +1.414213562373e-01,        +2.768763595424e-01,        -3.655323112861e-02
 2.41016000e+00,        +1.414213562373e-01,        +2.768761572746e-01,        -3.655398067204e-02
 2.41016500e+00,        +1.414213562373e-01,        +2.768759549749e-01,        -3.655473031562e-02
 2.41017000e+00,        +1.414213562373e-01,        +2.768757526435e-01,        -3.655548005940e-02
 2.41017500e+00,        +1.414213562373e-01,        +2.768755502802e-01,        -3.655622990341e-02
 2.41018000e+00,        +1.414213562373e-01,        +2.768753478851e-01,        -3.655697984770e-02
 2.41018500e+00,        +1.414213562373e-01,        +2.768751454582e-01,        -3.655772989231e-02
 2.41019000e+00,        +1.414213562373e-01,        +2.768749429994e-01,        -3.655848003728e-02
 2.41019500e+00,        +1.414213562373e-01,        +2.768747405088e-01,        -3.655923028264e-02
 2.41020000e+00,        +1.414213562373e-01,        +2.768745379862e-01,        -3.655998062844e-02
 2.41020500e+00,        +1.414213562373e-01,        +2.768743354318e-01,        -3.656073107471e-02
