        m,                Re{f} (GHz),                Im{f} (GHz),                          Q,              Error (Bkwd.),               Error (Abs.)
 1.00e+00,        +2.383514504562e+00,        +4.766777588551e-03,        +2.500136860600e+02,        +1.158943303211e-13,        +7.438369615536e-09
 2.00e+00,        +2.482470241093e+00,        +7.606159081436e-03,        +1.631889280071e+02,        +6.117586997148e-14,        +3.927381566750e-09
 3.00e+00,        +2.606284517054e+00,        +6.286773072704e-05,        +2.072831711652e+04,        +7.773144514669e-14,        +4.991779381435e-09
 4.00e+00,        +2.606338106064e+00,        +6.289076585859e-05,        +2.072115096104e+04,        +7.552307644715e-14,        +4.849962410879e-09
 5.00e+00,        +2.724281356389e+00,        +7.088659872391e-04,        +1.921577207579e+03,        +5.754594953047e-14,        +3.696614371474e-09
 6.00e+00,        +2.729883184530e+00,        +5.009076558886e-03,        +2.724941162332e+02,        +1.098848408166e-13,        +7.058841281394e-09
 7.00e+00,        +2.730724472538e+00,        +4.876187977289e-03,        +2.800065172732e+02,        +6.174435806517e-14,        +3.966375716965e-09
 8.00e+00,        +2.743567062299e+00,        +6.268286108460e-04,        +2.188450787372e+03,        +6.919845948277e-14,        +4.445363852424e-09
