        m,               Re{I[1]} (A),               Im{I[1]} (A)
 1.00e+00,        +4.976647492930e-03,        +1.064800707015e-02
 2.00e+00,        +7.844786198557e-04,        -1.075603119033e-03
 3.00e+00,        +3.266107005037e-03,        +3.576875079880e-02
 4.00e+00,        -2.725337676926e-03,        -4.422386004306e-03
 5.00e+00,        -3.735794474728e-04,        +6.307962675563e-05
 6.00e+00,        -6.257061688728e-05,        +4.978266924734e-07
 7.00e+00,        -5.753820669190e-02,        +2.717803432936e-01
 8.00e+00,        +1.715998130429e-03,        -2.759431021662e-04
