        f (GHz),               I_inc[1] (A),               Re{I[1]} (A),               Im{I[1]} (A)
 2.30000000e+00,        +1.414213562373e-01,        +6.410795531957e-02,        +7.633116234659e-02
 2.30020000e+00,        +1.414213562373e-01,        +6.457870616349e-02,        +7.651276591791e-02
 2.30040000e+00,        +1.414213562373e-01,        +6.505134549222e-02,        +7.669094342517e-02
 2.30060000e+00,        +1.414213562373e-01,        +6.552585727656e-02,        +7.686565712629e-02
 2.30080000e+00,        +1.414213562373e-01,        +6.600222495864e-02,        +7.703686899746e-02
 2.30100000e+00,        +1.414213562373e-01,        +6.648043144021e-02,        +7.720454073486e-02
 2.30120000e+00,        +1.414213562373e-01,        +6.696045907094e-02,        +7.736863375660e-02
 2.30140000e+00,        +1.414213562373e-01,        +6.744228963631e-02,        +7.752910920479e-02
 2.30160000e+00,        +1.414213562373e-01,        +6.792590434545e-02,        +7.768592794789e-02
 2.30180000e+00,        +1.414213562373e-01,        +6.841128381871e-02,        +7.783905058330e-02
 2.30200000e+00,        +1.414213562373e-01,        +6.889840807504e-02,        +7.798843744011e-02
 2.30220000e+00,        +1.414213562373e-01,        +6.938725651919e-02,        +7.813404858216e-02
 2.30240000e+00,        +1.414213562373e-01,        +6.987780792864e-02,        +7.827584381134e-02
 2.30260000e+00,        +1.414213562373e-01,        +7.037004044043e-02,        +7.841378267111e-02
 2.30280000e+00,        +1.414213562373e-01,        +7.086393153768e-02,        +7.854782445038e-02
 2.30300000e+00,        +1.414213562373e-01,        +7.135945803597e-02,        +7.867792818757e-02
 2.30320000e+00,        +1.414213562373e-01,        +7.185659606953e-02,        +7.880405267502e-02
 2.30340000e+00,        +1.414213562373e-01,        +7.235532107715e-02,        +7.892615646370e-02
 2.30360000e+00,        +1.414213562373e-01,        +7.285560778798e-02,        +7.904419786822e-02
 2.30380000e+00,        +1.414213562373e-01,        +7.335743020709e-02,        +7.915813497218e-02
 2.30400000e+00,        +1.414213562373e-01,        +7.386076160079e-02,        +7.926792563380e-02
 2.30420000e+00,        +1.414213562373e-01,        +7.436557448187e-02,        +7.937352749200e-02
 2.30440000e+00,        +1.414213562373e-01,        +7.487184059447e-02,        +7.947489797271e-02
 2.30460000e+00,        +1.414213562373e-01,        +7.537953089898e-02,        +7.957199429567e-02
 2.30480000e+00,        +1.414213562373e-01,        +7.588861555653e-02,        +7.966477348154e-02
 2.30500000e+00,        +1.414213562373e-01,        +7.639906391344e-02,        +7.975319235940e-02
 2.30520000e+00,        +1.414213562373e-01,        +7.691084448545e-02,        +7.983720757472e-02
 2.30540000e+00,        +1.414213562373e-01,        +7.742392494174e-02,        +7.991677559767e-02
 2.30560000e+00,        +1.414213562373e-01,        +7.793827208883e-02,        +7.999185273192e-02
 2.30580000e+00,        +1.414213562373e-01,        +7.845385185422e-02,        +8.006239512388e-02
 2.30600000e+00,        +1.414213562373e-01,        +7.897062926999e-02,        +8.012835877236e-02
 2.30620000e+00,        +1.414213562373e-01,        +7.948856845616e-02,        +8.018969953876e-02
 2.30640000e+00,        +1.414213562373e-01,        +8.000763260387e-02,        +8.024637315771e-02
 2.30660000e+00,        +1.414213562373e-01,        +8.052778395850e-02,        +8.029833524823e-02
 2.30680000e+00,        +1.414213562373e-01,        +8.104898380258e-02,        +8.034554132538e-02
 2.30700000e+00,        +1.414213562373e-01,        +8.157119243859e-02,        +8.038794681251e-02
 2.30720000e+00,        +1.414213562373e-01,        +8.209436917166e-02,        +8.042550705395e-02
 2.30740000e+00,        +1.414213562373e-01,        +8.261847229211e-02,        +8.045817732838e-02
 2.30760000e+00,        +1.414213562373e-01,        +8.314345905790e-02,        +8.048591286270e-02
 2.30780000e+00,        +1.414213562373e-01,        +8.366928567699e-02,        +8.050866884650e-02
 2.30800000e+00,        +1.414213562373e-01,        +8.419590728962e-02,        +8.052640044718e-02
 2.30820000e+00,        +1.414213562373e-01,        +8.472327795049e-02,        +8.053906282566e-02
 2.30840000e+00,        +1.414213562373e-01,        +8.525135061092e-02,        +8.054661115275e-02
 2.30860000e+00,        +1.414213562373e-01,        +8.578007710086e-02,        +8.054900062616e-02
 2.30880000e+00,        +1.414213562373e-01,        +8.630940811102e-02,        +8.054618648820e-02
 2.30900000e+00,        +1.414213562373e-01,        +8.683929317482e-02,        +8.053812404419e-02
 2.30920000e+00,        +1.414213562373e-01,        +8.736968065043e-02,        +8.052476868149e-02
 2.30940000e+00,        +1.414213562373e-01,        +8.790051770276e-02,        +8.050607588941e-02
 2.30960000e+00,        +1.414213562373e-01,        +8.843175028553e-02,        +8.048200127969e-02
 2.30980000e+00,        +1.414213562373e-01,        +8.896332312333e-02,        +8.045250060785e-02
 2.31000000e+00,        +1.414213562373e-01,        +8.949517969375e-02,        +8.041752979528e-02
 2.31020000e+00,        +1.414213562373e-01,        +9.002726220960e-02,        +8.037704495212e-02
 2.31040000e+00,        +1.414213562373e-01,        +9.055951160123e-02,        +8.033100240094e-02
 2.31060000e+00,        +1.414213562373e-01,        +9.109186749894e-02,        +8.027935870128e-02
 2.31080000e+00,        +1.414213562373e-01,        +9.162426821559e-02,        +8.022207067497e-02
 2.31100000e+00,        +1.414213562373e-01,        +9.215665072929e-02,        +8.015909543235e-02
 2.31120000e+00,        +1.414213562373e-01,        +9.268895066637e-02,        +8.009039039937e-02
 2.31140000e+00,        +1.414213562373e-01,        +9.322110228447e-02,        +8.001591334553e-02
 2.31160000e+00,        +1.414213562373e-01,        +9.375303845595e-02,        +7.993562241277e-02
 2.31180000e+00,        +1.414213562373e-01,        +9.428469065156e-02,        +7.984947614528e-02
 2.31200000e+00,        +1.414213562373e-01,        +9.481598892431e-02,        +7.975743352020e-02
 2.31220000e+00,        +1.414213562373e-01,        +9.534686189382e-02,        +7.965945397929e-02
 2.31240000e+00,        +1.414213562373e-01,        +9.587723673086e-02,        +7.955549746160e-02
 2.31260000e+00,        +1.414213562373e-01,        +9.640703914246e-02,        +7.944552443705e-02
 2.31280000e+00,        +1.414213562373e-01,        +9.693619335726e-02,        +7.932949594102e-02
 2.31300000e+00,        +1.414213562373e-01,        +9.746462211145e-02,        +7.920737361000e-02
 2.31320000e+00,        +1.414213562373e-01,        +9.799224663515e-02,        +7.907911971815e-02
 2.31340000e+00,        +1.414213562373e-01,        +9.851898663934e-02,        +7.894469721495e-02
 2.31360000e+00,        +1.414213562373e-01,        +9.904476030332e-02,        +7.880406976389e-02
 2.31380000e+00,        +1.414213562373e-01,        +9.956948426281e-02,        +7.865720178213e-02
 2.31400000e+00,        +1.414213562373e-01,        +1.000930735987e-01,        +7.850405848130e-02
 2.31420000e+00,        +1.414213562373e-01,        +1.006154418266e-01,        +7.834460590929e-02
 2.31440000e+00,        +1.414213562373e-01,        +1.011365008867e-01,        +7.817881099313e-02
 2.31460000e+00,        +1.414213562373e-01,        +1.016561611352e-01,        +7.800664158296e-02
