        f (GHz),                 E_elec (J),                  E_mag (J),                  E_cap (J),                  E_ind (J),              E_elec[1] (J),                  p_elec[1],               E_mag[1] (J),                   p_mag[1],              E_elec[2] (J),                  p_elec[2],               E_mag[2] (J),                   p_mag[2],              E_elec[3] (J),                  p_elec[3],               E_mag[3] (J),                   p_mag[3],              E_elec[4] (J),                  p_elec[4],               E_mag[4] (J),                   p_mag[4],              E_elec[5] (J),                  p_elec[5],               E_mag[5] (J),                   p_mag[5],              E_elec[6] (J),                  p_elec[6],               E_mag[6] (J),                   p_mag[6]
 2.30000000e+00,        +1.574797692302e-09,        +1.611872561230e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +9.593009016361e-13,        +6.091581835086e-04,        +8.237174597516e-12,        +5.110313802494e-03,        +8.118547706398e-10,        +5.155295658665e-01,        +7.572998789227e-10,        +4.698261494971e-01,        +1.443951730194e-10,        +9.169125261313e-02,        +2.011570211534e-10,        +1.247970999642e-01,        +2.042077533105e-10,        +1.296723727173e-01,        +1.869176874697e-10,        +1.159630680275e-01,        +3.043373003948e-10,        +1.932548554538e-01,        +2.602274334910e-10,        +1.614441735346e-01,        +8.771131024249e-11,        +5.569687501529e-02,        +1.536788021018e-10,        +9.534178184940e-02
 2.30020000e+00,        +1.578095657223e-09,        +1.615256257324e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +9.648059077023e-13,        +6.113735268750e-04,        +8.287389202594e-12,        +5.130696237836e-03,        +8.122892338719e-10,        +5.147275009308e-01,        +7.573070133840e-10,        +4.688463579386e-01,        +1.447823808015e-10,        +9.174499666027e-02,        +2.018450554841e-10,        +1.249616304341e-01,        +2.051958701035e-10,        +1.300275234675e-01,        +1.877896427729e-10,        +1.162599692287e-01,        +3.054870966291e-10,        +1.935795813333e-01,        +2.611177745573e-10,        +1.616571818702e-01,        +8.792378672173e-11,        +5.571511861105e-02,        +1.542963264310e-10,        +9.552436384717e-02
 2.30040000e+00,        +1.581419242877e-09,        +1.618663884248e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +9.703497927451e-13,        +6.135942743304e-04,        +8.337955950927e-12,        +5.151134853917e-03,        +8.127271471455e-10,        +5.139226367747e-01,        +7.573123907362e-10,        +4.678626601273e-01,        +1.451728113626e-10,        +9.179906720909e-02,        +2.025383274944e-10,        +1.251268589269e-01,        +2.061918428318e-10,        +1.303840482279e-01,        +1.886687388705e-10,        +1.165583174534e-01,        +3.066446455288e-10,        +1.939047136995e-01,        +2.620141575417e-10,        +1.618706391682e-01,        +8.813872235252e-11,        +5.573393820110e-02,        +1.549189947522e-10,        +9.570794546032e-02
 2.30060000e+00,        +1.584768659647e-09,        +1.622095634351e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +9.759327826924e-13,        +6.158203449769e-04,        +8.388876822980e-12,        +5.171628999751e-03,        +8.131685748476e-10,        +5.131150025573e-01,        +7.573160406577e-10,        +4.668750871526e-01,        +1.455664899727e-10,        +9.185346333460e-02,        +2.032368706781e-10,        +1.252927795218e-01,        +2.071957239598e-10,        +1.307419368111e-01,        +1.895550245622e-10,        +1.168581066048e-01,        +3.078099870793e-10,        +1.942302336720e-01,        +2.629166138655e-10,        +1.620845333023e-01,        +8.835614034692e-11,        +5.575333649430e-02,        +1.555468442722e-10,        +9.589252383039e-02
 2.30080000e+00,        +1.588144117966e-09,        +1.625551699901e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +9.815551017870e-13,        +6.180516558182e-04,        +8.440153782694e-12,        +5.192178005293e-03,        +8.136135818950e-10,        +5.123046282077e-01,        +7.573179934696e-10,        +4.658836710734e-01,        +1.459634419366e-10,        +9.190818407812e-02,        +2.039407183933e-10,        +1.254593861307e-01,        +2.082075657898e-10,        +1.311011786868e-01,        +1.904485485339e-10,        +1.171593303033e-01,        +3.089831608206e-10,        +1.945561220327e-01,        +2.638251746065e-10,        +1.622988519052e-01,        +8.857606404869e-11,        +5.577331619130e-02,        +1.561799121689e-10,        +9.607809593408e-02
 2.30100000e+00,        +1.591545828250e-09,        +1.629032273017e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +9.872169724595e-13,        +6.202881217344e-04,        +8.491788776316e-12,        +5.212781181177e-03,        +8.140622337296e-10,        +5.114915444343e-01,        +7.573182801453e-10,        +4.648884449309e-01,        +1.463636925870e-10,        +9.196322844683e-02,        +2.046499038478e-10,        +1.256266724960e-01,        +2.092274204400e-10,        +1.314617629767e-01,        +1.913493593376e-10,        +1.174619818816e-01,        +3.101642058203e-10,        +1.948823592226e-01,        +2.647398704780e-10,        +1.625135823661e-01,        +8.879851692994e-11,        +5.579387998370e-02,        +1.568182355783e-10,        +9.626465858029e-02
 2.30120000e+00,        +1.594974000825e-09,        +1.632537545601e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +9.929186151972e-13,        +6.225296554573e-04,        +8.543783731196e-12,        +5.233437818456e-03,        +8.145145963125e-10,        +5.106757827344e-01,        +7.573169323195e-10,        +4.638894427637e-01,        +1.467672672767e-10,        +9.201859541331e-02,        +2.053644600831e-10,        +1.257946321887e-01,        +2.102553398210e-10,        +1.318236784501e-01,        +1.922575053716e-10,        +1.177660543794e-01,        +3.113531606459e-10,        +1.952089253397e-01,        +2.656607318066e-10,        +1.627287118281e-01,        +8.902352258765e-11,        +5.581503055321e-02,        +1.574618515807e-10,        +9.645220840713e-02
 2.30140000e+00,        +1.598428845859e-09,        +1.636067709262e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +9.986602484087e-13,        +6.247761675449e-04,        +8.596140554541e-12,        +5.254147188333e-03,        +8.149707361186e-10,        +5.098573754034e-01,        +7.573139822972e-10,        +4.628866996213e-01,        +1.471741913717e-10,        +9.207428391511e-02,        +2.060844199579e-10,        +1.259632586055e-01,        +2.112913756126e-10,        +1.321869135183e-01,        +1.931730348593e-10,        +1.180715405394e-01,        +3.125500633351e-10,        +1.955358001358e-01,        +2.665877885099e-10,        +1.629442271862e-01,        +8.925110473990e-11,        +5.583677057076e-02,        +1.581107971872e-10,        +9.664074187894e-02
 2.30160000e+00,        +1.601910573279e-09,        +1.639622955248e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +1.004442088284e-12,        +6.270275663566e-04,        +8.648861132135e-12,        +5.274908541902e-03,        +8.154307201301e-10,        +5.090363555443e-01,        +7.573094630635e-10,        +4.618802515783e-01,        +1.475844902425e-10,        +9.213029285424e-02,        +2.068098161320e-10,        +1.261325449671e-01,        +2.123355792386e-10,        +1.325514562301e-01,        +1.940959958277e-10,        +1.183784328016e-01,        +3.137549513666e-10,        +1.958629630144e-01,        +2.675210700731e-10,        +1.631601150843e-01,        +8.948128722196e-11,        +5.585910269559e-02,        +1.587651093249e-10,        +9.683025528325e-02
 2.30180000e+00,        +1.605419392702e-09,        +1.643203474364e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +1.010264348652e-12,        +6.292837580290e-04,        +8.701947327018e-12,        +5.295721109881e-03,        +8.158946158297e-10,        +5.082127570769e-01,        +7.573034082927e-10,        +4.608701357487e-01,        +1.479981892565e-10,        +9.218662109681e-02,        +2.075406810482e-10,        +1.263024843156e-01,        +2.133880018417e-10,        +1.329172942670e-01,        +1.950264360853e-10,        +1.186867232987e-01,        +3.149678616291e-10,        +1.961903930281e-01,        +2.684606055250e-10,        +1.633763619134e-01,        +8.971409398219e-11,        +5.588202957435e-02,        +1.594248248220e-10,        +9.702074472778e-02
 2.30200000e+00,        +1.608955513343e-09,        +1.646809456892e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +1.016127240829e-12,        +6.315446464509e-04,        +8.755400978125e-12,        +5.316584102357e-03,        +8.163624911935e-10,        +5.073866147470e-01,        +7.572958523577e-10,        +4.598563902996e-01,        +1.484153137686e-10,        +9.224326747250e-02,        +2.082770469151e-10,        +1.264730695123e-01,        +2.144486942574e-10,        +1.332844149381e-01,        +1.959644031983e-10,        +1.189964038512e-01,        +3.161888303900e-10,        +1.965180688763e-01,        +2.694064234137e-10,        +1.635929538090e-01,        +8.994954907766e-11,        +5.590555384019e-02,        +1.600899803924e-10,        +9.721220613738e-02
 2.30220000e+00,        +1.612519143939e-09,        +1.650441092512e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +1.022030973470e-12,        +6.338101332388e-04,        +8.809223898878e-12,        +5.337496708512e-03,        +8.168344146834e-10,        +5.065579641356e-01,        +7.572868303394e-10,        +4.588390544655e-01,        +1.488358891133e-10,        +9.230023077415e-02,        +2.090189456881e-10,        +1.266442932355e-01,        +2.155177069862e-10,        +1.336528051753e-01,        +1.969099444675e-10,        +1.193074659622e-01,        +3.174178932621e-10,        +1.968459689023e-01,        +2.703585517806e-10,        +1.638098766488e-01,        +9.018767666958e-11,        +5.592967811178e-02,        +1.607606126193e-10,        +9.740463525096e-02
 2.30240000e+00,        +1.616110492657e-09,        +1.654098570211e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +1.027975752407e-12,        +6.360801177131e-04,        +8.863417875747e-12,        +5.358458096373e-03,        +8.173104552381e-10,        +5.057268416681e-01,        +7.572763780363e-10,        +4.578181685627e-01,        +1.492599405945e-10,        +9.235750975736e-02,        +2.097664090504e-10,        +1.268161479782e-01,        +2.165950901662e-10,        +1.340224515281e-01,        +1.978631069028e-10,        +1.196199008125e-01,        +3.186550851711e-10,        +1.971740710917e-01,        +2.713170181349e-10,        +1.640271160504e-01,        +9.042850101853e-11,        +5.595440499236e-02,        +1.614367579391e-10,        +9.759802761843e-02
 2.30260000e+00,        +1.619729767005e-09,        +1.657782078198e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +1.033961780489e-12,        +6.383544968740e-04,        +8.917984666759e-12,        +5.379467412541e-03,        +8.177906822651e-10,        +5.048932846230e-01,        +7.572645319739e-10,        +4.567937740026e-01,        +1.496874934767e-10,        +9.241510313996e-02,        +2.105194683936e-10,        +1.269886260458e-01,        +2.176808935438e-10,        +1.343933401596e-01,        +1.988239371984e-10,        +1.199336992559e-01,        +3.199004403206e-10,        +1.975023530697e-01,        +2.722818494264e-10,        +1.642446573692e-01,        +9.067204647939e-11,        +5.597973706875e-02,        +1.621184526235e-10,        +9.779237859763e-02
 2.30280000e+00,        +1.623377173739e-09,        +1.661491803809e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +1.039989257414e-12,        +6.406331653774e-04,        +8.972925999965e-12,        +5.400523781937e-03,        +8.182751656308e-10,        +5.040573311415e-01,        +7.572513294144e-10,        +4.557659133065e-01,        +1.501185729743e-10,        +9.247300960166e-02,        +2.112781547971e-10,        +1.271617195539e-01,        +2.187751664435e-10,        +1.347654568406e-01,        +1.997924817056e-10,        +1.202488518135e-01,        +3.211539921564e-10,        +1.978307920991e-01,        +2.732530720180e-10,        +1.644624856960e-01,        +9.091833749610e-11,        +5.600567691038e-02,        +1.628057327623e-10,        +9.798768335120e-02
 2.30300000e+00,        +1.627052918762e-09,        +1.665227933416e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +1.046058379557e-12,        +6.429160155118e-04,        +9.028243571862e-12,        +5.421626307542e-03,        +8.187639756505e-10,        +5.032190202354e-01,        +7.572368083661e-10,        +4.547346301192e-01,        +1.505532042419e-10,        +9.253122778357e-02,        +2.120424990070e-10,        +1.273354204262e-01,        +2.198779577378e-10,        +1.351387869456e-01,        +2.007687864062e-10,        +1.205653486693e-01,        +3.224157733308e-10,        +1.981593650784e-01,        +2.742307116570e-10,        +1.646805858550e-01,        +9.116739859611e-11,        +5.603222706825e-02,        +1.634986342445e-10,        +9.818393684349e-02
 2.30320000e+00,        +1.630757207028e-09,        +1.668990652325e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +1.052169339793e-12,        +6.452029371748e-04,        +9.083939045771e-12,        +5.442774070134e-03,        +8.192571830779e-10,        +5.023783917970e-01,        +7.572210075929e-10,        +4.536999692227e-01,        +1.509914123633e-10,        +9.258975628779e-02,        +2.128125314152e-10,        +1.275097203922e-01,        +2.209893158145e-10,        +1.355133154477e-01,        +2.017528968841e-10,        +1.208831796649e-01,        +3.236858156644e-10,        +1.984880485393e-01,        +2.752147934464e-10,        +1.648989424015e-01,        +9.141925438457e-11,        +5.605939007388e-02,        +1.641971927399e-10,        +9.838113383747e-02
 2.30340000e+00,        +1.634490242437e-09,        +1.672780144677e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +1.058322327314e-12,        +6.474938178501e-04,        +9.140014050167e-12,        +5.463966128037e-03,        +8.197548590942e-10,        +5.015354866067e-01,        +7.572039666241e-10,        +4.526619765507e-01,        +1.514332223405e-10,        +9.264859367699e-02,        +2.135882820363e-10,        +1.276846109849e-01,        +2.221092885444e-10,        +1.358890269136e-01,        +2.027448582963e-10,        +1.212023342945e-01,        +3.249641501079e-10,        +1.988168186453e-01,        +2.762053418142e-10,        +1.651175396200e-01,        +9.167392953835e-11,        +5.608716843833e-02,        +1.649014436786e-10,        +9.857926889160e-02
 2.30360000e+00,        +1.638252227725e-09,        +1.676596593340e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +1.064517527440e-12,        +6.497885425850e-04,        +9.196470176960e-12,        +5.485201516865e-03,        +8.202570752956e-10,        +5.006903463422e-01,        +7.571857257637e-10,        +4.516206992019e-01,        +1.518786590823e-10,        +9.270773847397e-02,        +2.143697804850e-10,        +1.278600835386e-01,        +2.232379232470e-10,        +1.362659054992e-01,        +2.037447153428e-10,        +1.215228016997e-01,        +3.262508067028e-10,        +1.991456511894e-01,        +2.772023804831e-10,        +1.653363615220e-01,        +9.193144879962e-11,        +5.611556465104e-02,        +1.656114222314e-10,        +9.877833635668e-02
