        m,                 E_elec (J),                  E_mag (J),                  E_cap (J),                  E_ind (J),              E_elec[1] (J),                  p_elec[1],               E_mag[1] (J),                   p_mag[1],             E_elec[10] (J),                 p_elec[10],              E_mag[10] (J),                  p_mag[10],             E_elec[11] (J),                 p_elec[11],              E_mag[11] (J),                  p_mag[11],             E_elec[12] (J),                 p_elec[12],              E_mag[12] (J),                  p_mag[12],             E_elec[13] (J),                 p_elec[13],              E_mag[13] (J),                  p_mag[13]
 1.00e+00,        +2.935514708646e-10,        +2.935277100814e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.643013885766e-12,        +5.597021472683e-03,        +4.937177295251e-12,        +1.682014040133e-02,        +1.643013885766e-12,        +5.597021472683e-03,        +4.937177295251e-12,        +1.682014040133e-02,        +9.965567509777e-13,        +3.394827994023e-03,        +2.571526842942e-12,        +8.760763480319e-03,        +2.900857780632e-10,        +9.881939177783e-01,        +2.839883940890e-10,        +9.675011398764e-01,        +8.261221645816e-13,        +2.814232754987e-03,        +2.030611854148e-12,        +6.917956241968e-03
 2.00e+00,        +2.935514708646e-10,        +2.935422004704e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +8.284028760301e-13,        +2.822002129951e-03,        +7.874530953292e-12,        +2.682589058974e-02,        +8.284028760301e-13,        +2.822002129951e-03,        +7.874530953292e-12,        +2.682589058974e-02,        +5.163713861344e-13,        +1.759048880299e-03,        +3.919081112557e-12,        +1.335099725449e-02,        +2.919978559165e-10,        +9.947075211599e-01,        +2.789939843650e-10,        +9.504390984256e-01,        +2.088406858698e-13,        +7.114278298614e-04,        +2.754604039603e-12,        +9.384013730182e-03
 3.00e+00,        +2.935514708646e-10,        +2.935389056072e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.486146703476e-12,        +5.062644377489e-03,        +6.149895457657e-12,        +2.095087002159e-02,        +1.486146703476e-12,        +5.062644377489e-03,        +6.149895457657e-12,        +2.095087002159e-02,        +7.940241049118e-13,        +2.704888865225e-03,        +3.455535003678e-12,        +1.177198298989e-02,        +2.909229976952e-10,        +9.910459546955e-01,        +2.806787512598e-10,        +9.561892679239e-01,        +3.483023609248e-13,        +1.186512061749e-03,        +3.254723886145e-12,        +1.108787906466e-02
 4.00e+00,        +2.935514708646e-10,        +2.935393729739e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.036872134542e-15,        +6.938722291336e-06,        +8.876623845811e-16,        +3.023997685857e-06,        +2.036872134542e-15,        +6.938722291336e-06,        +8.876623845811e-16,        +3.023997685857e-06,        +3.562903845715e-15,        +1.213723724573e-05,        +1.352691185967e-15,        +4.608210381670e-06,        +2.935452761585e-10,        +9.999788973770e-01,        +2.935361584022e-10,        +9.999890489251e-01,        +5.949300324228e-16,        +2.026663435447e-06,        +9.742180870669e-16,        +3.318866825928e-06
 5.00e+00,        +2.935514708646e-10,        +2.935393102995e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.555028064215e-15,        +8.703850322024e-06,        +1.822279231770e-15,        +6.207956371876e-06,        +2.555028064215e-15,        +8.703850322024e-06,        +1.822279231770e-15,        +6.207956371876e-06,        +3.690250156294e-15,        +1.257104979044e-05,        +1.716167345889e-15,        +5.846465143419e-06,        +2.935448175430e-10,        +9.999773350769e-01,        +2.935348379628e-10,        +9.999847640962e-01,        +4.080432879760e-16,        +1.390022972034e-06,        +9.338901112260e-16,        +3.181482269864e-06
 6.00e+00,        +2.935514708646e-10,        +2.935303407158e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +3.986636234097e-13,        +1.358070604230e-03,        +6.360298429526e-13,        +2.166828278813e-03,        +3.986636234097e-13,        +1.358070604230e-03,        +6.360298429526e-13,        +2.166828278813e-03,        +3.036068104182e-13,        +1.034254093580e-03,        +6.245366319511e-13,        +2.127673174869e-03,        +2.924902961195e-10,        +9.963850470858e-01,        +2.915979616705e-10,        +9.934167655696e-01,        +3.589043112541e-13,        +1.222628216432e-03,        +6.718125704520e-13,        +2.288732976679e-03
