        m,                Re{f} (GHz),                Im{f} (GHz),                          Q,              Error (Bkwd.),               Error (Abs.)
 1.00e+00,        +2.359639481730e+00,        +9.549756998067e-05,        +1.235444778406e+04,        +5.430249681395e-14,        +4.304728823276e-09
 2.00e+00,        +2.449456184322e+00,        +3.867707930462e-05,        +3.166547511687e+04,        +5.204266670778e-14,        +4.125641395739e-09
 3.00e+00,        +2.458848130988e+00,        +5.262460664665e-05,        +2.336215212079e+04,        +5.357534728465e-14,        +4.247149634655e-09
 4.00e+00,        +2.622834015709e+00,        +5.405267493068e-05,        +2.426183366160e+04,        +7.575628997728e-14,        +6.005687275915e-09
 5.00e+00,        +2.623349040667e+00,        +5.433698986583e-05,        +2.413962429376e+04,        +6.067439940729e-14,        +4.810049432855e-09
 6.00e+00,        +2.711951391817e+00,        +9.760457265856e-05,        +1.389254273496e+04,        +8.224951157617e-14,        +6.520544689635e-09
