        m,               Re{V[1]} (V),               Im{V[1]} (V)
 1.00e+00,        +5.356198911554e-02,        +4.652612826993e-02
 2.00e+00,        -4.694679463936e-04,        -3.329049732138e-04
 3.00e+00,        +1.637473649621e-02,        +6.077213395736e-03
 4.00e+00,        -1.626572571607e-01,        -7.671509868622e-02
 5.00e+00,        -1.239920194273e-03,        -8.684844626951e-04
 6.00e+00,        -9.372284726706e-04,        -6.517114725280e-04
 7.00e+00,        -1.931094880010e-04,        -1.324274374988e-04
 8.00e+00,        -2.240197064263e-04,        -1.466738456503e-04
