        m,               Re{I[1]} (A),               Im{I[1]} (A)
 1.00e+00,        +1.071239782311e-03,        +9.305225653986e-04
 2.00e+00,        -9.389358927872e-06,        -6.658099464275e-06
 3.00e+00,        +3.274947299242e-04,        +1.215442679147e-04
 4.00e+00,        -3.253145143214e-03,        -1.534301973724e-03
 5.00e+00,        -2.479840388546e-05,        -1.736968925390e-05
 6.00e+00,        -1.874456945341e-05,        -1.303422945056e-05
 7.00e+00,        -3.862189760021e-06,        -2.648548749976e-06
 8.00e+00,        -4.480394128526e-06,        -2.933476913005e-06
