        f (GHz),               I_inc[1] (A),               Re{I[1]} (A),               Im{I[1]} (A)
 2.30000000e+00,        +1.414213562373e-01,        +2.824527350058e-01,        +6.853411004975e-03
 2.30020000e+00,        +1.414213562373e-01,        +2.824525244111e-01,        +6.838328083479e-03
 2.30040000e+00,        +1.414213562373e-01,        +2.824523050819e-01,        +6.823223934109e-03
 2.30060000e+00,        +1.414213562373e-01,        +2.824520769300e-01,        +6.808098381420e-03
 2.30080000e+00,        +1.414213562373e-01,        +2.824518398661e-01,        +6.792951248193e-03
 2.30100000e+00,        +1.414213562373e-01,        +2.824515937994e-01,        +6.777782355410e-03
 2.30120000e+00,        +1.414213562373e-01,        +2.824513386380e-01,        +6.762591522235e-03
 2.30140000e+00,        +1.414213562373e-01,        +2.824510742885e-01,        +6.747378565988e-03
 2.30160000e+00,        +1.414213562373e-01,        +2.824508006565e-01,        +6.732143302124e-03
 2.30180000e+00,        +1.414213562373e-01,        +2.824505176460e-01,        +6.716885544206e-03
 2.30200000e+00,        +1.414213562373e-01,        +2.824502251596e-01,        +6.701605103884e-03
 2.30220000e+00,        +1.414213562373e-01,        +2.824499230986e-01,        +6.686301790869e-03
 2.30240000e+00,        +1.414213562373e-01,        +2.824496113629e-01,        +6.670975412908e-03
 2.30260000e+00,        +1.414213562373e-01,        +2.824492898509e-01,        +6.655625775762e-03
 2.30280000e+00,        +1.414213562373e-01,        +2.824489584596e-01,        +6.640252683176e-03
 2.30300000e+00,        +1.414213562373e-01,        +2.824486170843e-01,        +6.624855936854e-03
 2.30320000e+00,        +1.414213562373e-01,        +2.824482656192e-01,        +6.609435336437e-03
 2.30340000e+00,        +1.414213562373e-01,        +2.824479039565e-01,        +6.593990679471e-03
 2.30360000e+00,        +1.414213562373e-01,        +2.824475319872e-01,        +6.578521761383e-03
 2.30380000e+00,        +1.414213562373e-01,        +2.824471496003e-01,        +6.563028375452e-03
 2.30400000e+00,        +1.414213562373e-01,        +2.824467566835e-01,        +6.547510312782e-03
 2.30420000e+00,        +1.414213562373e-01,        +2.824463531228e-01,        +6.531967362275e-03
 2.30440000e+00,        +1.414213562373e-01,        +2.824459388025e-01,        +6.516399310597e-03
 2.30460000e+00,        +1.414213562373e-01,        +2.824455136050e-01,        +6.500805942157e-03
 2.30480000e+00,        +1.414213562373e-01,        +2.824450774111e-01,        +6.485187039071e-03
 2.30500000e+00,        +1.414213562373e-01,        +2.824446301001e-01,        +6.469542381134e-03
 2.30520000e+00,        +1.414213562373e-01,        +2.824441715489e-01,        +6.453871745789e-03
 2.30540000e+00,        +1.414213562373e-01,        +2.824437016331e-01,        +6.438174908098e-03
 2.30560000e+00,        +1.414213562373e-01,        +2.824432202262e-01,        +6.422451640708e-03
 2.30580000e+00,        +1.414213562373e-01,        +2.824427271998e-01,        +6.406701713821e-03
 2.30600000e+00,        +1.414213562373e-01,        +2.824422224236e-01,        +6.390924895161e-03
 2.30620000e+00,        +1.414213562373e-01,        +2.824417057654e-01,        +6.375120949941e-03
 2.30640000e+00,        +1.414213562373e-01,        +2.824411770907e-01,        +6.359289640828e-03
 2.30660000e+00,        +1.414213562373e-01,        +2.824406362634e-01,        +6.343430727914e-03
 2.30680000e+00,        +1.414213562373e-01,        +2.824400831450e-01,        +6.327543968675e-03
 2.30700000e+00,        +1.414213562373e-01,        +2.824395175951e-01,        +6.311629117943e-03
 2.30720000e+00,        +1.414213562373e-01,        +2.824389394709e-01,        +6.295685927864e-03
 2.30740000e+00,        +1.414213562373e-01,        +2.824383486275e-01,        +6.279714147866e-03
 2.30760000e+00,        +1.414213562373e-01,        +2.824377449180e-01,        +6.263713524624e-03
 2.30780000e+00,        +1.414213562373e-01,        +2.824371281929e-01,        +6.247683802016e-03
 2.30800000e+00,        +1.414213562373e-01,        +2.824364983006e-01,        +6.231624721093e-03
 2.30820000e+00,        +1.414213562373e-01,        +2.824358550870e-01,        +6.215536020036e-03
 2.30840000e+00,        +1.414213562373e-01,        +2.824351983957e-01,        +6.199417434121e-03
 2.30860000e+00,        +1.414213562373e-01,        +2.824345280679e-01,        +6.183268695673e-03
 2.30880000e+00,        +1.414213562373e-01,        +2.824338439421e-01,        +6.167089534035e-03
 2.30900000e+00,        +1.414213562373e-01,        +2.824331458546e-01,        +6.150879675518e-03
 2.30920000e+00,        +1.414213562373e-01,        +2.824324336387e-01,        +6.134638843368e-03
 2.30940000e+00,        +1.414213562373e-01,        +2.824317071254e-01,        +6.118366757718e-03
 2.30960000e+00,        +1.414213562373e-01,        +2.824309661430e-01,        +6.102063135547e-03
 2.30980000e+00,        +1.414213562373e-01,        +2.824302105168e-01,        +6.085727690640e-03
 2.31000000e+00,        +1.414213562373e-01,        +2.824294400697e-01,        +6.069360133540e-03
 2.31020000e+00,        +1.414213562373e-01,        +2.824286546214e-01,        +6.052960171504e-03
