        m,                Re{f} (GHz),                Im{f} (GHz),                          Q,              Error (Bkwd.),               Error (Abs.)
 1.00e+00,        +2.441705302088e+00,        +3.127400084981e-05,        +3.903730312623e+04,        +1.235669536786e-13,        +9.008727009327e-09
 2.00e+00,        +2.599100245262e+00,        +7.915745043212e-05,        +1.641728120524e+04,        +1.431533336552e-13,        +1.043791092732e-08
 3.00e+00,        +2.599889501492e+00,        +6.660124461038e-05,        +1.951832520214e+04,        +4.747972756754e-14,        +3.461948497614e-09
 4.00e+00,        +2.628315050192e+00,        +8.438574005945e-05,        +1.557321799687e+04,        +1.896359403418e-13,        +1.382746578622e-08
 5.00e+00,        +2.701643726377e+00,        +6.350167015669e-05,        +2.127222575766e+04,        +1.492302115077e-13,        +1.088187755250e-08
 6.00e+00,        +2.701774567551e+00,        +6.377876163682e-05,        +2.118083276443e+04,        +1.317253697103e-13,        +9.605424259191e-09
 7.00e+00,        +2.799637799127e+00,        +9.605932072467e-05,        +1.457244221411e+04,        +1.513687866959e-13,        +1.103870379521e-08
 8.00e+00,        +2.880822557021e+00,        +1.038587271261e-04,        +1.386894793826e+04,        +7.875678118773e-14,        +5.743800728258e-09
