        m,                 E_elec (J),                  E_mag (J),                  E_cap (J),                  E_ind (J),              E_elec[1] (J),                  p_elec[1],               E_mag[1] (J),                   p_mag[1],             E_elec[10] (J),                 p_elec[10],              E_mag[10] (J),                  p_mag[10],             E_elec[11] (J),                 p_elec[11],              E_mag[11] (J),                  p_mag[11],             E_elec[12] (J),                 p_elec[12],              E_mag[12] (J),                  p_mag[12],             E_elec[13] (J),                 p_elec[13],              E_mag[13] (J),                  p_mag[13],             E_elec[14] (J),                 p_elec[14],              E_mag[14] (J),                  p_mag[14],             E_elec[15] (J),                 p_elec[15],              E_mag[15] (J),                  p_mag[15],             E_elec[16] (J),                 p_elec[16],              E_mag[16] (J),                  p_mag[16],             E_elec[17] (J),                 p_elec[17],              E_mag[17] (J),                  p_mag[17]
 1.00e+00,        +3.292540468113e-10,        +3.292418190775e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +3.563890531175e-13,        +1.082413584796e-03,        +1.437991656235e-11,        +4.367585078541e-02,        +3.563890531175e-13,        +1.082413584796e-03,        +1.437991656235e-11,        +4.367585078541e-02,        +3.919836741851e-12,        +1.190520444567e-02,        +6.525674409583e-12,        +1.982030845251e-02,        +6.953459407286e-11,        +2.111882746660e-01,        +6.439896278331e-11,        +1.955977614379e-01,        +6.258365185318e-11,        +1.900770923221e-01,        +5.930474616043e-11,        +1.801251928646e-01,        +7.290578203951e-11,        +2.214271403665e-01,        +6.930517487723e-11,        +2.104993073827e-01,        +5.500975345103e-11,        +1.670738871209e-01,        +5.121250829938e-11,        +1.555467906321e-01,        +6.487594884628e-11,        +1.970391844066e-01,        +6.125182829111e-11,        +1.860390288899e-01,        +6.809075343424e-14,        +2.068030874447e-04,        +2.863007694092e-12,        +8.695759554827e-03
 2.00e+00,        +3.292540468113e-10,        +3.292362755184e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.219592532159e-11,        +3.704107949380e-02,        +3.271061444768e-13,        +9.935300840158e-04,        +1.219592532159e-11,        +3.704107949380e-02,        +3.271061444768e-13,        +9.935300840158e-04,        +7.533336240207e-11,        +2.288001108313e-01,        +4.754511813639e-12,        +1.444103267829e-02,        +4.710766718944e-11,        +1.430739201102e-01,        +6.468812628311e-11,        +1.964793405018e-01,        +4.722058255117e-11,        +1.434168630833e-01,        +6.485212981237e-11,        +1.969774737315e-01,        +4.690552459149e-11,        +1.424599789912e-01,        +6.454308168040e-11,        +1.960387918335e-01,        +4.716314583430e-11,        +1.432424180995e-01,        +6.473889651475e-11,        +1.966335465702e-01,        +4.690367714863e-11,        +1.424543679960e-01,        +6.446890039157e-11,        +1.958134786031e-01,        +6.424161772583e-12,        +1.951126139466e-02,        +8.635228780590e-13,        +2.622805997606e-03
 3.00e+00,        +3.292540468113e-10,        +3.292380006313e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.422803105208e-15,        +7.358461129550e-06,        +1.460690360157e-15,        +4.436578880190e-06,        +2.422803105208e-15,        +7.358461129550e-06,        +1.460690360157e-15,        +4.436578880190e-06,        +1.344723835700e-14,        +4.084152795457e-05,        +2.142941039209e-15,        +6.508790100475e-06,        +6.746042605833e-11,        +2.048886770312e-01,        +6.550601598474e-11,        +1.989625008630e-01,        +7.229529935303e-11,        +2.195730016174e-01,        +5.998260179893e-11,        +1.821861440172e-01,        +6.825553892738e-11,        +2.073035687440e-01,        +6.261828525448e-11,        +1.901915487715e-01,        +6.134258305459e-11,        +1.863077573341e-01,        +7.005346899619e-11,        +2.127745547655e-01,        +5.988351814111e-11,        +1.818763314257e-01,        +7.107348498931e-11,        +2.158726661352e-01,        +8.112353812850e-16,        +2.463858498146e-06,        +5.399762188309e-16,        +1.640078659801e-06
 4.00e+00,        +3.292540468113e-10,        +3.292246841441e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +4.730243983339e-14,        +1.436654774375e-04,        +1.091108724615e-13,        +3.314176540108e-04,        +4.730243983339e-14,        +1.436654774375e-04,        +1.091108724615e-13,        +3.314176540108e-04,        +1.824153224058e-13,        +5.540260603398e-04,        +6.463959473289e-14,        +1.963388465264e-04,        +8.648313652404e-11,        +2.626638529172e-01,        +8.703282551881e-11,        +2.643569261675e-01,        +5.465305678222e-11,        +1.659905392554e-01,        +6.590848139719e-11,        +2.001930127704e-01,        +5.491335270432e-11,        +1.667811018153e-01,        +6.225380308939e-11,        +1.890921491845e-01,        +6.962468092167e-11,        +2.114618836001e-01,        +6.012688271639e-11,        +1.826317576177e-01,        +6.334507849987e-11,        +1.923896733035e-01,        +5.369618993554e-11,        +1.630989185247e-01,        +5.023616909355e-15,        +1.525757073605e-05,        +3.275101959502e-14,        +9.947923461498e-05
 5.00e+00,        +3.292540468113e-10,        +3.292388501264e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.715494301364e-12,        +8.247413593433e-03,        +6.418383381426e-12,        +1.949461121907e-02,        +2.715494301364e-12,        +8.247413593433e-03,        +6.418383381426e-12,        +1.949461121907e-02,        +9.668524409153e-12,        +2.936493720514e-02,        +4.959923605453e-12,        +1.506481875863e-02,        +6.737403220313e-11,        +2.046262843407e-01,        +6.444266438829e-11,        +1.957322605262e-01,        +7.323132606014e-11,        +2.224158723920e-01,        +6.638911228265e-11,        +2.016442235088e-01,        +4.184966313304e-11,        +1.271044761282e-01,        +5.581713817393e-11,        +1.695338753386e-01,        +8.723118673386e-11,        +2.649358074067e-01,        +7.143339946311e-11,        +2.169652804816e-01,        +4.551652822182e-11,        +1.382413630527e-01,        +5.707743463421e-11,        +1.733617846506e-01,        +1.667291748774e-12,        +5.063845881078e-03,        +2.700794197304e-12,        +8.203145516598e-03
 6.00e+00,        +3.292540468113e-10,        +3.292388817209e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.716329742588e-12,        +8.249950969151e-03,        +6.427362151522e-12,        +1.952188064158e-02,        +2.716329742588e-12,        +8.249950969151e-03,        +6.427362151522e-12,        +1.952188064158e-02,        +9.676302843781e-12,        +2.938856162132e-02,        +4.962734223055e-12,        +1.507335402525e-02,        +5.857975281999e-11,        +1.779165765382e-01,        +6.150666990577e-11,        +1.868147212270e-01,        +5.271912922903e-11,        +1.601168755239e-01,        +5.954541147351e-11,        +1.808577746415e-01,        +8.424358226866e-11,        +2.558619494112e-01,        +7.024973226606e-11,        +2.133700974164e-01,        +3.907990315846e-11,        +1.186922485447e-01,        +5.486582965694e-11,        +1.666444417809e-01,        +8.057004247573e-11,        +2.447047902859e-01,        +6.898018619294e-11,        +2.095140945455e-01,        +1.669004273037e-12,        +5.069047105726e-03,        +2.700955851126e-12,        +8.203635721907e-03
