        f (GHz),                 E_elec (J),                  E_mag (J),                  E_cap (J),                  E_ind (J),              E_elec[1] (J),                  p_elec[1],               E_mag[1] (J),                   p_mag[1],              E_elec[2] (J),                  p_elec[2],               E_mag[2] (J),                   p_mag[2],              E_elec[3] (J),                  p_elec[3],               E_mag[3] (J),                   p_mag[3],              E_elec[4] (J),                  p_elec[4],               E_mag[4] (J),                   p_mag[4],              E_elec[5] (J),                  p_elec[5],               E_mag[5] (J),                   p_mag[5],              E_elec[6] (J),                  p_elec[6],               E_mag[6] (J),                   p_mag[6]
 2.44500000e+00,        +3.800007281948e-10,        +3.817877295765e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.623342900197e-13,        +6.903520718657e-04,        +2.540191022103e-12,        +6.653411897027e-03,        +5.256412348366e-11,        +1.383263756714e-01,        +7.614410211184e-11,        +1.994409359261e-01,        +9.974921942767e-11,        +2.624974428379e-01,        +7.799526284549e-11,        +2.042896007475e-01,        +6.254924183169e-11,        +1.646029525491e-01,        +6.704494811231e-11,        +1.756079174851e-01,        +6.215642420155e-11,        +1.635692239245e-01,        +6.689943776184e-11,        +1.752267885509e-01,        +9.998810211279e-11,        +2.631260802783e-01,        +7.808221154393e-11,        +2.045173416928e-01
 2.44502000e+00,        +3.794958802769e-10,        +3.812824525026e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.618207752722e-13,        +6.899173057721e-04,        +2.535406773610e-12,        +6.649681245408e-03,        +5.254614249639e-11,        +1.384630116618e-01,        +7.607908394255e-11,        +1.995347109294e-01,        +9.958367827399e-11,        +2.624104330232e-01,        +7.787295406506e-11,        +2.042395435560e-01,        +6.247421480568e-11,        +1.646242240103e-01,        +6.695789140128e-11,        +1.756123077834e-01,        +6.208188371556e-11,        +1.635904022733e-01,        +6.681254600372e-11,        +1.752311064021e-01,        +9.982227630996e-11,        +2.630391566758e-01,        +7.795978180493e-11,        +2.044672690632e-01
 2.44504000e+00,        +3.789923789248e-10,        +3.807785120018e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.613082574374e-13,        +6.894815620799e-04,        +2.530632334145e-12,        +6.645943125416e-03,        +5.252830949443e-11,        +1.385999096959e-01,        +7.601429591959e-11,        +1.996286384963e-01,        +9.941855391911e-11,        +2.623233591165e-01,        +7.775097091723e-11,        +2.041894919660e-01,        +6.239936473478e-11,        +1.646454340634e-01,        +6.687103373046e-11,        +1.756166160189e-01,        +6.200751991165e-11,        +1.636115219192e-01,        +6.672585311889e-11,        +1.752353428981e-01,        +9.965686720344e-11,        +2.629521667063e-01,        +7.783767761156e-11,        +2.044172009664e-01
 2.44506000e+00,        +3.784902247876e-10,        +3.802759087890e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.607967370775e-13,        +6.890448418419e-04,        +2.525867708600e-12,        +6.642197547154e-03,        +5.251062441316e-11,        +1.387370689497e-01,        +7.594973805894e-11,        +1.997227179098e-01,        +9.925384647791e-11,        +2.622362216451e-01,        +7.762931349809e-11,        +2.041394463964e-01,        +6.232469185904e-11,        +1.646665825888e-01,        +6.678437533651e-11,        +1.756208421122e-01,        +6.193333302400e-11,        +1.636325827404e-01,        +6.663935934167e-11,        +1.752394979579e-01,        +9.949187491154e-11,        +2.628651108952e-01,        +7.771589906096e-11,        +2.043671378196e-01
 2.44508000e+00,        +3.779894184816e-10,        +3.797746435457e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.602862147258e-13,        +6.886071461241e-04,        +2.521112901594e-12,        +6.638444520825e-03,        +5.249308718646e-11,        +1.388744885963e-01,        +7.588541037238e-11,        +1.998169484510e-01,        +9.908955605548e-11,        +2.621490211380e-01,        +7.750798189625e-11,        +2.040894072669e-01,        +6.225019641288e-11,        +1.646876694669e-01,        +6.669791644984e-11,        +1.756249859841e-01,        +6.185932328120e-11,        +1.636535846154e-01,        +6.655306490017e-11,        +1.752435715002e-01,        +9.932729954274e-11,        +2.627779897695e-01,        +7.759444624281e-11,        +2.043170800408e-01
 2.44510000e+00,        +3.774899605909e-10,        +3.792747169213e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.597766908871e-13,        +6.881684760052e-04,        +2.516367917479e-12,        +6.634684056732e-03,        +5.247569774668e-11,        +1.390121678059e-01,        +7.582131286755e-11,        +1.999113294000e-01,        +9.892568274721e-11,        +2.620617581256e-01,        +7.738697619300e-11,        +2.040393749976e-01,        +6.217587862513e-11,        +1.647086945778e-01,        +6.661165729476e-11,        +1.756290475555e-01,        +6.178549090627e-11,        +1.636745274220e-01,        +6.646697001640e-11,        +1.752475634441e-01,        +9.916314119582e-11,        +2.626908038577e-01,        +7.747331923940e-11,        +2.042670280484e-01
 2.44512000e+00,        +3.769918516672e-10,        +3.787761295326e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.592681660382e-13,        +6.877288325771e-04,        +2.511632760338e-12,        +6.630916165275e-03,        +5.245845602473e-11,        +1.391501057456e-01,        +7.575744554799e-11,        +2.000058600352e-01,        +9.876222663891e-11,        +2.619744331400e-01,        +7.726629646233e-11,        +2.039893500091e-01,        +6.210173871910e-11,        +1.647296578015e-01,        +6.652559808946e-11,        +1.756330267473e-01,        +6.171183611678e-11,        +1.636954110384e-01,        +6.638107490626e-11,        +1.752514737087e-01,        +9.899939995991e-11,        +2.626035536898e-01,        +7.735251812576e-11,        +2.042169822613e-01
 2.44514000e+00,        +3.764950922308e-10,        +3.782788819646e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.587606406277e-13,        +6.872882169444e-04,        +2.506907433991e-12,        +6.627140856955e-03,        +5.244136195000e-11,        +1.392883015799e-01,        +7.569380841316e-11,        +2.001005396337e-01,        +9.859918780684e-11,        +2.618870467145e-01,        +7.714594277099e-11,        +2.039393327228e-01,        +6.202777691255e-11,        +1.647505590180e-01,        +6.643973904608e-11,        +1.756369234809e-01,        +6.163835912482e-11,        +1.637162353421e-01,        +6.629537977964e-11,        +1.752553022134e-01,        +9.883607591460e-11,        +2.625162397974e-01,        +7.723204296966e-11,        +2.041669430991e-01
 2.44516000e+00,        +3.759996827703e-10,        +3.777829747705e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.582541150764e-13,        +6.868466302249e-04,        +2.502191941996e-12,        +6.623358142372e-03,        +5.242441545049e-11,        +1.394267544702e-01,        +7.563040145853e-11,        +2.001953674712e-01,        +9.843656631786e-11,        +2.617995993842e-01,        +7.702591517862e-11,        +2.038893235605e-01,        +6.195399341785e-11,        +1.647713981070e-01,        +6.635408037075e-11,        +1.756407376777e-01,        +6.156506013710e-11,        +1.637370002110e-01,        +6.620988484044e-11,        +1.752590488776e-01,        +9.867316913003e-11,        +2.624288627135e-01,        +7.711189383173e-11,        +2.041169109820e-01
 2.44518000e+00,        +3.755056237430e-10,        +3.772884084722e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.577485897780e-13,        +6.864040735495e-04,        +2.497486287652e-12,        +6.619568032225e-03,        +5.240761645274e-11,        +1.395654635751e-01,        +7.556722467557e-11,        +2.002903428218e-01,        +9.827436222952e-11,        +2.617120916857e-01,        +7.690621373776e-11,        +2.038393229445e-01,        +6.188038844191e-11,        +1.647921749482e-01,        +6.626862226369e-11,        +1.756444692591e-01,        +6.149193935493e-11,        +1.637577055224e-01,        +6.612459028664e-11,        +1.752627136212e-01,        +9.851067966701e-11,        +2.623414229727e-01,        +7.699207076551e-11,        +2.040668863305e-01
