        f (GHz),               I_inc[1] (A),               Re{I[1]} (A),               Im{I[1]} (A)
 2.44500000e+00,        +1.414213562373e-01,        +2.762088728122e-01,        +3.944158830727e-03
 2.44502000e+00,        +1.414213562373e-01,        +2.762173835985e-01,        +3.943198471950e-03
 2.44504000e+00,        +1.414213562373e-01,        +2.762258706949e-01,        +3.942216511720e-03
 2.44506000e+00,        +1.414213562373e-01,        +2.762343340835e-01,        +3.941213092194e-03
 2.44508000e+00,        +1.414213562373e-01,        +2.762427737471e-01,        +3.940188355096e-03
 2.44510000e+00,        +1.414213562373e-01,        +2.762511896688e-01,        +3.939142441710e-03
 2.44512000e+00,        +1.414213562373e-01,        +2.762595818327e-01,        +3.938075492886e-03
 2.44514000e+00,        +1.414213562373e-01,        +2.762679502230e-01,        +3.936987649037e-03
 2.44516000e+00,        +1.414213562373e-01,        +2.762762948249e-01,        +3.935879050135e-03
 2.44518000e+00,        +1.414213562373e-01,        +2.762846156240e-01,        +3.934749835719e-03
 2.44520000e+00,        +1.414213562373e-01,        +2.762929126064e-01,        +3.933600144886e-03
 2.44522000e+00,        +1.414213562373e-01,        +2.763011857588e-01,        +3.932430116297e-03
 2.44524000e+00,        +1.414213562373e-01,        +2.763094350686e-01,        +3.931239888174e-03
 2.44526000e+00,        +1.414213562373e-01,        +2.763176605235e-01,        +3.930029598299e-03
 2.44528000e+00,        +1.414213562373e-01,        +2.763258621119e-01,        +3.928799384019e-03
 2.44530000e+00,        +1.414213562373e-01,        +2.763340398228e-01,        +3.927549382237e-03
 2.44532000e+00,        +1.414213562373e-01,        +2.763421936455e-01,        +3.926279729422e-03
 2.44534000e+00,        +1.414213562373e-01,        +2.763503235701e-01,        +3.924990561602e-03
 2.44536000e+00,        +1.414213562373e-01,        +2.763584295870e-01,        +3.923682014367e-03
 2.44538000e+00,        +1.414213562373e-01,        +2.763665116874e-01,        +3.922354222866e-03
 2.44540000e+00,        +1.414213562373e-01,        +2.763745698627e-01,        +3.921007321813e-03
 2.44542000e+00,        +1.414213562373e-01,        +2.763826041049e-01,        +3.919641445481e-03
 2.44544000e+00,        +1.414213562373e-01,        +2.763906144066e-01,        +3.918256727706e-03
 2.44546000e+00,        +1.414213562373e-01,        +2.763986007610e-01,        +3.916853301884e-03
 2.44548000e+00,        +1.414213562373e-01,        +2.764065631615e-01,        +3.915431300975e-03
 2.44550000e+00,        +1.414213562373e-01,        +2.764145016021e-01,        +3.913990857500e-03
 2.44552000e+00,        +1.414213562373e-01,        +2.764224160775e-01,        +3.912532103544e-03
 2.44554000e+00,        +1.414213562373e-01,        +2.764303065825e-01,        +3.911055170753e-03
 2.44556000e+00,        +1.414213562373e-01,        +2.764381731128e-01,        +3.909560190337e-03
 2.44558000e+00,        +1.414213562373e-01,        +2.764460156642e-01,        +3.908047293070e-03
 2.44560000e+00,        +1.414213562373e-01,        +2.764538342333e-01,        +3.906516609289e-03
 2.44562000e+00,        +1.414213562373e-01,        +2.764616288168e-01,        +3.904968268897e-03
 2.44564000e+00,        +1.414213562373e-01,        +2.764693994122e-01,        +3.903402401359e-03
 2.44566000e+00,        +1.414213562373e-01,        +2.764771460172e-01,        +3.901819135707e-03
 2.44568000e+00,        +1.414213562373e-01,        +2.764848686302e-01,        +3.900218600538e-03
 2.44570000e+00,        +1.414213562373e-01,        +2.764925672498e-01,        +3.898600924016e-03
 2.44572000e+00,        +1.414213562373e-01,        +2.765002418751e-01,        +3.896966233871e-03
 2.44574000e+00,        +1.414213562373e-01,        +2.765078925058e-01,        +3.895314657400e-03
