        f (GHz),             |S[1][1]| (dB),        arg(S[1][1]) (deg.)
 2.44500000e+00,        -4.135893929886e-01,        +1.676113580624e+00
 2.44502000e+00,        -4.130432418465e-01,        +1.675599957514e+00
 2.44504000e+00,        -4.124986901245e-01,        +1.675077519801e+00
 2.44506000e+00,        -4.119557383721e-01,        +1.674546329448e+00
 2.44508000e+00,        -4.114143871016e-01,        +1.674006448203e+00
 2.44510000e+00,        -4.108746367888e-01,        +1.673457937592e+00
 2.44512000e+00,        -4.103364878727e-01,        +1.672900858927e+00
 2.44514000e+00,        -4.097999407567e-01,        +1.672335273300e+00
 2.44516000e+00,        -4.092649958082e-01,        +1.671761241587e+00
 2.44518000e+00,        -4.087316533594e-01,        +1.671178824447e+00
 2.44520000e+00,        -4.081999137074e-01,        +1.670588082321e+00
 2.44522000e+00,        -4.076697771150e-01,        +1.669989075433e+00
 2.44524000e+00,        -4.071412438103e-01,        +1.669381863791e+00
 2.44526000e+00,        -4.066143139878e-01,        +1.668766507186e+00
 2.44528000e+00,        -4.060889878083e-01,        +1.668143065191e+00
 2.44530000e+00,        -4.055652653994e-01,        +1.667511597167e+00
 2.44532000e+00,        -4.050431468560e-01,        +1.666872162255e+00
 2.44534000e+00,        -4.045226322400e-01,        +1.666224819382e+00
 2.44536000e+00,        -4.040037215816e-01,        +1.665569627259e+00
 2.44538000e+00,        -4.034864148788e-01,        +1.664906644383e+00
 2.44540000e+00,        -4.029707120982e-01,        +1.664235929033e+00
 2.44542000e+00,        -4.024566131751e-01,        +1.663557539278e+00
 2.44544000e+00,        -4.019441180139e-01,        +1.662871532969e+00
 2.44546000e+00,        -4.014332264885e-01,        +1.662177967743e+00
 2.44548000e+00,        -4.009239384427e-01,        +1.661476901027e+00
 2.44550000e+00,        -4.004162536900e-01,        +1.660768390030e+00
 2.44552000e+00,        -3.999101720147e-01,        +1.660052491750e+00
 2.44554000e+00,        -3.994056931715e-01,        +1.659329262974e+00
 2.44556000e+00,        -3.989028168863e-01,        +1.658598760274e+00
 2.44558000e+00,        -3.984015428563e-01,        +1.657861040012e+00
 2.44560000e+00,        -3.979018707503e-01,        +1.657116158336e+00
 2.44562000e+00,        -3.974038002089e-01,        +1.656364171187e+00
 2.44564000e+00,        -3.969073308454e-01,        +1.655605134291e+00
 2.44566000e+00,        -3.964124622452e-01,        +1.654839103166e+00
 2.44568000e+00,        -3.959191939666e-01,        +1.654066133121e+00
 2.44570000e+00,        -3.954275255412e-01,        +1.653286279253e+00
 2.44572000e+00,        -3.949374564741e-01,        +1.652499596452e+00
 2.44574000e+00,        -3.944489862438e-01,        +1.651706139399e+00
 2.44576000e+00,        -3.939621143031e-01,        +1.650905962567e+00
 2.44578000e+00,        -3.934768400789e-01,        +1.650099120221e+00
 2.44580000e+00,        -3.929931629729e-01,        +1.649285666419e+00
 2.44582000e+00,        -3.925110823614e-01,        +1.648465655015e+00
 2.44584000e+00,        -3.920305975960e-01,        +1.647639139652e+00
 2.44586000e+00,        -3.915517080038e-01,        +1.646806173771e+00
 2.44588000e+00,        -3.910744128874e-01,        +1.645966810609e+00
 2.44590000e+00,        -3.905987115255e-01,        +1.645121103194e+00
 2.44592000e+00,        -3.901246031729e-01,        +1.644269104355e+00
 2.44594000e+00,        -3.896520870610e-01,        +1.643410866714e+00
 2.44596000e+00,        -3.891811623980e-01,        +1.642546442692e+00
 2.44598000e+00,        -3.887118283690e-01,        +1.641675884507e+00
 2.44600000e+00,        -3.882440841365e-01,        +1.640799244176e+00
 2.44602000e+00,        -3.877779288405e-01,        +1.639916573514e+00
 2.44604000e+00,        -3.873133615989e-01,        +1.639027924135e+00
 2.44606000e+00,        -3.868503815074e-01,        +1.638133347456e+00
 2.44608000e+00,        -3.863889876403e-01,        +1.637232894690e+00
 2.44610000e+00,        -3.859291790502e-01,        +1.636326616855e+00
 2.44612000e+00,        -3.854709547688e-01,        +1.635414564769e+00
 2.44614000e+00,        -3.850143138067e-01,        +1.634496789054e+00
 2.44616000e+00,        -3.845592551536e-01,        +1.633573340132e+00
 2.44618000e+00,        -3.841057777791e-01,        +1.632644268232e+00
 2.44620000e+00,        -3.836538806322e-01,        +1.631709623386e+00
 2.44622000e+00,        -3.832035626423e-01,        +1.630769455430e+00
 2.44624000e+00,        -3.827548227187e-01,        +1.629823814007e+00
 2.44626000e+00,        -3.823076597514e-01,        +1.628872748567e+00
 2.44628000e+00,        -3.818620726109e-01,        +1.627916308364e+00
 2.44630000e+00,        -3.814180601488e-01,        +1.626954542461e+00
 2.44632000e+00,        -3.809756211978e-01,        +1.625987499731e+00
 2.44634000e+00,        -3.805347545720e-01,        +1.625015228854e+00
 2.44636000e+00,        -3.800954590670e-01,        +1.624037778319e+00
 2.44638000e+00,        -3.796577334604e-01,        +1.623055196426e+00
