        f (GHz),               I_inc[1] (A),               Re{I[1]} (A),               Im{I[1]} (A)
 2.30000000e+00,        +1.414213562373e-01,        +3.615968603458e-02,        +2.406536533299e-02
 2.30020000e+00,        +1.414213562373e-01,        +3.649857236620e-02,        +2.447222599855e-02
 2.30040000e+00,        +1.414213562373e-01,        +3.684133680299e-02,        +2.487706295803e-02
 2.30060000e+00,        +1.414213562373e-01,        +3.718798789877e-02,        +2.527982452843e-02
 2.30080000e+00,        +1.414213562373e-01,        +3.753853372255e-02,        +2.568045833738e-02
 2.30100000e+00,        +1.414213562373e-01,        +3.789298184174e-02,        +2.607891131932e-02
 2.30120000e+00,        +1.414213562373e-01,        +3.825133930493e-02,        +2.647512971191e-02
 2.30140000e+00,        +1.414213562373e-01,        +3.861361262427e-02,        +2.686905905265e-02
 2.30160000e+00,        +1.414213562373e-01,        +3.897980775753e-02,        +2.726064417574e-02
 2.30180000e+00,        +1.414213562373e-01,        +3.934993008975e-02,        +2.764982920913e-02
 2.30200000e+00,        +1.414213562373e-01,        +3.972398441447e-02,        +2.803655757197e-02
 2.30220000e+00,        +1.414213562373e-01,        +4.010197491457e-02,        +2.842077197212e-02
 2.30240000e+00,        +1.414213562373e-01,        +4.048390514276e-02,        +2.880241440413e-02
 2.30260000e+00,        +1.414213562373e-01,        +4.086977800163e-02,        +2.918142614745e-02
 2.30280000e+00,        +1.414213562373e-01,        +4.125959572327e-02,        +2.955774776491e-02
 2.30300000e+00,        +1.414213562373e-01,        +4.165335984856e-02,        +2.993131910158e-02
 2.30320000e+00,        +1.414213562373e-01,        +4.205107120597e-02,        +3.030207928400e-02
 2.30340000e+00,        +1.414213562373e-01,        +4.245272989002e-02,        +3.066996671967e-02
 2.30360000e+00,        +1.414213562373e-01,        +4.285833523926e-02,        +3.103491909703e-02
 2.30380000e+00,        +1.414213562373e-01,        +4.326788581391e-02,        +3.139687338576e-02
 2.30400000e+00,        +1.414213562373e-01,        +4.368137937301e-02,        +3.175576583754e-02
 2.30420000e+00,        +1.414213562373e-01,        +4.409881285123e-02,        +3.211153198715e-02
 2.30440000e+00,        +1.414213562373e-01,        +4.452018233520e-02,        +3.246410665414e-02
 2.30460000e+00,        +1.414213562373e-01,        +4.494548303949e-02,        +3.281342394489e-02
 2.30480000e+00,        +1.414213562373e-01,        +4.537470928214e-02,        +3.315941725513e-02
