        m,                 E_elec (J),                  E_mag (J),                  E_cap (J),                  E_ind (J),              E_elec[1] (J),                  p_elec[1],               E_mag[1] (J),                   p_mag[1],             E_elec[10] (J),                 p_elec[10],              E_mag[10] (J),                  p_mag[10],             E_elec[11] (J),                 p_elec[11],              E_mag[11] (J),                  p_mag[11],             E_elec[12] (J),                 p_elec[12],              E_mag[12] (J),                  p_mag[12],             E_elec[13] (J),                 p_elec[13],              E_mag[13] (J),                  p_mag[13]
 1.10e+01,        +3.459059667205e-10,        +3.459059665981e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +3.008386388609e-12,        +8.697121987030e-03,        +3.979510529856e-12,        +1.150460215819e-02,        +3.008386388609e-12,        +8.697121987030e-03,        +3.979510529856e-12,        +1.150460215819e-02,        +1.324153876843e-12,        +3.828074691504e-03,        +2.594361777361e-12,        +7.500193774845e-03,        +3.411435926891e-10,        +9.862321714872e-01,        +3.363208573077e-10,        +9.722898411245e-01,        +4.298337659011e-13,        +1.242631834242e-03,        +3.011236983216e-12,        +8.705362942509e-03
 1.20e+01,        +3.459059667205e-10,        +3.459059666916e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +3.009398727437e-12,        +8.700048617169e-03,        +3.979043908945e-12,        +1.150325317312e-02,        +3.009398727437e-12,        +8.700048617169e-03,        +3.979043908945e-12,        +1.150325317312e-02,        +1.324570668199e-12,        +3.829279618265e-03,        +2.594502032041e-12,        +7.500599243361e-03,        +3.411420303111e-10,        +9.862276547161e-01,        +3.363203006517e-10,        +9.722882315920e-01,        +4.299670137829e-13,        +1.243017048417e-03,        +3.012120098912e-12,        +8.707915991508e-03
 1.30e+01,        +3.459059667205e-10,        +3.459059669609e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.645881240639e-13,        +4.758175339511e-04,        +6.465254041874e-12,        +1.869078495140e-02,        +1.645881240639e-13,        +4.758175339511e-04,        +6.465254041874e-12,        +1.869078495140e-02,        +1.616460610064e-13,        +4.673121500013e-04,        +2.774693406958e-12,        +8.021525131051e-03,        +3.455578538529e-10,        +9.989936199399e-01,        +3.357723197284e-10,        +9.707040404028e-01,        +2.187868250867e-14,        +6.325037615310e-05,        +8.936997836749e-13,        +2.583649514713e-03
 1.40e+01,        +3.459059667205e-10,        +3.459059731508e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.385070589278e-11,        +4.004182415267e-02,        +3.605981794319e-13,        +1.042474566563e-03,        +1.385070589278e-11,        +4.004182415267e-02,        +3.605981794319e-13,        +1.042474566563e-03,        +6.814520080315e-12,        +1.970049879429e-02,        +4.424471142624e-13,        +1.279096484609e-03,        +3.200109109089e-10,        +9.251384529239e-01,        +3.449667710713e-10,        +9.972848052582e-01,        +5.229829838440e-12,        +1.511922412910e-02,        +1.361567857526e-13,        +3.936236906012e-04
 1.50e+01,        +3.459059667205e-10,        +3.459059668342e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +8.017309406466e-16,        +2.317771353434e-06,        +2.262535513868e-16,        +6.540897616121e-07,        +8.017309406466e-16,        +2.317771353434e-06,        +2.262535513868e-16,        +6.540897616121e-07,        +1.484487282354e-15,        +4.291592008163e-06,        +6.512075502917e-16,        +1.882614388678e-06,        +3.459035744389e-10,        +9.999930840119e-01,        +3.459049191375e-10,        +9.999969711517e-01,        +1.060633364466e-16,        +3.066247669913e-07,        +1.702355909857e-16,        +4.921441296424e-07
 1.60e+01,        +3.459059667205e-10,        +3.459059665866e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +8.017087675069e-16,        +2.317707251794e-06,        +2.263322508212e-16,        +6.543172789261e-07,        +8.017087675069e-16,        +2.317707251794e-06,        +2.263322508212e-16,        +6.543172789261e-07,        +1.485209084476e-15,        +4.293678708573e-06,        +6.514541189375e-16,        +1.883327209895e-06,        +3.459035737489e-10,        +9.999930820169e-01,        +3.459049185318e-10,        +9.999969701165e-01,        +1.060537678347e-16,        +3.065971045259e-07,        +1.702684015617e-16,        +4.922389840278e-07
 1.70e+01,        +3.459059667205e-10,        +3.459059665322e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +6.619119896585e-14,        +1.913560485626e-04,        +1.232074653331e-13,        +3.561877424906e-04,        +6.619119896585e-14,        +1.913560485626e-04,        +1.232074653331e-13,        +3.561877424906e-04,        +6.924194830761e-14,        +2.001756401142e-04,        +1.937268762866e-13,        +5.600564749685e-04,        +3.457610290422e-10,        +9.995809911011e-01,        +3.454955606953e-10,        +9.988135335131e-01,        +9.504530979603e-15,        +2.747721026531e-05,        +9.347149529468e-14,        +2.702222694559e-04
 1.80e+01,        +3.459059667205e-10,        +3.459059667341e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +6.616972081672e-14,        +1.912939561120e-04,        +1.231995432727e-13,        +3.561648399301e-04,        +6.616972081672e-14,        +1.912939561120e-04,        +1.231995432727e-13,        +3.561648399301e-04,        +6.922706336494e-14,        +2.001326083539e-04,        +1.937358578615e-13,        +5.600824400072e-04,        +3.457610607065e-10,        +9.995810826411e-01,        +3.454955417822e-10,        +9.988134782530e-01,        +9.509229841495e-15,        +2.749079448282e-05,        +9.348955081662e-14,        +2.702744670735e-04
 1.90e+01,        +3.459059667205e-10,        +3.459059667038e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +4.336567049296e-17,        +1.253683794590e-07,        +3.571667989463e-15,        +1.032554605374e-05,        +4.336567049296e-17,        +1.253683794590e-07,        +3.571667989463e-15,        +1.032554605374e-05,        +1.495259642785e-16,        +4.322734461512e-07,        +7.953901483693e-15,        +2.299440382450e-05,        +3.459057580414e-10,        +9.999993967175e-01,        +3.458930924146e-10,        +9.999627809564e-01,        +1.578739866505e-17,        +4.564072373404e-08,        +1.348719798755e-15,        +3.899093767035e-06
 2.00e+01,        +3.459059667205e-10,        +3.459059668851e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +4.180999261598e-17,        +1.208709783540e-07,        +3.572904682937e-15,        +1.032912127857e-05,        +4.180999261598e-17,        +1.208709783540e-07,        +3.572904682937e-15,        +1.032912127857e-05,        +1.489562620039e-16,        +4.306264601797e-07,        +7.957059239160e-15,        +2.300353275433e-05,        +3.459057603656e-10,        +9.999994034365e-01,        +3.458930881122e-10,        +9.999627679942e-01,        +1.558860425768e-17,        +4.506601723432e-08,        +1.348809028444e-15,        +3.899351724371e-06
 2.10e+01,        +3.459059667205e-10,        +3.459059666582e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +4.226818986666e-16,        +1.221956078625e-06,        +1.023542496692e-16,        +2.959019488968e-07,        +4.226818986666e-16,        +1.221956078625e-06,        +1.023542496692e-16,        +2.959019488968e-07,        +1.995461265201e-16,        +5.768796890437e-07,        +7.845784651887e-17,        +2.268184248941e-07,        +3.459052898459e-10,        +9.999980431832e-01,        +3.459057179912e-10,        +9.999992811141e-01,        +5.464657102584e-17,        +1.579810014379e-07,        +6.785483110879e-17,        +1.961655410699e-07
 2.20e+01,        +3.459059667205e-10,        +3.459059666739e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.711728715365e-16,        +7.839496788897e-07,        +6.491536035872e-17,        +1.876676513647e-07,        +2.711728715365e-16,        +7.839496788897e-07,        +6.491536035872e-17,        +1.876676513647e-07,        +1.383768592772e-16,        +4.000418396629e-07,        +5.329001862929e-17,        +1.540592639720e-07,        +3.459055209262e-10,        +9.999987112271e-01,        +3.459058050554e-10,        +9.999995327678e-01,        +3.624452118869e-17,        +1.047814281214e-07,        +4.341302871904e-17,        +1.255052901703e-07
 2.30e+01,        +3.459059667205e-10,        +3.459059665861e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +8.477144013944e-12,        +2.450707657435e-02,        +2.038789691760e-12,        +5.894057601498e-03,        +8.477144013944e-12,        +2.450707657435e-02,        +2.038789691760e-12,        +5.894057601498e-03,        +3.447296728840e-12,        +9.965993826369e-03,        +1.393460447918e-12,        +4.028437154959e-03,        +3.328609762565e-10,        +9.622874661930e-01,        +3.411011813362e-10,        +9.861095623839e-01,        +1.120549721208e-12,        +3.239463406290e-03,        +1.372535110216e-12,        +3.967942859622e-03
 2.40e+01,        +3.459059667205e-10,        +3.459059664972e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +8.477472270834e-12,        +2.450802555159e-02,        +2.038862748191e-12,        +5.894268806165e-03,        +8.477472270834e-12,        +2.450802555159e-02,        +2.038862748191e-12,        +5.894268806165e-03,        +3.447446725158e-12,        +9.966427459588e-03,        +1.393479082576e-12,        +4.028491028031e-03,        +3.328603512887e-10,        +9.622856594367e-01,        +3.411011714356e-10,        +9.861095340150e-01,        +1.120696435767e-12,        +3.239887552077e-03,        +1.372453230858e-12,        +3.967706150767e-03
 2.50e+01,        +3.459059667205e-10,        +3.459059637050e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +7.645646764489e-12,        +2.210325203979e-02,        +2.824376748630e-13,        +8.165157716213e-04,        +7.645646764489e-12,        +2.210325203979e-02,        +2.824376748630e-13,        +8.165157716213e-04,        +4.853514261823e-12,        +1.403131119084e-02,        +4.424121852768e-13,        +1.278995541268e-03,        +3.276908786070e-10,        +9.473409253787e-01,        +3.449668372830e-10,        +9.972850239066e-01,        +5.715927087162e-12,        +1.652451139064e-02,        +2.142765619002e-13,        +6.194647805578e-04
 2.60e+01,        +3.459059667205e-10,        +3.459059672263e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +7.334342265392e-13,        +2.120328346726e-03,        +8.633085783834e-12,        +2.495789781558e-02,        +7.334342265392e-13,        +2.120328346726e-03,        +8.633085783834e-12,        +2.495789781558e-02,        +8.844891614113e-13,        +2.557021984319e-03,        +4.062702751343e-12,        +1.174510744617e-02,        +3.440110850959e-10,        +9.945219747361e-01,        +3.299500686328e-10,        +9.538721499329e-01,        +2.769582366777e-13,        +8.006749328538e-04,        +3.260110058342e-12,        +9.424844805319e-03
 2.70e+01,        +3.459059667205e-10,        +3.459059666636e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +7.334347905455e-13,        +2.120329977245e-03,        +8.632965505764e-12,        +2.495755013720e-02,        +7.334347905455e-13,        +2.120329977245e-03,        +8.632965505764e-12,        +2.495755013720e-02,        +8.845347214115e-13,        +2.557153696416e-03,        +4.062759048996e-12,        +1.174527021948e-02,        +3.440109864410e-10,        +9.945216895289e-01,        +3.299497958201e-10,        +9.538713627942e-01,        +2.770107675391e-13,        +8.008267974254e-04,        +3.260446288784e-12,        +9.425816849104e-03
