        m,               Re{V[1]} (V),               Im{V[1]} (V)
 1.00e+00,        +1.400089548204e-01,        +1.083632106269e+00
 2.00e+00,        -2.917532561769e-03,        -3.961726890912e-02
 3.00e+00,        -9.566229446751e-02,        -3.565032040710e-01
 4.00e+00,        +2.877979661033e-01,        +2.667704457390e+00
 5.00e+00,        -8.975650549135e-03,        +1.912185121955e-02
 6.00e+00,        -1.087913373554e-02,        +1.233157713278e-02
 7.00e+00,        +4.873595785331e-03,        -6.069454281086e-03
 8.00e+00,        -2.423931323940e-03,        +3.341471443808e-03
