        f (GHz),                 E_elec (J),                  E_mag (J),                  E_cap (J),                  E_ind (J),              E_elec[1] (J),                  p_elec[1],               E_mag[1] (J),                   p_mag[1],              E_elec[2] (J),                  p_elec[2],               E_mag[2] (J),                   p_mag[2],              E_elec[3] (J),                  p_elec[3],               E_mag[3] (J),                   p_mag[3],              E_elec[4] (J),                  p_elec[4],               E_mag[4] (J),                   p_mag[4],              E_elec[5] (J),                  p_elec[5],               E_mag[5] (J),                   p_mag[5],              E_elec[6] (J),                  p_elec[6],               E_mag[6] (J),                   p_mag[6]
 2.30000000e+00,        +6.452937198153e-11,        +3.325120046603e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +7.126009448870e-17,        +1.104304788664e-06,        +5.228621645735e-16,        +1.572461015678e-05,        +6.364369855337e-11,        +9.862748791602e-01,        +3.241576030480e-11,        +9.748748872363e-01,        +2.374814709679e-13,        +3.680207379607e-03,        +2.202117472555e-13,        +6.622670585395e-03,        +2.042530152825e-13,        +3.165272015059e-03,        +1.914444410067e-13,        +5.757519678191e-03,        +2.041480473805e-13,        +3.163645346478e-03,        +1.913256019796e-13,        +5.753945701150e-03,        +2.374186998157e-13,        +3.679234626421e-03,        +2.201032139151e-13,        +6.619406542629e-03
 2.30020000e+00,        +6.454158795556e-11,        +3.326472712853e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +7.128584174984e-17,        +1.104494698812e-06,        +5.243706216689e-16,        +1.576356299701e-05,        +6.365544584183e-11,        +9.862702151930e-01,        +3.242875038983e-11,        +9.748689735085e-01,        +2.375979610669e-13,        +3.681315700359e-03,        +2.203314501931e-13,        +6.623576058261e-03,        +2.043700674759e-13,        +3.166486508150e-03,        +1.915732357102e-13,        +5.759050268772e-03,        +2.042650150004e-13,        +3.164858837080e-03,        +1.914543247029e-13,        +5.755475581181e-03,        +2.375354940175e-13,        +3.680347843022e-03,        +2.202233023724e-13,        +6.620324932216e-03
 2.30040000e+00,        +6.455381446064e-11,        +3.327826561614e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +7.131158234822e-17,        +1.104684253658e-06,        +5.258857597757e-16,        +1.580267931754e-05,        +6.366719901110e-11,        +9.862654831950e-01,        +3.244174775197e-11,        +9.748629368544e-01,        +2.377156366801e-13,        +3.682441365646e-03,        +2.204522840345e-13,        +6.624512424337e-03,        +2.044882541858e-13,        +3.167717599561e-03,        +1.917030843867e-13,        +5.760609239614e-03,        +2.043831180285e-13,        +3.166088940463e-03,        +1.915841020465e-13,        +5.757033862773e-03,        +2.376534774419e-13,        +3.681478459910e-03,        +2.203445251183e-13,        +6.621274307381e-03
 2.30060000e+00,        +6.456605151827e-11,        +3.329181595151e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +7.133731581281e-17,        +1.104873445647e-06,        +5.274076158676e-16,        +1.584195997706e-05,        +6.367895807100e-11,        +9.862606830305e-01,        +3.245475240179e-11,        +9.748567770850e-01,        +2.378345009002e-13,        +3.683584411739e-03,        +2.205742516150e-13,        +6.625479725598e-03,        +2.046075781482e-13,        +3.168965320580e-03,        +1.918339897263e-13,        +5.762196631320e-03,        +2.045023592049e-13,        +3.167335687966e-03,        +1.917149367021e-13,        +5.758620586555e-03,        +2.377726532152e-13,        +3.682626513840e-03,        +2.204668850237e-13,        +6.622254711032e-03
 2.30080000e+00,        +6.457829915017e-11,        +3.330537815744e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +7.136304166781e-17,        +1.105062267154e-06,        +5.289362271719e-16,        +1.588140583997e-05,        +6.369072303137e-11,        +9.862558145618e-01,        +3.246776434992e-11,        +9.748504940085e-01,        +2.379545568539e-13,        +3.684744875372e-03,        +2.206973558016e-13,        +6.626478004795e-03,        +2.047280421283e-13,        +3.170229702895e-03,        +1.919659544460e-13,        +5.763812485136e-03,        +2.046227412985e-13,        +3.168599111331e-03,        +1.918468313884e-13,        +5.760235793798e-03,        +2.378930244976e-13,        +3.683792042036e-03,        +2.205903849910e-13,        +6.623266186870e-03
 2.30100000e+00,        +6.459055737819e-11,        +3.331895225692e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +7.138875943258e-17,        +1.105250710481e-06,        +5.304716311717e-16,        +1.592101777635e-05,        +6.370249390213e-11,        +9.862508776498e-01,        +3.248078360702e-11,        +9.748440874301e-01,        +2.380758077015e-13,        +3.685922793753e-03,        +2.208215994931e-13,        +6.627507305465e-03,        +2.048496489207e-13,        +3.171510778600e-03,        +1.920989812896e-13,        +5.765456842951e-03,        +2.047442671078e-13,        +3.169879242705e-03,        +1.919797888509e-13,        +5.761879526421e-03,        +2.380145944840e-13,        +3.684975082199e-03,        +2.207150279554e-13,        +6.624308779385e-03
 2.30120000e+00,        +6.460282622439e-11,        +3.333253827311e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +7.141446862163e-17,        +1.105438767858e-06,        +5.320138656074e-16,        +1.596079666206e-05,        +6.371427069324e-11,        +9.862458721533e-01,        +3.249381018383e-11,        +9.748375571518e-01,        +2.381982566378e-13,        +3.687118204557e-03,        +2.209469856205e-13,        +6.628567671928e-03,        +2.049724013493e-13,        +3.172808580190e-03,        +1.922330730279e-13,        +5.767129747300e-03,        +2.048669394609e-13,        +3.171176114638e-03,        +1.921138118622e-13,        +5.763551826989e-03,        +2.381373664034e-13,        +3.686175672505e-03,        +2.208408168841e-13,        +6.625382533865e-03
 2.30140000e+00,        +6.461510571100e-11,        +3.334613622937e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +7.144016874448e-17,        +1.105626431442e-06,        +5.335629684792e-16,        +1.600074337876e-05,        +6.372605341472e-11,        +9.862407979295e-01,        +3.250684409113e-11,        +9.748309029727e-01,        +2.383219068919e-13,        +3.688331145937e-03,        +2.210735171467e-13,        +6.629659149296e-03,        +2.050963022677e-13,        +3.174123140570e-03,        +1.923682324590e-13,        +5.768831241370e-03,        +2.049907612155e-13,        +3.172489760093e-03,        +1.922489032220e-13,        +5.765252738717e-03,        +2.382613435199e-13,        +3.687393851611e-03,        +2.209677547772e-13,        +6.626487496400e-03
 2.30160000e+00,        +6.462739586042e-11,        +3.335974614922e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +7.146585930565e-17,        +1.105813693314e-06,        +5.351189780493e-16,        +1.604085881396e-05,        +6.373784207661e-11,        +9.862356548338e-01,        +3.251988533975e-11,        +9.748241246888e-01,        +2.384467617274e-13,        +3.689561656521e-03,        +2.212011970676e-13,        +6.630781783475e-03,        +2.052213545592e-13,        +3.175454493052e-03,        +1.925044624082e-13,        +5.770561368996e-03,        +2.051157352590e-13,        +3.173820212437e-03,        +1.923850657576e-13,        +5.766982305474e-03,        +2.383865291325e-13,        +3.688629658657e-03,        +2.210958446676e-13,        +6.627623713881e-03
 2.30180000e+00,        +6.463969669524e-11,        +3.337336805636e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +7.149153980454e-17,        +1.106000545479e-06,        +5.366819328435e-16,        +1.608114386109e-05,        +6.374963668902e-11,        +9.862304427199e-01,        +3.253293394059e-11,        +9.748172220930e-01,        +2.385728244428e-13,        +3.690809775418e-03,        +2.213300284112e-13,        +6.631935621165e-03,        +2.053475611371e-13,        +3.176802671357e-03,        +1.926417657284e-13,        +5.772320174668e-03,        +2.052418645089e-13,        +3.175167505450e-03,        +1.925223023237e-13,        +5.768740571782e-03,        +2.385129265754e-13,        +3.689883133270e-03,        +2.212250896214e-13,        +6.628791234010e-03
