        f (GHz),               I_inc[1] (A),               Re{I[1]} (A),               Im{I[1]} (A)
 2.30000000e+00,        +1.414213562373e-01,        +2.160207347358e-01,        -6.386822048985e-02
 2.30020000e+00,        +1.414213562373e-01,        +2.160046565161e-01,        -6.387107641471e-02
 2.30040000e+00,        +1.414213562373e-01,        +2.159885733448e-01,        -6.387392921399e-02
 2.30060000e+00,        +1.414213562373e-01,        +2.159724852182e-01,        -6.387677888472e-02
 2.30080000e+00,        +1.414213562373e-01,        +2.159563921330e-01,        -6.387962542394e-02
 2.30100000e+00,        +1.414213562373e-01,        +2.159402940857e-01,        -6.388246882867e-02
 2.30120000e+00,        +1.414213562373e-01,        +2.159241910727e-01,        -6.388530909593e-02
 2.30140000e+00,        +1.414213562373e-01,        +2.159080830905e-01,        -6.388814622273e-02
 2.30160000e+00,        +1.414213562373e-01,        +2.158919701357e-01,        -6.389098020610e-02
 2.30180000e+00,        +1.414213562373e-01,        +2.158758522048e-01,        -6.389381104303e-02
 2.30200000e+00,        +1.414213562373e-01,        +2.158597292941e-01,        -6.389663873053e-02
 2.30220000e+00,        +1.414213562373e-01,        +2.158436014003e-01,        -6.389946326560e-02
 2.30240000e+00,        +1.414213562373e-01,        +2.158274685196e-01,        -6.390228464524e-02
 2.30260000e+00,        +1.414213562373e-01,        +2.158113306487e-01,        -6.390510286642e-02
 2.30280000e+00,        +1.414213562373e-01,        +2.157951877839e-01,        -6.390791792615e-02
 2.30300000e+00,        +1.414213562373e-01,        +2.157790399217e-01,        -6.391072982139e-02
 2.30320000e+00,        +1.414213562373e-01,        +2.157628870585e-01,        -6.391353854913e-02
 2.30340000e+00,        +1.414213562373e-01,        +2.157467291907e-01,        -6.391634410633e-02
 2.30360000e+00,        +1.414213562373e-01,        +2.157305663148e-01,        -6.391914648996e-02
 2.30380000e+00,        +1.414213562373e-01,        +2.157143984272e-01,        -6.392194569699e-02
 2.30400000e+00,        +1.414213562373e-01,        +2.156982255243e-01,        -6.392474172437e-02
 2.30420000e+00,        +1.414213562373e-01,        +2.156820476024e-01,        -6.392753456905e-02
