        f (GHz),                 E_elec (J),                  E_mag (J),                  E_cap (J),                  E_ind (J),              E_elec[1] (J),                  p_elec[1],               E_mag[1] (J),                   p_mag[1],              E_elec[2] (J),                  p_elec[2],               E_mag[2] (J),                   p_mag[2],              E_elec[3] (J),                  p_elec[3],               E_mag[3] (J),                   p_mag[3],              E_elec[4] (J),                  p_elec[4],               E_mag[4] (J),                   p_mag[4],              E_elec[5] (J),                  p_elec[5],               E_mag[5] (J),                   p_mag[5],              E_elec[6] (J),                  p_elec[6],               E_mag[6] (J),                   p_mag[6]
 2.40000000e+00,        +4.660859292534e-11,        +2.222163869282e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +3.838770222954e-17,        +8.236185608741e-07,        +6.488133829310e-15,        +2.919736892044e-04,        +4.442359591090e-11,        +9.531202965525e-01,        +2.004778215988e-11,        +9.021738872190e-01,        +5.625960230574e-13,        +1.207065023307e-02,        +5.226785881087e-13,        +2.352115410272e-02,        +5.156635026749e-13,        +1.106370028164e-02,        +4.830332321472e-13,        +2.173706623640e-02,        +5.156904430585e-13,        +1.106427829487e-02,        +4.830623246035e-13,        +2.173837543131e-02,        +5.624270233757e-13,        +1.206702429907e-02,        +5.224684873011e-13,        +2.351169931810e-02
 2.40002500e+00,        +4.661279230631e-11,        +2.222585654421e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +3.843138965059e-17,        +8.244816014893e-07,        +6.497121241834e-15,        +2.923226481243e-04,        +4.442534966707e-11,        +9.530720531638e-01,        +2.004954353119e-11,        +9.020819283749e-01,        +5.631930164449e-13,        +1.208237028033e-02,        +5.232306299701e-13,        +2.354152826143e-02,        +5.162695903495e-13,        +1.107570614858e-02,        +4.835970502134e-13,        +2.175830880810e-02,        +5.162965450504e-13,        +1.107628441690e-02,        +4.836261567265e-13,        +2.175961838701e-02,        +5.630238262463e-13,        +1.207874058577e-02,        +5.230203032996e-13,        +2.353206510891e-02
 2.40005000e+00,        +4.661699801550e-11,        +2.223008072576e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +3.847514785849e-17,        +8.253458930517e-07,        +6.506126536242e-15,        +2.926721956841e-04,        +4.442710498076e-11,        +9.530237225055e-01,        +2.005130643557e-11,        +9.019898165432e-01,        +5.637911910518e-13,        +1.209411191309e-02,        +5.237837652840e-13,        +2.356193716729e-02,        +5.168768430433e-13,        +1.108773333863e-02,        +4.841619500674e-13,        +2.177958578020e-02,        +5.169038120701e-13,        +1.108831186209e-02,        +4.841910706332e-13,        +2.178089574241e-02,        +5.636218100023e-13,        +1.209047845198e-02,        +5.235732123681e-13,        +2.355246563551e-02
 2.40007500e+00,        +4.662121006895e-11,        +2.223431125348e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +3.851897704688e-17,        +8.262114387403e-07,        +6.515149759105e-15,        +2.930223331332e-04,        +4.442886185565e-11,        +9.529753043720e-01,        +2.005307087660e-11,        +9.018975514007e-01,        +5.643905498997e-13,        +1.210587518138e-02,        +5.243379968555e-13,        +2.358238089221e-02,        +5.174852638062e-13,        +1.109978190272e-02,        +4.847279345455e-13,        +2.180089722678e-02,        +5.175122471673e-13,        +1.110036068137e-02,        +4.847570691597e-13,        +2.180220757159e-02,        +5.642209776643e-13,        +1.210223794770e-02,        +5.241272173106e-13,        +2.357290096982e-02
 2.40010000e+00,        +4.662542848273e-11,        +2.223854814346e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +3.856287741004e-17,        +8.270782417437e-07,        +6.524190957148e-15,        +2.933730617242e-04,        +4.443062029542e-11,        +9.529267985575e-01,        +2.005483685786e-11,        +9.018051326231e-01,        +5.649910960202e-13,        +1.211766013538e-02,        +5.248933274988e-13,        +2.360285950830e-02,        +5.180948556981e-13,        +1.111185189193e-02,        +4.852950064932e-13,        +2.182224322211e-02,        +5.181218534020e-13,        +1.111243092584e-02,        +4.853241551517e-13,        +2.182355394879e-02,        +5.648213322633e-13,        +1.211401912312e-02,        +5.246823209403e-13,        +2.359337118393e-02
 2.40012500e+00,        +4.662965327299e-11,        +2.224279141183e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +3.860684914290e-17,        +8.279463052595e-07,        +6.533250177247e-15,        +2.937243827127e-04,        +4.443238030379e-11,        +9.528782048553e-01,        +2.005660438296e-11,        +9.017125598855e-01,        +5.655928324550e-13,        +1.212946682541e-02,        +5.254497600374e-13,        +2.362337308787e-02,        +5.187056217885e-13,        +1.112394335750e-02,        +4.858631687653e-13,        +2.184362384062e-02,        +5.187326338437e-13,        +1.112452264671e-02,        +4.858923314639e-13,        +2.184493494848e-02,        +5.654228768399e-13,        +1.212582202852e-02,        +5.252385260798e-13,        +2.361387635009e-02
 2.40015000e+00,        +4.663388445590e-11,        +2.224704107476e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +3.865089244103e-17,        +8.288156324953e-07,        +6.542327466433e-15,        +2.940762973579e-04,        +4.443414188447e-11,        +9.528295230582e-01,        +2.005837345550e-11,        +9.016198328620e-01,        +5.661957622558e-13,        +1.214129530194e-02,        +5.260072973041e-13,        +2.364392170341e-02,        +5.193175651572e-13,        +1.113605635079e-02,        +4.864324242260e-13,        +2.186503915696e-02,        +5.193445915722e-13,        +1.113663589537e-02,        +4.864616009605e-13,        +2.186635064528e-02,        +5.660256144448e-13,        +1.213764671438e-02,        +5.257958355609e-13,        +2.363441654079e-02
 2.40017500e+00,        +4.663812204772e-11,        +2.225129714849e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +3.869500750065e-17,        +8.296862266679e-07,        +6.551422871890e-15,        +2.944288069218e-04,        +4.443590504119e-11,        +9.527807529584e-01,        +2.006014407910e-11,        +9.015269512262e-01,        +5.667998884841e-13,        +1.215314561560e-02,        +5.265659421413e-13,        +2.366450542759e-02,        +5.199306888938e-13,        +1.114819092334e-02,        +4.870027757486e-13,        +2.188648924595e-02,        +5.199577296769e-13,        +1.114877072334e-02,        +4.870319665147e-13,        +2.188780111401e-02,        +5.666295481390e-13,        +1.214949323130e-02,        +5.263542522250e-13,        +2.365499182868e-02
 2.40020000e+00,        +4.664236606472e-11,        +2.225555964930e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +3.873919451861e-17,        +8.305580910038e-07,        +6.560536440957e-15,        +2.947819126698e-04,        +4.443766977768e-11,        +9.527318943474e-01,        +2.006191625740e-11,        +9.014339146504e-01,        +5.674052142118e-13,        +1.216501781716e-02,        +5.271256974005e-13,        +2.368512433329e-02,        +5.205449960980e-13,        +1.116034712681e-02,        +4.875742262160e-13,        +2.190797418259e-02,        +5.205720512577e-13,        +1.116092718228e-02,        +4.876034310093e-13,        +2.190928642968e-02,        +5.672346809934e-13,        +1.216136163003e-02,        +5.269137789224e-13,        +2.367560228660e-02
 2.40022500e+00,        +4.664661652325e-11,        +2.225982859354e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +3.878345369244e-17,        +8.314312287389e-07,        +6.569668221129e-15,        +2.951356158707e-04,        +4.443943609771e-11,        +9.526829470163e-01,        +2.006368999404e-11,        +9.013407228063e-01,        +5.680117425209e-13,        +1.217691195754e-02,        +5.276865659428e-13,        +2.370577849355e-02,        +5.211604898795e-13,        +1.117252501304e-02,        +4.881467785201e-13,        +2.192949404210e-02,        +5.211875594242e-13,        +1.117310532404e-02,        +4.881759973365e-13,        +2.193080666750e-02,        +5.678410160890e-13,        +1.217325196150e-02,        +5.274744185134e-13,        +2.369624798757e-02
 2.40025000e+00,        +4.665087343971e-11,        +2.226410399759e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +3.882778522030e-17,        +8.323056431188e-07,        +6.578818260055e-15,        +2.954899177962e-04,        +4.444120400503e-11,        +9.526339107554e-01,        +2.006546529268e-11,        +9.012473753648e-01,        +5.686194765034e-13,        +1.218882808782e-02,        +5.282485506386e-13,        +2.372646798163e-02,        +5.217771733582e-13,        +1.118472463399e-02,        +4.887204355626e-13,        +2.195104889986e-02,        +5.218042572963e-13,        +1.118530520057e-02,        +4.887496683976e-13,        +2.195236190284e-02,        +5.684485565169e-13,        +1.218516427675e-02,        +5.280361738673e-13,        +2.371692900484e-02
 2.40027500e+00,        +4.665513683056e-11,        +2.226838587791e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +3.887218930101e-17,        +8.331813373988e-07,        +6.587986605542e-15,        +2.958448197217e-04,        +4.444297350342e-11,        +9.525847853544e-01,        +2.006724215698e-11,        +9.011538719960e-01,        +5.692284192618e-13,        +1.220076625922e-02,        +5.288116543679e-13,        +2.374719287097e-02,        +5.223950496641e-13,        +1.119694604179e-02,        +4.892952002545e-13,        +2.197263883145e-02,        +5.224221480040e-13,        +1.119752686400e-02,        +4.893244471037e-13,        +2.197395221129e-02,        +5.690573053788e-13,        +1.219709862701e-02,        +5.285990478631e-13,        +2.373764541181e-02
 2.40030000e+00,        +4.665940671229e-11,        +2.227267425098e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +3.891666613406e-17,        +8.340583148437e-07,        +6.597173305554e-15,        +2.962003229254e-04,        +4.444474459667e-11,        +9.525355706025e-01,        +2.006902059061e-11,        +9.010602123688e-01,        +5.698385739086e-13,        +1.221272652313e-02,        +5.293758800203e-13,        +2.376795323520e-02,        +5.230141219375e-13,        +1.120918928872e-02,        +4.898710755163e-13,        +2.199426391263e-02,        +5.230412346876e-13,        +1.120977036662e-02,        +4.899003363753e-13,        +2.199557766862e-02,        +5.696672657864e-13,        +1.220905506362e-02,        +5.291630433894e-13,        +2.375839728209e-02
