        f (GHz),         Re{B_x[1]} (Wb/m²),         Im{B_x[1]} (Wb/m²),         Re{B_y[1]} (Wb/m²),         Im{B_y[1]} (Wb/m²),         Re{B_z[1]} (Wb/m²),         Im{B_z[1]} (Wb/m²),         Re{B_x[2]} (Wb/m²),         Im{B_x[2]} (Wb/m²),         Re{B_y[2]} (Wb/m²),         Im{B_y[2]} (Wb/m²),         Re{B_z[2]} (Wb/m²),         Im{B_z[2]} (Wb/m²),         Re{B_x[3]} (Wb/m²),         Im{B_x[3]} (Wb/m²),         Re{B_y[3]} (Wb/m²),         Im{B_y[3]} (Wb/m²),         Re{B_z[3]} (Wb/m²),         Im{B_z[3]} (Wb/m²),         Re{B_x[4]} (Wb/m²),         Im{B_x[4]} (Wb/m²),         Re{B_y[4]} (Wb/m²),         Im{B_y[4]} (Wb/m²),         Re{B_z[4]} (Wb/m²),         Im{B_z[4]} (Wb/m²)
 2.40065000e+00,        +5.909723196963e-11,        +1.734235282290e-10,        +6.828939707109e-11,        +1.582520489913e-10,        -1.077247537075e-07,        -1.146228602138e-07,        +2.454923069767e-11,        +1.282612306030e-10,        +6.686966890350e-11,        +1.568522316976e-10,        -1.073203173189e-07,        -1.145638734852e-07,        -2.232511905004e-11,        +5.991612466725e-11,        +6.013924756940e-11,        +1.479163276453e-10,        -1.047228463138e-07,        -1.137758704516e-07,        -1.890604486700e-10,        -2.025638158170e-10,        +1.827370100636e-10,        +2.210555847017e-10,        -4.556271348559e-08,        -5.038798231481e-08
 2.40067500e+00,        +5.912659578048e-11,        +1.734815428363e-10,        +6.832994806920e-11,        +1.583170127188e-10,        -1.078021120300e-07,        -1.147012447099e-07,        +2.455324676319e-11,        +1.282881980924e-10,        +6.690821689079e-11,        +1.569155039811e-10,        -1.073969959503e-07,        -1.146419246188e-07,        -2.235345103063e-11,        +5.990086848873e-11,        +6.017398404204e-11,        +1.479762130538e-10,        -1.047968883156e-07,        -1.138527735944e-07,        -1.889778287210e-10,        -2.024713702899e-10,        +1.828420618879e-10,        +2.211739257191e-10,        -4.558437118486e-08,        -5.041033101211e-08
 2.40070000e+00,        +5.915590669577e-11,        +1.735394722795e-10,        +6.837048452576e-11,        +1.583819424985e-10,        -1.078795735764e-07,        -1.147797309417e-07,        +2.455717451797e-11,        +1.283150391069e-10,        +6.694675095618e-11,        +1.569787440463e-10,        -1.074737768829e-07,        -1.147200772020e-07,        -2.238190953457e-11,        +5.988543824963e-11,        +6.020870960502e-11,        +1.480360715469e-10,        -1.048710291064e-07,        -1.139297769557e-07,        -1.888950350933e-10,        -2.023787640765e-10,        +1.829472712200e-10,        +2.212924260292e-10,        -4.560605623067e-08,        -5.043270741493e-08
 2.40072500e+00,        +5.918516470125e-11,        +1.735973165777e-10,        +6.841100647942e-11,        +1.584468383996e-10,        -1.079571385523e-07,        -1.148583191065e-07,        +2.456101387947e-11,        +1.283417535863e-10,        +6.698527113056e-11,        +1.570419519542e-10,        -1.075506603205e-07,        -1.147983314313e-07,        -2.241049472849e-11,        +5.986983378352e-11,        +6.024342427702e-11,        +1.480959031715e-10,        -1.049452688828e-07,        -1.140068807294e-07,        -1.888120674826e-10,        -2.022859968968e-10,        +1.830526382913e-10,        +2.214110858554e-10,        -4.562776867756e-08,        -5.045511157728e-08
 2.40075000e+00,        +5.921436978230e-11,        +1.736550757498e-10,        +6.845151396809e-11,        +1.585117004913e-10,        -1.080348071638e-07,        -1.149370094022e-07,        +2.456476476453e-11,        +1.283683414711e-10,        +6.702377744494e-11,        +1.571051277661e-10,        -1.076276464675e-07,        -1.148766875040e-07,        -2.243920678094e-11,        +5.985405492462e-11,        +6.027812807674e-11,        +1.481557079761e-10,        -1.050196078422e-07,        -1.140840851098e-07,        -1.887289255831e-10,        -2.021930684697e-10,        +1.831581633343e-10,        +2.215299054223e-10,        -4.564950858026e-08,        -5.047754355330e-08
 2.40077500e+00,        +5.924352192406e-11,        +1.737127498142e-10,        +6.849200703119e-11,        +1.585765288428e-10,        -1.081125796177e-07,        -1.150158020273e-07,        +2.456842708950e-11,        +1.283948027003e-10,        +6.706226993011e-11,        +1.571682715435e-10,        -1.077047355286e-07,        -1.149551456177e-07,        -2.246804586176e-11,        +5.983810150595e-11,        +6.031282102300e-11,        +1.482154860082e-10,        -1.050940461824e-07,        -1.141613902918e-07,        -1.886456090897e-10,        -2.020999785136e-10,        +1.832638465820e-10,        +2.216488849548e-10,        -4.567127599362e-08,        -5.050000339728e-08
 2.40080000e+00,        +5.927262111161e-11,        +1.737703387890e-10,        +6.853248570567e-11,        +1.586413235228e-10,        -1.081904561212e-07,        -1.150946971805e-07,        +2.457200077042e-11,        +1.284211372129e-10,        +6.710074861688e-11,        +1.572313833472e-10,        -1.077819277094e-07,        -1.150337059704e-07,        -2.249701213822e-11,        +5.982197335905e-11,        +6.034750313414e-11,        +1.482752373153e-10,        -1.051685841016e-07,        -1.142387964709e-07,        -1.885621176951e-10,        -2.020067267461e-10,        +1.833696882684e-10,        +2.217680246789e-10,        -4.569307097263e-08,        -5.052249116364e-08
 2.40082500e+00,        +5.930166732948e-11,        +1.738278426917e-10,        +6.857295003088e-11,        +1.587060846005e-10,        -1.082684368820e-07,        -1.151736950614e-07,        +2.457548572298e-11,        +1.284473449468e-10,        +6.713921353573e-11,        +1.572944632379e-10,        -1.078592232156e-07,        -1.151123687608e-07,        -2.252610578210e-11,        +5.980567031445e-11,        +6.038217442982e-11,        +1.483349619438e-10,        -1.052432217987e-07,        -1.143163038429e-07,        -1.884784510909e-10,        -2.019133128843e-10,        +1.834756886283e-10,        +2.218873248215e-10,        -4.571489357243e-08,        -5.054500690694e-08
 2.40085000e+00,        +5.933066056226e-11,        +1.738852615396e-10,        +6.861340004451e-11,        +1.587708121440e-10,        -1.083465221087e-07,        -1.152527958699e-07,        +2.457888186187e-11,        +1.284734258396e-10,        +6.717766471736e-11,        +1.573575112763e-10,        -1.079366222539e-07,        -1.151911341882e-07,        -2.255532696239e-11,        +5.978919220282e-11,        +6.041683492759e-11,        +1.483946599412e-10,        -1.053179594732e-07,        -1.143939126043e-07,        -1.883946089689e-10,        -2.018197366432e-10,        +1.835818478973e-10,        +2.220067856101e-10,        -4.573674384832e-08,        -5.056755068190e-08
 2.40087500e+00,        +5.935960079424e-11,        +1.739425953499e-10,        +6.865383578553e-11,        +1.588355062224e-10,        -1.084247120100e-07,        -1.153319998064e-07,        +2.458218910226e-11,        +1.284993798285e-10,        +6.721610219254e-11,        +1.574205275234e-10,        -1.080141250312e-07,        -1.152700024521e-07,        -2.258467585217e-11,        +5.977253885433e-11,        +6.045148464676e-11,        +1.484543313560e-10,        -1.053927973248e-07,        -1.144716229519e-07,        -1.883105910193e-10,        -2.017259977384e-10,        +1.836881663117e-10,        +2.221264072730e-10,        -4.575862185573e-08,        -5.059012254335e-08
