        f (GHz),           Re{E_x[1]} (V/m),           Im{E_x[1]} (V/m),           Re{E_y[1]} (V/m),           Im{E_y[1]} (V/m),           Re{E_z[1]} (V/m),           Im{E_z[1]} (V/m),           Re{E_x[2]} (V/m),           Im{E_x[2]} (V/m),           Re{E_y[2]} (V/m),           Im{E_y[2]} (V/m),           Re{E_z[2]} (V/m),           Im{E_z[2]} (V/m),           Re{E_x[3]} (V/m),           Im{E_x[3]} (V/m),           Re{E_y[3]} (V/m),           Im{E_y[3]} (V/m),           Re{E_z[3]} (V/m),           Im{E_z[3]} (V/m),           Re{E_x[4]} (V/m),           Im{E_x[4]} (V/m),           Re{E_y[4]} (V/m),           Im{E_y[4]} (V/m),           Re{E_z[4]} (V/m),           Im{E_z[4]} (V/m)
 2.43508500e+00,        -1.141240985568e+00,        +1.077814297778e+00,        -1.743872944571e+01,        +1.673381287760e+01,        -2.147073655990e-02,        +2.059079845061e-02,        -1.302955563310e+00,        +1.231059119075e+00,        -3.915604265633e+01,        +3.754872482155e+01,        -2.863452298642e-02,        +2.738361125277e-02,        -1.486533539018e+00,        +1.404476183823e+00,        -7.860384052650e+01,        +7.535735914510e+01,        -4.940853636373e-02,        +4.715160605801e-02,        +1.171697395222e+00,        -1.109734161808e+00,        -2.174717633756e+02,        +2.084668430385e+02,        -7.115903015354e-01,        +6.822571674182e-01
 2.43509000e+00,        -1.141199258017e+00,        +1.077828609505e+00,        -1.746399226776e+01,        +1.675924655866e+01,        -2.149967517265e-02,        +2.062003158786e-02,        -1.302968561825e+00,        +1.231134618767e+00,        -3.921034933514e+01,        +3.760347894930e+01,        -2.866581001338e-02,        +2.741547455705e-02,        -1.486563029663e+00,        +1.404576845351e+00,        -7.871089858295e+01,        +7.546536722698e+01,        -4.945352067836e-02,        +4.719780288325e-02,        +1.171752761266e+00,        -1.109838959228e+00,        -2.177654407137e+02,        +2.087632189569e+02,        -7.125648425426e-01,        +6.832401084129e-01
 2.43509500e+00,        -1.141157356651e+00,        +1.077842889884e+00,        -1.748932212946e+01,        +1.678475118914e+01,        -2.152869077032e-02,        +2.064934644353e-02,        -1.302981536349e+00,        +1.231210261023e+00,        -3.926480002334e+01,        +3.765838570367e+01,        -2.869717981555e-02,        +2.744742644144e-02,        -1.486592555412e+00,        +1.404677732677e+00,        -7.881824044660e+01,        +7.557367628388e+01,        -4.949862327501e-02,        +4.724412736043e-02,        +1.171807662598e+00,        -1.109943450919e+00,        -2.180598964777e+02,        +2.090604206413e+02,        -7.135419641748e-01,        +6.842257857829e-01
 2.43510000e+00,        -1.141115280769e+00,        +1.077857138774e+00,        -1.751471929732e+01,        +1.681032706555e+01,        -2.155778365903e-02,        +2.067874335924e-02,        -1.302994486776e+00,        +1.231286046426e+00,        -3.931939529338e+01,        +3.771344572252e+01,        -2.872863272198e-02,        +2.747946727619e-02,        -1.486622116390e+00,        +1.404778846734e+00,        -7.892586724563e+01,        +7.568228757367e+01,        -4.954384462381e-02,        +4.729058002293e-02,        +1.171862097306e+00,        -1.110047635539e+00,        -2.183551337622e+02,        +2.093584515427e+02,        -7.145216766906e-01,        +6.852142109647e-01
 2.43510500e+00,        -1.141073029668e+00,        +1.077871356033e+00,        -1.754018403926e+01,        +1.683597448608e+01,        -2.158695414653e-02,        +2.070822267850e-02,        -1.303007412998e+00,        +1.231361975565e+00,        -3.937413572076e+01,        +3.776865964728e+01,        -2.876016906351e-02,        +2.751159743360e-02,        -1.486651712725e+00,        +1.404880188455e+00,        -7.903378011418e+01,        +7.579120236120e+01,        -4.958918519733e-02,        +4.733716140714e-02,        +1.171916063472e+00,        -1.110151511734e+00,        -2.186511556778e+02,        +2.096573151315e+02,        -7.155039904030e-01,        +6.862053954581e-01
 2.43511000e+00,        -1.141030602639e+00,        +1.077885541518e+00,        -1.756571662460e+01,        +1.686169375056e+01,        -2.161620254218e-02,        +2.073778474675e-02,        -1.303020314907e+00,        +1.231438049030e+00,        -3.942902188403e+01,        +3.782402812295e+01,        -2.879178917269e-02,        +2.754381728800e-02,        -1.486681344545e+00,        +1.404981758782e+00,        -7.914198019245e+01,        +7.590042191837e+01,        -4.963464547067e-02,        +4.738387205239e-02,        +1.171969559163e+00,        -1.110255078146e+00,        -2.189479653517e+02,        +2.099570148974e+02,        -7.164889156797e-01,        +6.871993508270e-01
 2.43511500e+00,        -1.140987998971e+00,        +1.077899695087e+00,        -1.759131732411e+01,        +1.688748516051e+01,        -2.164552915699e-02,        +2.076742991134e-02,        -1.303033192397e+00,        +1.231514267416e+00,        -3.948405436481e+01,        +3.787955179814e+01,        -2.882349338388e-02,        +2.757612721587e-02,        -1.486711011978e+00,        +1.405083558662e+00,        -7.925046862663e+01,        +7.600994752421e+01,        -4.968022592144e-02,        +4.743071250106e-02,        +1.172022582438e+00,        -1.110358333407e+00,        -2.192455659280e+02,        +2.102575543494e+02,        -7.174764629434e-01,        +6.881960887002e-01
 2.43512000e+00,        -1.140945217947e+00,        +1.077913816594e+00,        -1.761698640999e+01,        +1.691334901913e+01,        -2.167493430365e-02,        +2.079715852158e-02,        -1.303046045356e+00,        +1.231590631320e+00,        -3.953923374783e+01,        +3.793523132509e+01,        -2.885528203319e-02,        +2.760852759579e-02,        -1.486740715153e+00,        +1.405185589045e+00,        -7.935924656908e+01,        +7.611978046490e+01,        -4.972592702981e-02,        +4.747768329856e-02,        +1.172075131346e+00,        -1.110461276143e+00,        -2.195439605671e+02,        +2.105589370165e+02,        -7.184666426724e-01,        +6.891956207716e-01
 2.43512500e+00,        -1.140902258848e+00,        +1.077927905893e+00,        -1.764272415591e+01,        +1.693928563132e+01,        -2.170441829647e-02,        +2.082697092875e-02,        -1.303058873676e+00,        +1.231667141341e+00,        -3.959456062091e+01,        +3.799106735968e+01,        -2.888715545852e-02,        +2.764101880842e-02,        -1.486770454200e+00,        +1.405287850888e+00,        -7.946831517824e+01,        +7.622992203382e+01,        -4.977174927847e-02,        +4.752478499334e-02,        +1.172127203924e+00,        -1.110563904969e+00,        -2.198431524466e+02,        +2.108611664471e+02,        -7.194594654007e-01,        +6.901979588003e-01
 2.43513000e+00,        -1.140859120951e+00,        +1.077941962840e+00,        -1.766853083698e+01,        +1.696529530370e+01,        -2.173398145149e-02,        +2.085686748608e-02,        -1.303071677246e+00,        +1.231743798085e+00,        -3.965003557503e+01,        +3.804706056150e+01,        -2.891911399959e-02,        +2.767360123660e-02,        -1.486800229249e+00,        +1.405390345153e+00,        -7.957767561877e+01,        +7.634037353163e+01,        -4.981769315273e-02,        +4.757201813693e-02,        +1.172178798199e+00,        -1.110666218496e+00,        -2.201431447607e+02,        +2.111642462099e+02,        -7.204549417185e-01,        +6.912031146116e-01
 2.43513500e+00,        -1.140815803527e+00,        +1.077955987286e+00,        -1.769440672979e+01,        +1.699137834461e+01,        -2.176362408638e-02,        +2.088684854879e-02,        -1.303084455955e+00,        +1.231820602157e+00,        -3.970565920431e+01,        +3.810321159382e+01,        -2.895115799791e-02,        +2.770627526530e-02,        -1.486830040430e+00,        +1.405493072806e+00,        -7.968732906153e+01,        +7.645113626628e+01,        -4.986375914047e-02,        +4.761938328398e-02,        +1.172229912188e+00,        -1.110768215325e+00,        -2.204439407210e+02,        +2.114681798933e+02,        -7.214530822728e-01,        +6.922111000976e-01
 2.43514000e+00,        -1.140772305846e+00,        +1.077969979083e+00,        -1.772035211239e+01,        +1.701753506411e+01,        -2.179334652056e-02,        +2.091691447409e-02,        -1.303097209691e+00,        +1.231897554169e+00,        -3.976143210606e+01,        +3.815952112365e+01,        -2.898328779684e-02,        +2.773904128165e-02,        -1.486859887876e+00,        +1.405596034820e+00,        -7.979727668363e+01,        +7.656221155308e+01,        -4.990994773215e-02,        +4.766688099223e-02,        +1.172280543896e+00,        -1.110869894049e+00,        -2.207455435561e+02,        +2.117729711061e+02,        -7.224538977670e-01,        +6.932219272166e-01
 2.43514500e+00,        -1.140728627171e+00,        +1.077983938083e+00,        -1.774636726435e+01,        +1.704376577403e+01,        -2.182314907513e-02,        +2.094706562124e-02,        -1.303109938342e+00,        +1.231974654734e+00,        -3.981735488078e+01,        +3.821598982177e+01,        -2.901550374156e-02,        +2.777189967500e-02,        -1.486889771716e+00,        +1.405699232173e+00,        -7.990751966853e+01,        +7.667360071479e+01,        -4.995625942090e-02,        +4.771451182260e-02,        +1.172330691319e+00,        -1.110971253254e+00,        -2.210479565118e+02,        +2.120786234775e+02,        -7.234573989625e-01,        +6.942356079950e-01
 2.43515000e+00,        -1.140684766763e+00,        +1.077997864136e+00,        -1.777245246672e+01,        +1.707007078795e+01,        -2.185303207294e-02,        +2.097730235149e-02,        -1.303122641795e+00,        +1.232051904469e+00,        -3.987342813220e+01,        +3.827261836276e+01,        -2.904780617913e-02,        +2.780485083685e-02,        -1.486919692085e+00,        +1.405802665849e+00,        -8.001805920602e+01,        +7.678530508160e+01,        -5.000269470248e-02,        +4.776227633914e-02,        +1.172380352440e+00,        -1.111072291516e+00,        -2.213511828517e+02,        +2.123851406570e+02,        -7.244635966782e-01,        +6.952521545269e-01
 2.43515500e+00,        -1.140640723879e+00,        +1.078011757090e+00,        -1.779860800206e+01,        +1.709645042122e+01,        -2.188299583853e-02,        +2.100762502814e-02,        -1.303135319934e+00,        +1.232129303994e+00,        -3.992965246728e+01,        +3.832940742496e+01,        -2.908019545844e-02,        +2.783789516093e-02,        -1.486949649115e+00,        +1.405906336835e+00,        -8.012889649225e+01,        +7.689732599121e+01,        -5.004925407530e-02,        +4.781017510909e-02,        +1.172429525233e+00,        -1.111173007404e+00,        -2.216552258564e+02,        +2.126925263148e+02,        -7.254725017908e-01,        +6.962715789743e-01
 2.43516000e+00,        -1.140596497770e+00,        +1.078025616794e+00,        -1.782483415447e+01,        +1.712290499099e+01,        -2.191304069824e-02,        +2.103803401657e-02,        -1.303147972647e+00,        +1.232206853934e+00,        -3.998602849627e+01,        +3.838635769062e+01,        -2.911267193026e-02,        +2.787103304321e-02,        -1.486979642939e+00,        +1.406010246125e+00,        -8.024003272986e+01,        +7.700966478895e+01,        -5.009593804047e-02,        +4.785820870292e-02,        +1.172478207660e+00,        -1.111273399481e+00,        -2.219600888246e+02,        +2.130007841419e+02,        -7.264841252360e-01,        +6.972938935689e-01
 2.43516500e+00,        -1.140552087685e+00,        +1.078039443095e+00,        -1.785113120954e+01,        +1.714943481618e+01,        -2.194316698011e-02,        +2.106852968419e-02,        -1.303160599817e+00,        +1.232284554916e+00,        -4.004255683266e+01,        +3.844346984578e+01,        -2.914523594726e-02,        +2.790426488189e-02,        -1.487009673693e+00,        +1.406114394721e+00,        -8.035146912787e+01,        +7.712232282768e+01,        -5.014274710175e-02,        +4.790637769432e-02,        +1.172526397671e+00,        -1.111373466297e+00,        -2.222657750724e+02,        +2.133099178502e+02,        -7.274984780075e-01,        +6.983191106106e-01
 2.43517000e+00,        -1.140507492867e+00,        +1.078053235840e+00,        -1.787749945444e+01,        +1.717604021754e+01,        -2.197337501400e-02,        +2.109911240053e-02,        -1.303173201329e+00,        +1.232362407571e+00,        -4.009923809329e+01,        +3.850074458043e+01,        -2.917788786402e-02,        +2.793759107744e-02,        -1.487039741510e+00,        +1.406218783625e+00,        -8.046320690193e+01,        +7.723530146804e+01,        -5.018968176568e-02,        +4.795468266024e-02,        +1.172574093206e+00,        -1.111473206398e+00,        -2.225722879341e+02,        +2.136199311727e+02,        -7.285155711595e-01,        +6.993472424702e-01
 2.43517500e+00,        -1.140462712557e+00,        +1.078066994873e+00,        -1.790393917787e+01,        +1.720272151764e+01,        -2.200366513152e-02,        +2.112978253720e-02,        -1.303185777064e+00,        +1.232440412533e+00,        -4.015607289832e+01,        +3.855818258848e+01,        -2.921062803702e-02,        +2.797101203260e-02,        -1.487069846527e+00,        +1.406323413851e+00,        -8.057524727419e+01,        +7.734860207834e+01,        -5.023674254149e-02,        +4.800312418090e-02,        +1.172621292195e+00,        -1.111572618319e+00,        -2.228796307617e+02,        +2.139308278637e+02,        -7.295354158051e-01,        +7.003783015884e-01
 2.43518000e+00,        -1.140417745991e+00,        +1.078080720040e+00,        -1.793045067009e+01,        +1.722947904089e+01,        -2.203403766608e-02,        +2.116054046794e-02,        -1.303198326907e+00,        +1.232518570440e+00,        -4.021306187126e+01,        +3.861578456776e+01,        -2.924345682465e-02,        +2.800452815238e-02,        -1.487099988879e+00,        +1.406428286413e+00,        -8.068759147340e+01,        +7.746222603469e+01,        -5.028392994117e-02,        +4.805170283982e-02,        +1.172667992554e+00,        -1.111671700588e+00,        -2.231878069256e+02,        +2.142426116985e+02,        -7.305580231174e-01,        +7.014123004763e-01
 2.43518500e+00,        -1.140372592398e+00,        +1.078094411183e+00,        -1.795703422294e+01,        +1.725631311354e+01,        -2.206449295290e-02,        +2.119138656862e-02,        -1.303210850738e+00,        +1.232596881933e+00,        -4.027020563898e+01,        +3.867355122010e+01,        -2.927637458729e-02,        +2.803813984415e-02,        -1.487130168702e+00,        +1.406533402335e+00,        -8.080024073501e+01,        +7.757617472106e+01,        -5.033124447948e-02,        +4.810041922386e-02,        +1.172714192189e+00,        -1.111770451723e+00,        -2.234968198142e+02,        +2.145552864744e+02,        -7.315834043305e-01,        +7.024492517170e-01
 2.43519000e+00,        -1.140327251006e+00,        +1.078108068145e+00,        -1.798369012985e+01,        +1.728322406371e+01,        -2.209503132901e-02,        +2.122232121723e-02,        -1.303223348439e+00,        +1.232675347657e+00,        -4.032750483178e+01,        +3.873148325133e+01,        -2.930938168721e-02,        +2.807184751755e-02,        -1.487160386135e+00,        +1.406638762643e+00,        -8.091319630113e+01,        +7.769044952932e+01,        -5.037868667399e-02,        +4.814927392322e-02,        +1.172759888994e+00,        -1.111868870235e+00,        -2.238066728345e+02,        +2.148688560101e+02,        -7.326115707390e-01,        +7.034891679650e-01
 2.43519500e+00,        -1.140281721039e+00,        +1.078121690767e+00,        -1.801041868581e+01,        +1.731021222140e+01,        -2.212565313328e-02,        +2.125334479395e-02,        -1.303235819889e+00,        +1.232753968261e+00,        -4.038496008336e+01,        +3.878958137131e+01,        -2.934247848870e-02,        +2.810565158461e-02,        -1.487190641316e+00,        +1.406744368372e+00,        -8.102645942063e+01,        +7.780505185927e+01,        -5.042625704504e-02,        +4.819826753147e-02,        +1.172805080852e+00,        -1.111966954625e+00,        -2.241173694118e+02,        +2.151833241461e+02,        -7.336425336990e-01,        +7.045320619473e-01
 2.43520000e+00,        -1.140236001714e+00,        +1.078135278890e+00,        -1.803722018746e+01,        +1.733727791847e+01,        -2.215635870641e-02,        +2.128445768113e-02,        -1.303248264968e+00,        +1.232832744396e+00,        -4.044257203086e+01,        +3.884784629397e+01,        -2.937566535799e-02,        +2.813955245967e-02,        -1.487220934381e+00,        +1.406850220561e+00,        -8.114003134915e+01,        +7.791998311875e+01,        -5.047395611583e-02,        +4.824740064557e-02,        +1.172849765635e+00,        -1.112064703388e+00,        -2.244289129901e+02,        +2.154986947452e+02,        -7.346763046283e-01,        +7.055779464637e-01
 2.43520500e+00,        -1.140190092246e+00,        +1.078148832352e+00,        -1.806409493300e+01,        +1.736442148873e+01,        -2.218714839095e-02,        +2.131566026330e-02,        -1.303260683555e+00,        +1.232911676719e+00,        -4.050034131490e+01,        +3.890627873734e+01,        -2.940894266333e-02,        +2.817355055948e-02,        -1.487251265472e+00,        +1.406956320255e+00,        -8.125391334915e+01,        +7.803524472365e+01,        -5.052178441237e-02,        +4.829667386591e-02,        +1.172893941202e+00,        -1.112162115006e+00,        -2.247413070322e+02,        +2.158149716918e+02,        -7.357128950066e-01,        +7.066268343873e-01
 2.43521000e+00,        -1.140143991844e+00,        +1.078162350994e+00,        -1.809104322231e+01,        +1.739164326787e+01,        -2.221802253134e-02,        +2.134695292722e-02,        -1.303273075526e+00,        +1.232990765889e+00,        -4.055826857961e+01,        +3.896487942356e+01,        -2.944231077497e-02,        +2.820764630319e-02,        -1.487281634727e+00,        +1.407062668506e+00,        -8.136810669006e+01,        +7.815083809803e+01,        -5.056974246360e-02,        +4.834608779635e-02,        +1.172937605400e+00,        -1.112259187955e+00,        -2.250545550197e+02,        +2.161321588933e+02,        -7.367523163769e-01,        +7.076787386655e-01
 2.43521500e+00,        -1.140097699714e+00,        +1.078175834651e+00,        -1.811806535687e+01,        +1.741894359352e+01,        -2.224898147388e-02,        +2.137833606184e-02,        -1.303285440761e+00,        +1.233070012570e+00,        -4.061635447258e+01,        +3.902364907891e+01,        -2.947577006516e-02,        +2.824184011230e-02,        -1.487312042287e+00,        +1.407169266370e+00,        -8.148261264811e+01,        +7.826676467406e+01,        -5.061783080127e-02,        +4.839564304415e-02,        +1.172980756065e+00,        -1.112355920702e+00,        -2.253686604531e+02,        +2.164502602788e+02,        -7.377945803440e-01,        +7.087336723193e-01
