        f (GHz),               I_inc[1] (A),               Re{I[1]} (A),               Im{I[1]} (A)
 2.43500000e+00,        +1.414213562373e-01,        +2.335714271953e-01,        -5.275129819292e-02
 2.43500500e+00,        +1.414213562373e-01,        +2.335688132215e-01,        -5.275148910740e-02
 2.43501000e+00,        +1.414213562373e-01,        +2.335661929845e-01,        -5.275168012515e-02
 2.43501500e+00,        +1.414213562373e-01,        +2.335635664591e-01,        -5.275187124597e-02
 2.43502000e+00,        +1.414213562373e-01,        +2.335609336204e-01,        -5.275206246967e-02
 2.43502500e+00,        +1.414213562373e-01,        +2.335582944431e-01,        -5.275225379604e-02
 2.43503000e+00,        +1.414213562373e-01,        +2.335556489016e-01,        -5.275244522488e-02
 2.43503500e+00,        +1.414213562373e-01,        +2.335529969706e-01,        -5.275263675597e-02
 2.43504000e+00,        +1.414213562373e-01,        +2.335503386243e-01,        -5.275282838909e-02
 2.43504500e+00,        +1.414213562373e-01,        +2.335476738370e-01,        -5.275302012404e-02
 2.43505000e+00,        +1.414213562373e-01,        +2.335450025826e-01,        -5.275321196057e-02
 2.43505500e+00,        +1.414213562373e-01,        +2.335423248351e-01,        -5.275340389846e-02
 2.43506000e+00,        +1.414213562373e-01,        +2.335396405683e-01,        -5.275359593747e-02
 2.43506500e+00,        +1.414213562373e-01,        +2.335369497558e-01,        -5.275378807737e-02
 2.43507000e+00,        +1.414213562373e-01,        +2.335342523710e-01,        -5.275398031791e-02
 2.43507500e+00,        +1.414213562373e-01,        +2.335315483874e-01,        -5.275417265884e-02
 2.43508000e+00,        +1.414213562373e-01,        +2.335288377782e-01,        -5.275436509991e-02
 2.43508500e+00,        +1.414213562373e-01,        +2.335261205163e-01,        -5.275455764085e-02
 2.43509000e+00,        +1.414213562373e-01,        +2.335233965747e-01,        -5.275475028141e-02
 2.43509500e+00,        +1.414213562373e-01,        +2.335206659261e-01,        -5.275494302131e-02
 2.43510000e+00,        +1.414213562373e-01,        +2.335179285433e-01,        -5.275513586027e-02
 2.43510500e+00,        +1.414213562373e-01,        +2.335151843985e-01,        -5.275532879803e-02
 2.43511000e+00,        +1.414213562373e-01,        +2.335124334642e-01,        -5.275552183429e-02
 2.43511500e+00,        +1.414213562373e-01,        +2.335096757125e-01,        -5.275571496876e-02
 2.43512000e+00,        +1.414213562373e-01,        +2.335069111155e-01,        -5.275590820114e-02
 2.43512500e+00,        +1.414213562373e-01,        +2.335041396449e-01,        -5.275610153114e-02
 2.43513000e+00,        +1.414213562373e-01,        +2.335013612725e-01,        -5.275629495845e-02
 2.43513500e+00,        +1.414213562373e-01,        +2.334985759698e-01,        -5.275648848276e-02
 2.43514000e+00,        +1.414213562373e-01,        +2.334957837083e-01,        -5.275668210374e-02
 2.43514500e+00,        +1.414213562373e-01,        +2.334929844591e-01,        -5.275687582107e-02
