        f (GHz),                 E_elec (J),                  E_mag (J),                  E_cap (J),                  E_ind (J),              E_elec[1] (J),                  p_elec[1],               E_mag[1] (J),                   p_mag[1],              E_elec[2] (J),                  p_elec[2],               E_mag[2] (J),                   p_mag[2],              E_elec[3] (J),                  p_elec[3],               E_mag[3] (J),                   p_mag[3],              E_elec[4] (J),                  p_elec[4],               E_mag[4] (J),                   p_mag[4],              E_elec[5] (J),                  p_elec[5],               E_mag[5] (J),                   p_mag[5],              E_elec[6] (J),                  p_elec[6],               E_mag[6] (J),                   p_mag[6]
 2.40000000e+00,        +4.661772600898e-11,        +2.223003980484e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +3.811557088343e-17,        +8.176196941929e-07,        +6.535007209759e-15,        +2.939719077037e-04,        +4.442689262838e-11,        +9.530042846753e-01,        +2.005032155396e-11,        +9.019471728337e-01,        +5.640855897270e-13,        +1.210023821450e-02,        +5.240297227941e-13,        +2.357304473561e-02,        +5.169702356610e-13,        +1.108956356132e-02,        +4.842127882368e-13,        +2.178191278503e-02,        +5.169974197071e-13,        +1.109014668814e-02,        +4.842420845274e-13,        +2.178323065449e-02,        +5.639161191729e-13,        +1.209660289016e-02,        +5.238190632662e-13,        +2.356356839055e-02
 2.40002500e+00,        +4.662194308540e-11,        +2.223427437697e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +3.815925833513e-17,        +8.184827960781e-07,        +6.544075707858e-15,        +2.943237812446e-04,        +4.442865191783e-11,        +9.529558181746e-01,        +2.005208740790e-11,        +9.018548151353e-01,        +5.646856037748e-13,        +1.211201349417e-02,        +5.245845292379e-13,        +2.359350794831e-02,        +5.175791769205e-13,        +1.110162174006e-02,        +4.847792117971e-13,        +2.180323961007e-02,        +5.176063747511e-13,        +1.110220510979e-02,        +4.848085216115e-13,        +2.180455783678e-02,        +5.645159425169e-13,        +1.210837440823e-02,        +5.243736435399e-13,        +2.358402323591e-02
 2.40005000e+00,        +4.662616653575e-11,        +2.223851532308e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +3.820301758727e-17,        +8.193471697480e-07,        +6.553162281567e-15,        +2.946762491274e-04,        +4.443041277810e-11,        +9.529072638651e-01,        +2.005385480599e-11,        +9.017623035822e-01,        +5.652868069303e-13,        +1.212381048948e-02,        +5.251404363806e-13,        +2.361400609490e-02,        +5.181892910341e-13,        +1.111370137274e-02,        +4.853467243883e-13,        +2.182460102832e-02,        +5.182165026597e-13,        +1.111428498550e-02,        +4.853760477244e-13,        +2.182591961167e-02,        +5.651169546298e-13,        +1.212016763584e-02,        +5.249293241246e-13,        +2.360451300361e-02
 2.40007500e+00,        +4.663039637623e-11,        +2.224276265935e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +3.824684883520e-17,        +8.202128184075e-07,        +6.562266978053e-15,        +2.950293126153e-04,        +4.443217521291e-11,        +9.528586215400e-01,        +2.005562375182e-11,        +9.016696378489e-01,        +5.658892022422e-13,        +1.213562925085e-02,        +5.256974470520e-13,        +2.363453924780e-02,        +5.188005810783e-13,        +1.112580251072e-02,        +4.859153288711e-13,        +2.184599711434e-02,        +5.188278065093e-13,        +1.112638636659e-02,        +4.859446657268e-13,        +2.184731605372e-02,        +5.657191585591e-13,        +1.213198262341e-02,        +5.254861078492e-13,        +2.362503776608e-02
 2.40010000e+00,        +4.663463262305e-11,        +2.224701640201e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +3.829075227494e-17,        +8.210797452709e-07,        +6.571389844643e-15,        +2.953829729748e-04,        +4.443393922599e-11,        +9.528098909915e-01,        +2.005739424902e-11,        +9.015768176089e-01,        +5.664927927691e-13,        +1.214746982888e-02,        +5.262555640914e-13,        +2.365510747967e-02,        +5.194130501393e-13,        +1.113792520545e-02,        +4.864850281157e-13,        +2.186742794291e-02,        +5.194402893863e-13,        +1.113850930455e-02,        +4.865143784887e-13,        +2.186874723771e-02,        +5.663225573628e-13,        +1.214381942151e-02,        +5.260439975519e-13,        +2.364559759593e-02
 2.40012500e+00,        +4.663887529251e-11,        +2.225127656732e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +3.833472810311e-17,        +8.219479535621e-07,        +6.580530928815e-15,        +2.957372314755e-04,        +4.443570482109e-11,        +9.527610720113e-01,        +2.005916630121e-11,        +9.014838425347e-01,        +5.670975815799e-13,        +1.215933227427e-02,        +5.268147903474e-13,        +2.367571086331e-02,        +5.200267013135e-13,        +1.115006950858e-02,        +4.870558250014e-13,        +2.188889358899e-02,        +5.200539543869e-13,        +1.115065385100e-02,        +4.870851888896e-13,        +2.189021323859e-02,        +5.669271541086e-13,        +1.215567808085e-02,        +5.266029960802e-13,        +2.366619256594e-02
 2.40015000e+00,        +4.664312440093e-11,        +2.225554317162e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +3.837877651705e-17,        +8.228174465148e-07,        +6.589690278205e-15,        +2.960920893905e-04,        +4.443747200196e-11,        +9.527121643907e-01,        +2.006093991206e-11,        +9.013907122984e-01,        +5.677035717533e-13,        +1.217121663792e-02,        +5.273751286780e-13,        +2.369634947173e-02,        +5.206415377075e-13,        +1.116223547188e-02,        +4.876277224170e-13,        +2.191039412773e-02,        +5.206688046177e-13,        +1.116282005772e-02,        +4.876570998183e-13,        +2.191171413152e-02,        +5.675329518746e-13,        +1.216755865229e-02,        +5.271631062913e-13,        +2.368682274911e-02
 2.40017500e+00,        +4.664737996473e-11,        +2.225981623128e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +3.842289771470e-17,        +8.236882273721e-07,        +6.598867940603e-15,        +2.964475479959e-04,        +4.443924077237e-11,        +9.526631679200e-01,        +2.006271508520e-11,        +9.012974265709e-01,        +5.683107663784e-13,        +1.218312297085e-02,        +5.279365819507e-13,        +2.371702337815e-02,        +5.212575624377e-13,        +1.117442314728e-02,        +4.882007232607e-13,        +2.193192963447e-02,        +5.212848431951e-13,        +1.117500797664e-02,        +4.882301141727e-13,        +2.193324999182e-02,        +5.681399537490e-13,        +1.217946118686e-02,        +5.277243310516e-13,        +2.370748821861e-02
 2.40020000e+00,        +4.665164200033e-11,        +2.226409576275e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +3.846709189467e-17,        +8.245602993868e-07,        +6.608063963958e-15,        +2.968036085712e-04,        +4.444101113610e-11,        +9.526140823894e-01,        +2.006449182431e-11,        +9.012039850224e-01,        +5.689191685545e-13,        +1.219505132425e-02,        +5.284991530425e-13,        +2.373773265595e-02,        +5.218747786308e-13,        +1.118663258685e-02,        +4.887748304402e-13,        +2.195350018473e-02,        +5.219020732459e-13,        +1.118721765983e-02,        +4.888042348606e-13,        +2.195482089502e-02,        +5.687481628301e-13,        +1.219138573571e-02,        +5.282866732371e-13,        +2.372818904782e-02
 2.40022500e+00,        +4.665591052423e-11,        +2.226838178249e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +3.851135925625e-17,        +8.254336658215e-07,        +6.617278396376e-15,        +2.971602723992e-04,        +4.444278309694e-11,        +9.525649075879e-01,        +2.006627013306e-11,        +9.011103873222e-01,        +5.695287813910e-13,        +1.220700174944e-02,        +5.290628448398e-13,        +2.375847737871e-02,        +5.224931894237e-13,        +1.119886384282e-02,        +4.893500468726e-13,        +2.197510585422e-02,        +5.225204979069e-13,        +1.119944915951e-02,        +4.893794647990e-13,        +2.197642691683e-02,        +5.693575822266e-13,        +1.220333235016e-02,        +5.288501357333e-13,        +2.374892531028e-02
