        f (GHz),             |S[1][1]| (dB),        arg(S[1][1]) (deg.)
 2.42000000e+00,        -1.174389829064e-02,        +1.036202304548e+00
 2.42020000e+00,        -1.174731154969e-02,        +1.029917897373e+00
 2.42040000e+00,        -1.175113716866e-02,        +1.023635728647e+00
 2.42060000e+00,        -1.175537660649e-02,        +1.017355713105e+00
 2.42080000e+00,        -1.176003138990e-02,        +1.011077765480e+00
 2.42100000e+00,        -1.176510311396e-02,        +1.004801800494e+00
 2.42120000e+00,        -1.177059344276e-02,        +9.985277328436e-01
 2.42140000e+00,        -1.177650411009e-02,        +9.922554771893e-01
 2.42160000e+00,        -1.178283692007e-02,        +9.859849481427e-01
 2.42180000e+00,        -1.178959374796e-02,        +9.797160602546e-01
 2.42200000e+00,        -1.179677654080e-02,        +9.734487280030e-01
 2.42220000e+00,        -1.180438731827e-02,        +9.671828657805e-01
 2.42240000e+00,        -1.181242817339e-02,        +9.609183878825e-01
 2.42260000e+00,        -1.182090127348e-02,        +9.546552084944e-01
 2.42280000e+00,        -1.182980886088e-02,        +9.483932416794e-01
 2.42300000e+00,        -1.183915325387e-02,        +9.421324013662e-01
 2.42320000e+00,        -1.184893684765e-02,        +9.358726013359e-01
 2.42340000e+00,        -1.185916211518e-02,        +9.296137552102e-01
 2.42360000e+00,        -1.186983160822e-02,        +9.233557764381e-01
 2.42380000e+00,        -1.188094795825e-02,        +9.170985782831e-01
 2.42400000e+00,        -1.189251387764e-02,        +9.108420738108e-01
 2.42420000e+00,        -1.190453216061e-02,        +9.045861758756e-01
 2.42440000e+00,        -1.191700568429e-02,        +8.983307971079e-01
 2.42460000e+00,        -1.192993741003e-02,        +8.920758499007e-01
 2.42480000e+00,        -1.194333038436e-02,        +8.858212463964e-01
 2.42500000e+00,        -1.195718774030e-02,        +8.795668984739e-01
 2.42520000e+00,        -1.197151269863e-02,        +8.733127177345e-01
 2.42540000e+00,        -1.198630856907e-02,        +8.670586154887e-01
 2.42560000e+00,        -1.200157875166e-02,        +8.608045027427e-01
 2.42580000e+00,        -1.201732673808e-02,        +8.545502901842e-01
 2.42600000e+00,        -1.203355611307e-02,        +8.482958881686e-01
 2.42620000e+00,        -1.205027055584e-02,        +8.420412067053e-01
 2.42640000e+00,        -1.206747384150e-02,        +8.357861554428e-01
 2.42660000e+00,        -1.208516984266e-02,        +8.295306436552e-01
 2.42680000e+00,        -1.210336253093e-02,        +8.232745802272e-01
 2.42700000e+00,        -1.212205597854e-02,        +8.170178736394e-01
 2.42720000e+00,        -1.214125435998e-02,        +8.107604319541e-01
 2.42740000e+00,        -1.216096195368e-02,        +8.045021627998e-01
 2.42760000e+00,        -1.218118314377e-02,        +7.982429733562e-01
 2.42780000e+00,        -1.220192242187e-02,        +7.919827703394e-01
 2.42800000e+00,        -1.222318438893e-02,        +7.857214599859e-01
 2.42820000e+00,        -1.224497375706e-02,        +7.794589480374e-01
 2.42840000e+00,        -1.226729535163e-02,        +7.731951397247e-01
 2.42860000e+00,        -1.229015411304e-02,        +7.669299397520e-01
 2.42880000e+00,        -1.231355509899e-02,        +7.606632522806e-01
 2.42900000e+00,        -1.233750348643e-02,        +7.543949809123e-01
 2.42920000e+00,        -1.236200457382e-02,        +7.481250286736e-01
 2.42940000e+00,        -1.238706378333e-02,        +7.418532979978e-01
 2.42960000e+00,        -1.241268666310e-02,        +7.355796907090e-01
 2.42980000e+00,        -1.243887888964e-02,        +7.293041080043e-01
 2.43000000e+00,        -1.246564627021e-02,        +7.230264504367e-01
 2.43020000e+00,        -1.249299474531e-02,        +7.167466178971e-01
 2.43040000e+00,        -1.252093039125e-02,        +7.104645095968e-01
 2.43060000e+00,        -1.254945942272e-02,        +7.041800240488e-01
 2.43080000e+00,        -1.257858819556e-02,        +6.978930590499e-01
 2.43100000e+00,        -1.260832320943e-02,        +6.916035116619e-01
 2.43120000e+00,        -1.263867111078e-02,        +6.853112781924e-01
 2.43140000e+00,        -1.266963869558e-02,        +6.790162541760e-01
 2.43160000e+00,        -1.270123291255e-02,        +6.727183343547e-01
 2.43180000e+00,        -1.273346086607e-02,        +6.664174126578e-01
 2.43200000e+00,        -1.276632981942e-02,        +6.601133821824e-01
