        f (GHz),                 E_elec (J),                  E_mag (J),                  E_cap (J),                  E_ind (J),              E_elec[1] (J),                  p_elec[1],               E_mag[1] (J),                   p_mag[1],              E_elec[2] (J),                  p_elec[2],               E_mag[2] (J),                   p_mag[2],              E_elec[3] (J),                  p_elec[3],               E_mag[3] (J),                   p_mag[3],              E_elec[4] (J),                  p_elec[4],               E_mag[4] (J),                   p_mag[4],              E_elec[5] (J),                  p_elec[5],               E_mag[5] (J),                   p_mag[5],              E_elec[6] (J),                  p_elec[6],               E_mag[6] (J),                   p_mag[6]
 2.42000000e+00,        +4.323175347746e-11,        +4.440548758060e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +6.668074511957e-15,        +1.542402048400e-04,        +8.809118165128e-14,        +1.983790437868e-03,        +2.777441450957e-11,        +6.424540361069e-01,        +2.936519825712e-11,        +6.612966067271e-01,        +3.397459417238e-12,        +7.858712968952e-02,        +3.014774727628e-12,        +6.789194065612e-02,        +4.259949604559e-12,        +9.853751610562e-02,        +4.219509925284e-12,        +9.502226312963e-02,        +4.247705574468e-12,        +9.825429765838e-02,        +4.228283118874e-12,        +9.521983316137e-02,        +3.444349211273e-12,        +7.967174435960e-02,        +3.048227941974e-12,        +6.864529831907e-02
 2.42020000e+00,        +4.322082093010e-11,        +4.438726263368e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +6.642077421387e-15,        +1.536777247274e-04,        +8.772299507528e-14,        +1.976310091461e-03,        +2.778193821852e-11,        +6.427906185181e-01,        +2.936261359273e-11,        +6.615098983475e-01,        +3.390272631370e-12,        +7.844072737196e-02,        +3.010106636900e-12,        +6.781464902988e-02,        +4.258150941451e-12,        +9.852082514439e-02,        +4.216763488409e-12,        +9.499940384270e-02,        +4.246087442362e-12,        +9.824171200332e-02,        +4.225600385057e-12,        +9.519849015989e-02,        +3.436964381992e-12,        +7.952103426149e-02,        +3.043440804185e-12,        +6.856563400410e-02
 2.42040000e+00,        +4.321051293048e-11,        +4.436966590244e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +6.616267545151e-15,        +1.531170795356e-04,        +8.735753311916e-14,        +1.968857131159e-03,        +2.778952841776e-11,        +6.431196144898e-01,        +2.936012405489e-11,        +6.617161400189e-01,        +3.383233381403e-12,        +7.829653368952e-02,        +3.005562521074e-12,        +6.773912897345e-02,        +4.256482117196e-12,        +9.850570679512e-02,        +4.214149182405e-12,        +9.497815898977e-02,        +4.244597834330e-12,        +9.823067458511e-02,        +4.223049558597e-12,        +9.517875496028e-02,        +3.429728669697e-12,        +7.937255165694e-02,        +3.038778478248e-12,        +6.848774757353e-02
 2.42060000e+00,        +4.320082993283e-11,        +4.435269774371e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +6.590643068204e-15,        +1.525582512755e-04,        +8.699476962888e-14,        +1.961431300787e-03,        +2.779718574543e-11,        +6.434410123288e-01,        +2.935772996610e-11,        +6.619153165325e-01,        +3.376341407427e-12,        +7.815454963890e-02,        +3.001142297638e-12,        +6.766538339968e-02,        +4.254943315372e-12,        +9.849216605299e-02,        +4.211667115963e-12,        +9.495853308179e-02,        +4.243236953532e-12,        +9.822119066068e-02,        +4.220630756055e-12,        +9.516063217718e-02,        +3.422641796669e-12,        +7.922629731860e-02,        +3.034240871656e-12,        +6.841164181689e-02
 2.42080000e+00,        +4.319177248787e-11,        +4.433635861084e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +6.565202197150e-15,        +1.520012219687e-04,        +8.663467877401e-14,        +1.954032344750e-03,        +2.780491085267e-11,        +6.437547998402e-01,        +2.935543166471e-11,        +6.621074121666e-01,        +3.369596471866e-12,        +7.801477637466e-02,        +2.996845903459e-12,        +6.759341536736e-02,        +4.253534738791e-12,        +9.848020800687e-02,        +4.209317417205e-12,        +9.494053073128e-02,        +4.242005022158e-12,        +9.821326557852e-02,        +4.218344113375e-12,        +9.514412652608e-02,        +3.415703507727e-12,        +7.908227217779e-02,        +3.029827911377e-12,        +6.833731966965e-02
 2.42100000e+00,        +4.318334124327e-11,        +4.432064905413e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +6.539943159927e-15,        +1.514459736472e-04,        +8.627723504319e-14,        +1.946660008021e-03,        +2.781270440382e-11,        +6.440609643227e-01,        +2.935322950504e-11,        +6.622924106818e-01,        +3.362998359512e-12,        +7.787721521052e-02,        +2.992673294847e-12,        +6.752322808252e-02,        +4.252256609625e-12,        +9.846983784024e-02,        +4.207100233792e-12,        +9.492415665335e-02,        +4.240902281548e-12,        +9.820690477971e-02,        +4.216189785996e-12,        +9.512924282419e-02,        +3.408913570265e-12,        +7.894047732577e-02,        +3.025539543925e-12,        +6.826478421446e-02
 2.42120000e+00,        +4.317553694422e-11,        +4.430556972140e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +6.514864205493e-15,        +1.508924883531e-04,        +8.592241323961e-14,        +1.939314036133e-03,        +2.782056707659e-11,        +6.443594925649e-01,        +2.935112385751e-11,        +6.624702953167e-01,        +3.356546877568e-12,        +7.774186762065e-02,        +2.988624447634e-12,        +6.745482489958e-02,        +4.251109169529e-12,        +9.846106083221e-02,        +4.205015733031e-12,        +9.490941566652e-02,        +4.239928992324e-12,        +9.820211379888e-02,        +4.214167948960e-12,        +9.511598599136e-02,        +3.402271774293e-12,        +7.880091401500e-02,        +3.021375735427e-12,        +6.819403868239e-02
 2.42140000e+00,        +4.316836043399e-11,        +4.429112135854e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +6.489963603524e-15,        +1.503407481377e-04,        +8.557018847655e-14,        +1.931994175172e-03,        +2.782849956232e-11,        +6.446503708398e-01,        +2.934911510881e-11,        +6.626410487834e-01,        +3.350241855709e-12,        +7.760873524099e-02,        +2.984699357248e-12,        +6.738820932274e-02,        +4.250092679774e-12,        +9.845388235843e-02,        +4.203064101993e-12,        +9.489631269366e-02,        +4.239085434533e-12,        +9.819889826520e-02,        +4.212278797036e-12,        +9.510436105099e-02,        +3.395777932485e-12,        +7.866358366047e-02,        +3.017336471703e-12,        +6.812508645419e-02
 2.42160000e+00,        +4.316181265453e-11,        +4.427730481006e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +6.465239644107e-15,        +1.497907350615e-04,        +8.522053617311e-14,        +1.924700171763e-03,        +2.783650256610e-11,        +6.449335849008e-01,        +2.934720366205e-11,        +6.628046532629e-01,        +3.344083146134e-12,        +7.747781987055e-02,        +2.980898038808e-12,        +6.732338500719e-02,        +4.249207421393e-12,        +9.844830789206e-02,        +4.201245547642e-12,        +9.488485276293e-02,        +4.238371907784e-12,        +9.819726390335e-02,        +4.210522544842e-12,        +9.509437313100e-02,        +3.389431880235e-12,        +7.852848784096e-02,        +3.013421758355e-12,        +6.805793106157e-02
 2.42180000e+00,        +4.315589464710e-11,        +4.426412101975e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +6.440690637452e-15,        +1.492424311932e-04,        +8.487343204988e-14,        +1.917431773061e-03,        +2.784457680708e-11,        +6.452091199771e-01,        +2.934538993688e-11,        +6.629610904006e-01,        +3.338070623637e-12,        +7.734912347278e-02,        +2.977220527212e-12,        +6.726035576044e-02,        +4.248453695318e-12,        +9.844434300479e-02,        +4.199560296961e-12,        +9.487504100865e-02,        +4.237788731403e-12,        +9.819721653453e-02,        +4.208899426984e-12,        +9.508602746468e-02,        +3.383233475726e-12,        +7.839562830041e-02,        +3.009631620853e-12,        +6.799257618851e-02
