        m,                Re{f} (GHz),                Im{f} (GHz),                          Q,              Error (Bkwd.),               Error (Abs.)
 1.00e+00,        +2.382970258903e+00,        +8.958231414550e-05,        +1.330045044782e+04,        +1.062086920408e-13,        +5.580037635812e-09
 2.00e+00,        +2.387168089946e+00,        +8.986550051071e-05,        +1.328189393077e+04,        +1.431005690858e-13,        +7.518289592206e-09
 3.00e+00,        +2.451540508619e+00,        +1.688326539426e-04,        +7.260267659081e+03,        +9.770548184760e-14,        +5.133413518369e-09
 4.00e+00,        +2.586346275635e+00,        +6.873791013779e-05,        +1.881309943352e+04,        +1.013433328395e-13,        +5.324799631857e-09
 5.00e+00,        +2.612612648281e+00,        +1.078804039503e-03,        +1.210883893341e+03,        +1.211087312241e-13,        +6.363377433041e-09
 6.00e+00,        +2.739814617055e+00,        +7.394112948967e-05,        +1.852700004018e+04,        +1.382441022841e-13,        +7.264058541910e-09
 7.00e+00,        +2.740269454787e+00,        +7.381239012626e-05,        +1.856239481673e+04,        +1.407943371312e-13,        +7.398062311718e-09
 8.00e+00,        +2.749947483842e+00,        +6.947969896606e-05,        +1.978957541298e+04,        +1.130695394461e-13,        +5.941279857333e-09
