        m,                Re{f} (GHz),                Im{f} (GHz),                          Q,              Error (Bkwd.),               Error (Abs.)
 1.00e+00,        +2.389925138849e+00,        +9.006761369837e-05,        +1.326739458508e+04,        +1.382584183553e-13,        +8.828849891874e-09
 2.00e+00,        +2.451489671494e+00,        +2.816331102254e-05,        +4.352275323192e+04,        +9.623978465728e-14,        +6.145706219328e-09
 3.00e+00,        +2.606298898716e+00,        +6.209404729669e-05,        +2.098670494937e+04,        +8.886859496518e-14,        +5.675152860254e-09
 4.00e+00,        +2.606352294993e+00,        +6.212516035852e-05,        +2.097662429113e+04,        +9.283646941071e-14,        +5.928541576863e-09
 5.00e+00,        +2.723606904528e+00,        +7.808638829326e-05,        +1.743970341808e+04,        +1.203713551840e-13,        +7.687091647545e-09
 6.00e+00,        +2.741752815414e+00,        +7.360662746549e-05,        +1.862436108547e+04,        +1.120043130303e-13,        +7.152785271880e-09
 7.00e+00,        +2.750266832996e+00,        +6.950653061416e-05,        +1.978423329126e+04,        +1.258418461326e-13,        +8.036486956562e-09
 8.00e+00,        +2.751908343439e+00,        +7.072140545746e-05,        +1.945597889739e+04,        +8.563688714340e-14,        +5.468927616569e-09
