        f (GHz),                 E_elec (J),                  E_mag (J),                  E_cap (J),                  E_ind (J),              E_elec[1] (J),                  p_elec[1],               E_mag[1] (J),                   p_mag[1],              E_elec[2] (J),                  p_elec[2],               E_mag[2] (J),                   p_mag[2],              E_elec[3] (J),                  p_elec[3],               E_mag[3] (J),                   p_mag[3],              E_elec[4] (J),                  p_elec[4],               E_mag[4] (J),                   p_mag[4],              E_elec[5] (J),                  p_elec[5],               E_mag[5] (J),                   p_mag[5],              E_elec[6] (J),                  p_elec[6],               E_mag[6] (J),                   p_mag[6]
 2.30000000e+00,        +1.566747125538e-09,        +1.603718636270e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +9.346090456355e-13,        +5.965283295570e-04,        +7.986507102421e-12,        +4.979992700587e-03,        +8.090797972440e-10,        +5.164073921412e-01,        +7.556919160437e-10,        +4.712122806038e-01,        +1.438558039303e-10,        +9.181813809352e-02,        +2.000774213204e-10,        +1.247584313079e-01,        +2.027736372268e-10,        +1.294233344498e-01,        +1.854876500561e-10,        +1.156609681156e-01,        +3.019215681144e-10,        +1.927059977919e-01,        +2.584041836530e-10,        +1.611281292172e-01,        +8.715733111001e-11,        +5.562948205829e-02,        +1.522565532719e-10,        +9.493969193123e-02
 2.30020000e+00,        +1.569979319308e-09,        +1.607037683584e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +9.399462512380e-13,        +5.986997660913e-04,        +8.034914465013e-12,        +4.999829529259e-03,        +8.094971193904e-10,        +5.156100525879e-01,        +7.556922930385e-10,        +4.702393109745e-01,        +1.442364113906e-10,        +9.187153589654e-02,        +2.007543377439e-10,        +1.249219852121e-01,        +2.037471054975e-10,        +1.297769359072e-01,        +1.863458795835e-10,        +1.159561356196e-01,        +3.030506381211e-10,        +1.930284268041e-01,        +2.592789544362e-10,        +1.613396854876e-01,        +8.736557175486e-11,        +5.564759400357e-02,        +1.528628597656e-10,        +9.512089313593e-02
 2.30040000e+00,        +1.573236540281e-09,        +1.610380093746e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +9.453210100373e-13,        +6.008765915572e-04,        +8.083659983339e-12,        +5.019721750619e-03,        +8.099177458849e-10,        +5.148098999406e-01,        +7.556908621107e-10,        +4.692624213660e-01,        +1.446201715364e-10,        +9.192525588718e-02,        +2.014363863682e-10,        +1.250862371875e-01,        +2.047282833806e-10,        +1.301319147749e-01,        +1.872111141498e-10,        +1.162527498178e-01,        +3.041872926549e-10,        +1.933512760901e-01,        +2.601596411263e-10,        +1.615516995874e-01,        +8.757622825517e-11,        +5.566628158759e-02,        +1.534742114929e-10,        +9.530309775246e-02
 2.30060000e+00,        +1.576518995385e-09,        +1.613746056019e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +9.507335409107e-13,        +6.030587285621e-04,        +8.132745569416e-12,        +5.039668750287e-03,        +8.103417400495e-10,        +5.140069624418e-01,        +7.556876523862e-10,        +4.682816416919e-01,        +1.450071091141e-10,        +9.197929713414e-02,        +2.021236001045e-10,        +1.252511814673e-01,        +2.057172224532e-10,        +1.304882611979e-01,        +1.880834017112e-10,        +1.165508048864e-01,        +3.053315711460e-10,        +1.936745272591e-01,        +2.610462747567e-10,        +1.617641597221e-01,        +8.778932348919e-11,        +5.568554755522e-02,        +1.540906451541e-10,        +9.548630317601e-02
 2.30080000e+00,        +1.579826891664e-09,        +1.617135759654e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +9.561840611894e-13,        +6.052460976798e-04,        +8.182173120240e-12,        +5.059669895611e-03,        +8.107691657431e-10,        +5.132012690891e-01,        +7.556826936286e-10,        +4.672970028132e-01,        +1.453972489100e-10,        +9.203365867310e-02,        +2.028160117424e-10,        +1.254168121208e-01,        +2.067139741477e-10,        +1.308459649842e-01,        +1.889627901254e-10,        +1.168502947247e-01,        +3.064835126111e-10,        +1.939981615886e-01,        +2.619388860422e-10,        +1.619770538611e-01,        +8.800488046983e-11,        +5.570539464430e-02,        +1.547121974344e-10,        +9.567050664160e-02
 2.30100000e+00,        +1.583160436218e-09,        +1.620549393829e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +9.616727865391e-13,        +6.074386174254e-04,        +8.231944516694e-12,        +5.079724535420e-03,        +8.112000873579e-10,        +5.123928496442e-01,        +7.556760162483e-10,        +4.663085365529e-01,        +1.457906157433e-10,        +9.208833950620e-02,        +2.035136539353e-10,        +1.255831230509e-01,        +2.077185897312e-10,        +1.312050155999e-01,        +1.898493271327e-10,        +1.171512129501e-01,        +3.076431556269e-10,        +1.943221600217e-01,        +2.628375053586e-10,        +1.621903697347e-01,        +8.822292234152e-11,        +5.572582558484e-02,        +1.553389049912e-10,        +9.585570522115e-02
 2.30120000e+00,        +1.586519836134e-09,        +1.623987147581e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +9.671999308372e-13,        +6.096362042307e-04,        +8.282061622433e-12,        +5.099831999761e-03,        +8.116345698144e-10,        +5.115817346428e-01,        +7.556676513120e-10,        +4.653162757093e-01,        +1.461872344591e-10,        +9.214333860168e-02,        +2.042165591861e-10,        +1.257501079921e-01,        +2.087311202831e-10,        +1.315654021647e-01,        +1.907430603366e-10,        +1.174535528934e-01,        +3.088105383040e-10,        +1.946465031642e-01,        +2.637421627221e-10,        +1.624040948322e-01,        +8.844347237708e-11,        +5.574684309818e-02,        +1.559708044419e-10,        +9.604189582058e-02
 2.30140000e+00,        +1.589905298415e-09,        +1.627449209739e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +9.727657060460e-13,        +6.118387724199e-04,        +8.332526282720e-12,        +5.119991599648e-03,        +8.120726785569e-10,        +5.107679554038e-01,        +7.556576305522e-10,        +4.643202540700e-01,        +1.465871299217e-10,        +9.219865489339e-02,        +2.049247598308e-10,        +1.259177605080e-01,        +2.097516166731e-10,        +1.319271134465e-01,        +1.916440371848e-10,        +1.177573075940e-01,        +3.099856982592e-10,        +1.949711712819e-01,        +2.646528877678e-10,        +1.626182163990e-01,        +8.866655397420e-11,        +5.576844989611e-02,        +1.566079323505e-10,        +9.622907517682e-02
 2.30160000e+00,        +1.593317029914e-09,        +1.630935768858e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +9.783703220808e-13,        +6.140462341844e-04,        +8.383340323231e-12,        +5.140202626803e-03,        +8.125144795473e-10,        +5.099515440383e-01,        +7.556459863758e-10,        +4.633205064262e-01,        +1.469903270064e-10,        +9.225428728038e-02,        +2.056382880235e-10,        +1.260860739890e-01,        +2.107801295370e-10,        +1.322901378568e-01,        +1.925523049478e-10,        +1.180624697946e-01,        +3.111686725873e-10,        +1.952961442984e-01,        +2.655697097278e-10,        +1.628327214344e-01,        +8.889219065188e-11,        +5.579064868004e-02,        +1.572503252138e-10,        +9.641723985481e-02
 2.30180000e+00,        +1.596755237259e-09,        +1.634447013139e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +9.840139866759e-13,        +6.162584995589e-04,        +8.434505548828e-12,        +5.160464353402e-03,        +8.129600392600e-10,        +5.091325334593e-01,        +7.556327518745e-10,        +4.623170685866e-01,        +1.473968505923e-10,        +9.231023462643e-02,        +2.063571757192e-10,        +1.262550416504e-01,        +2.118167092533e-10,        +1.326544634461e-01,        +1.934679106977e-10,        +1.183690319371e-01,        +3.123594978316e-10,        +1.956214017922e-01,        +2.664926574082e-10,        +1.630475966892e-01,        +8.912040604659e-11,        +5.581344214006e-02,        +1.578980194476e-10,        +9.660638624456e-02
