        f (GHz),               I_inc[1] (A),               Re{I[1]} (A),               Im{I[1]} (A)
 2.30000000e+00,        +1.414213562373e-01,        +6.364673270946e-02,        +7.611937024250e-02
 2.30020000e+00,        +1.414213562373e-01,        +6.411362336757e-02,        +7.630325022046e-02
 2.30040000e+00,        +1.414213562373e-01,        +6.458238961264e-02,        +7.648375666946e-02
 2.30060000e+00,        +1.414213562373e-01,        +6.505301581759e-02,        +7.666085261365e-02
 2.30080000e+00,        +1.414213562373e-01,        +6.552548584269e-02,        +7.683450080208e-02
 2.30100000e+00,        +1.414213562373e-01,        +6.599978302448e-02,        +7.700466371032e-02
 2.30120000e+00,        +1.414213562373e-01,        +6.647589016427e-02,        +7.717130354219e-02
 2.30140000e+00,        +1.414213562373e-01,        +6.695378951660e-02,        +7.733438223179e-02
 2.30160000e+00,        +1.414213562373e-01,        +6.743346277745e-02,        +7.749386144560e-02
 2.30180000e+00,        +1.414213562373e-01,        +6.791489107223e-02,        +7.764970258496e-02
 2.30200000e+00,        +1.414213562373e-01,        +6.839805494361e-02,        +7.780186678862e-02
 2.30220000e+00,        +1.414213562373e-01,        +6.888293433916e-02,        +7.795031493563e-02
 2.30240000e+00,        +1.414213562373e-01,        +6.936950859875e-02,        +7.809500764841e-02
 2.30260000e+00,        +1.414213562373e-01,        +6.985775644181e-02,        +7.823590529610e-02
 2.30280000e+00,        +1.414213562373e-01,        +7.034765595433e-02,        +7.837296799815e-02
 2.30300000e+00,        +1.414213562373e-01,        +7.083918457571e-02,        +7.850615562818e-02
 2.30320000e+00,        +1.414213562373e-01,        +7.133231908539e-02,        +7.863542781814e-02
 2.30340000e+00,        +1.414213562373e-01,        +7.182703558933e-02,        +7.876074396272e-02
 2.30360000e+00,        +1.414213562373e-01,        +7.232330950617e-02,        +7.888206322409e-02
 2.30380000e+00,        +1.414213562373e-01,        +7.282111555340e-02,        +7.899934453693e-02
 2.30400000e+00,        +1.414213562373e-01,        +7.332042773310e-02,        +7.911254661379e-02
 2.30420000e+00,        +1.414213562373e-01,        +7.382121931769e-02,        +7.922162795076e-02
 2.30440000e+00,        +1.414213562373e-01,        +7.432346283539e-02,        +7.932654683351e-02
 2.30460000e+00,        +1.414213562373e-01,        +7.482713005548e-02,        +7.942726134364e-02
 2.30480000e+00,        +1.414213562373e-01,        +7.533219197345e-02,        +7.952372936545e-02
