        f (GHz),                 E_elec (J),                  E_mag (J),                  E_cap (J),                  E_ind (J),              E_elec[1] (J),                  p_elec[1],               E_mag[1] (J),                   p_mag[1],              E_elec[2] (J),                  p_elec[2],               E_mag[2] (J),                   p_mag[2],              E_elec[3] (J),                  p_elec[3],               E_mag[3] (J),                   p_mag[3],              E_elec[4] (J),                  p_elec[4],               E_mag[4] (J),                   p_mag[4],              E_elec[5] (J),                  p_elec[5],               E_mag[5] (J),                   p_mag[5],              E_elec[6] (J),                  p_elec[6],               E_mag[6] (J),                   p_mag[6]
 2.40000000e+00,        +4.661342366133e-11,        +2.222608697231e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +3.808158244877e-17,        +8.169660037300e-07,        +6.512860764542e-15,        +2.930277728444e-04,        +4.442529021785e-11,        +9.530578689225e-01,        +2.004907551641e-11,        +9.020515190725e-01,        +5.633447899460e-13,        +1.208546263495e-02,        +5.233574818450e-13,        +2.354699153733e-02,        +5.164180312437e-13,        +1.107874064338e-02,        +4.837191783047e-13,        +2.176357803815e-02,        +5.164450255116e-13,        +1.107931975269e-02,        +4.837482877451e-13,        +2.176488773520e-02,        +5.631755760334e-13,        +1.208183248081e-02,        +5.231471556880e-13,        +2.353752850602e-02
 2.40002500e+00,        +4.661763257944e-11,        +2.223031385219e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +3.812517315080e-17,        +8.178273121407e-07,        +6.521891232834e-15,        +2.933782795960e-04,        +4.442704687357e-11,        +9.530095033862e-01,        +2.005083925149e-11,        +9.019593418612e-01,        +5.639434236348e-13,        +1.209721284481e-02,        +5.239110252152e-13,        +2.356741468873e-02,        +5.170256882393e-13,        +1.109077530607e-02,        +4.842844269932e-13,        +2.178486683604e-02,        +5.170526963954e-13,        +1.109135466101e-02,        +4.843135501127e-13,        +2.178617689939e-02,        +5.637740189551e-13,        +1.209357892627e-02,        +5.237004728532e-13,        +2.355794328121e-02
 2.40005000e+00,        +4.662184785036e-11,        +2.223454708582e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +3.816883532942e-17,        +8.186898865941e-07,        +6.530939686042e-15,        +2.937293780185e-04,        +4.442880509399e-11,        +9.529610502912e-01,        +2.005260452561e-11,        +9.018670111972e-01,        +5.645432427513e-13,        +1.210898470956e-02,        +5.244656658989e-13,        +2.358787268634e-02,        +5.176345144934e-13,        +1.110283136256e-02,        +4.848507614014e-13,        +2.180619013871e-02,        +5.176615365475e-13,        +1.110341096323e-02,        +4.848798981970e-13,        +2.180750056772e-02,        +5.643736469682e-13,        +1.210534702056e-02,        +5.242548869470e-13,        +2.357839289118e-02
 2.40007500e+00,        +4.662606949020e-11,        +2.223878668932e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +3.821256917888e-17,        +8.195537302778e-07,        +6.540006171055e-15,        +2.940810693686e-04,        +4.443056488282e-11,        +9.529125094312e-01,        +2.005437134239e-11,        +9.017745267562e-01,        +5.651442503318e-13,        +1.212077827943e-02,        +5.250214067145e-13,        +2.360836560237e-02,        +5.182445130705e-13,        +1.111490886401e-02,        +4.854181843791e-13,        +2.182754802052e-02,        +5.182715490323e-13,        +1.111548871048e-02,        +4.854473348478e-13,        +2.182885881454e-02,        +5.649744631080e-13,        +1.211713681392e-02,        +5.248104007870e-13,        +2.359887740814e-02
 2.40010000e+00,        +4.663029751512e-11,        +2.224303267883e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +3.825637489412e-17,        +8.204188463887e-07,        +6.549090734922e-15,        +2.944333549065e-04,        +4.443232624376e-11,        +9.528638805993e-01,        +2.005613970542e-11,        +9.016818882126e-01,        +5.657464494226e-13,        +1.213259360481e-02,        +5.255782504900e-13,        +2.362889350922e-02,        +5.188556870449e-13,        +1.112700786172e-02,        +4.859866987854e-13,        +2.184894055602e-02,        +5.188827369243e-13,        +1.112758795408e-02,        +4.860158629240e-13,        +2.185025171440e-02,        +5.655764704201e-13,        +1.212894835673e-02,        +5.253670171998e-13,        +2.361939690445e-02
 2.40012500e+00,        +4.663453194135e-11,        +2.224728507056e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +3.830025267068e-17,        +8.212852381331e-07,        +6.558193424840e-15,        +2.947862358953e-04,        +4.443408918054e-11,        +9.528151635878e-01,        +2.005790961832e-11,        +9.015890952402e-01,        +5.663498430800e-13,        +1.214443073627e-02,        +5.261362000624e-13,        +2.364945647947e-02,        +5.194680395010e-13,        +1.113912840713e-02,        +4.865563074883e-13,        +2.187036781995e-02,        +5.194951033076e-13,        +1.113970874546e-02,        +4.865854852939e-13,        +2.187167934202e-02,        +5.661796719599e-13,        +1.214078169953e-02,        +5.259247390218e-13,        +2.363995145267e-02
 2.40015000e+00,        +4.663877278515e-11,        +2.225154388078e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +3.834420270477e-17,        +8.221529087271e-07,        +6.567314288165e-15,        +2.951397136016e-04,        +4.443585369690e-11,        +9.527663581889e-01,        +2.005968108471e-11,        +9.014961475119e-01,        +5.669544343704e-13,        +1.215628972448e-02,        +5.266952582784e-13,        +2.367005458589e-02,        +5.200815735331e-13,        +1.115127055184e-02,        +4.871270133657e-13,        +2.189182988721e-02,        +5.201086512766e-13,        +1.115185113623e-02,        +4.871562048351e-13,        +2.189314177233e-02,        +5.667840707928e-13,        +1.215263689300e-02,        +5.264835690983e-13,        +2.366054112556e-02
 2.40017500e+00,        +4.664302006283e-11,        +2.225580912579e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +3.838822519326e-17,        +8.230218613964e-07,        +6.576453372405e-15,        +2.954937892950e-04,        +4.443761979659e-11,        +9.527174641936e-01,        +2.006145410824e-11,        +9.014030446997e-01,        +5.675602263704e-13,        +1.216817062029e-02,        +5.272554279938e-13,        +2.369068790147e-02,        +5.206962922456e-13,        +1.116343434761e-02,        +4.876988193043e-13,        +2.191332683291e-02,        +5.207233839358e-13,        +1.116401517814e-02,        +4.877280244345e-13,        +2.191463908042e-02,        +5.673896699947e-13,        +1.216451398795e-02,        +5.270435102844e-13,        +2.368116599606e-02
 2.40020000e+00,        +4.664727379078e-11,        +2.226008082196e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +3.843232033366e-17,        +8.238920993761e-07,        +6.585610725226e-15,        +2.958484642485e-04,        +4.443938748337e-11,        +9.526684813927e-01,        +2.006322869256e-11,        +9.013097864749e-01,        +5.681672221666e-13,        +1.218007347471e-02,        +5.278167120739e-13,        +2.371135649935e-02,        +5.213121987529e-13,        +1.117561984632e-02,        +4.882717282007e-13,        +2.193485873236e-02,        +5.213393043995e-13,        +1.117620092308e-02,        +4.883009469884e-13,        +2.193617134160e-02,        +5.679964726513e-13,        +1.217641303538e-02,        +5.276045654444e-13,        +2.370182613730e-02
 2.40022500e+00,        +4.665153398542e-11,        +2.226435898572e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +3.847648832414e-17,        +8.247636259112e-07,        +6.594786394450e-15,        +2.962037397384e-04,        +4.444115676102e-11,        +9.526194095762e-01,        +2.006500484133e-11,        +9.012163725079e-01,        +5.687754248560e-13,        +1.219199833887e-02,        +5.283791133938e-13,        +2.373206045288e-02,        +5.219292961799e-13,        +1.118782710003e-02,        +4.888457429606e-13,        +2.195642566104e-02,        +5.219564157925e-13,        +1.118840842309e-02,        +4.888749754027e-13,        +2.195773863134e-02,        +5.686044818585e-13,        +1.218833408642e-02,        +5.281667374522e-13,        +2.372252162260e-02
