        f (GHz),             |S[1][1]| (dB),        arg(S[1][1]) (deg.)
 2.40000000e+00,        -2.282530895076e+00,        -2.855244319505e+01
 2.40002500e+00,        -2.282605425404e+00,        -2.855301141681e+01
 2.40005000e+00,        -2.282679969230e+00,        -2.855357969543e+01
 2.40007500e+00,        -2.282754526574e+00,        -2.855414803098e+01
 2.40010000e+00,        -2.282829097454e+00,        -2.855471642356e+01
 2.40012500e+00,        -2.282903681891e+00,        -2.855528487323e+01
 2.40015000e+00,        -2.282978279903e+00,        -2.855585338009e+01
 2.40017500e+00,        -2.283052891511e+00,        -2.855642194421e+01
 2.40020000e+00,        -2.283127516734e+00,        -2.855699056568e+01
 2.40022500e+00,        -2.283202155592e+00,        -2.855755924459e+01
 2.40025000e+00,        -2.283276808104e+00,        -2.855812798102e+01
 2.40027500e+00,        -2.283351474290e+00,        -2.855869677505e+01
 2.40030000e+00,        -2.283426154170e+00,        -2.855926562676e+01
 2.40032500e+00,        -2.283500847765e+00,        -2.855983453625e+01
 2.40035000e+00,        -2.283575555093e+00,        -2.856040350359e+01
 2.40037500e+00,        -2.283650276175e+00,        -2.856097252887e+01
 2.40040000e+00,        -2.283725011031e+00,        -2.856154161217e+01
 2.40042500e+00,        -2.283799759681e+00,        -2.856211075359e+01
 2.40045000e+00,        -2.283874522144e+00,        -2.856267995320e+01
 2.40047500e+00,        -2.283949298442e+00,        -2.856324921109e+01
 2.40050000e+00,        -2.284024088595e+00,        -2.856381852735e+01
 2.40052500e+00,        -2.284098892622e+00,        -2.856438790206e+01
 2.40055000e+00,        -2.284173710545e+00,        -2.856495733531e+01
 2.40057500e+00,        -2.284248542383e+00,        -2.856552682719e+01
 2.40060000e+00,        -2.284323388157e+00,        -2.856609637778e+01
 2.40062500e+00,        -2.284398247887e+00,        -2.856666598717e+01
 2.40065000e+00,        -2.284473121594e+00,        -2.856723565544e+01
 2.40067500e+00,        -2.284548009299e+00,        -2.856780538270e+01
 2.40070000e+00,        -2.284622911023e+00,        -2.856837516901e+01
 2.40072500e+00,        -2.284697826785e+00,        -2.856894501447e+01
 2.40075000e+00,        -2.284772756607e+00,        -2.856951491917e+01
 2.40077500e+00,        -2.284847700509e+00,        -2.857008488320e+01
 2.40080000e+00,        -2.284922658513e+00,        -2.857065490665e+01
 2.40082500e+00,        -2.284997630639e+00,        -2.857122498959e+01
 2.40085000e+00,        -2.285072616908e+00,        -2.857179513213e+01
 2.40087500e+00,        -2.285147617342e+00,        -2.857236533435e+01
 2.40090000e+00,        -2.285222631962e+00,        -2.857293559635e+01
 2.40092500e+00,        -2.285297660787e+00,        -2.857350591820e+01
 2.40095000e+00,        -2.285372703841e+00,        -2.857407630001e+01
 2.40097500e+00,        -2.285447761143e+00,        -2.857464674186e+01
 2.40100000e+00,        -2.285522832716e+00,        -2.857521724384e+01
 2.40102500e+00,        -2.285597918581e+00,        -2.857578780604e+01
 2.40105000e+00,        -2.285673018758e+00,        -2.857635842855e+01
 2.40107500e+00,        -2.285748133271e+00,        -2.857692911147e+01
 2.40110000e+00,        -2.285823262139e+00,        -2.857749985488e+01
 2.40112500e+00,        -2.285898405385e+00,        -2.857807065889e+01
 2.40115000e+00,        -2.285973563030e+00,        -2.857864152357e+01
 2.40117500e+00,        -2.286048735097e+00,        -2.857921244902e+01
 2.40120000e+00,        -2.286123921606e+00,        -2.857978343533e+01
 2.40122500e+00,        -2.286199122580e+00,        -2.858035448260e+01
 2.40125000e+00,        -2.286274338040e+00,        -2.858092559092e+01
 2.40127500e+00,        -2.286349568008e+00,        -2.858149676039e+01
 2.40130000e+00,        -2.286424812507e+00,        -2.858206799108e+01
 2.40132500e+00,        -2.286500071559e+00,        -2.858263928311e+01
 2.40135000e+00,        -2.286575345185e+00,        -2.858321063655e+01
 2.40137500e+00,        -2.286650633407e+00,        -2.858378205151e+01
 2.40140000e+00,        -2.286725936249e+00,        -2.858435352809e+01
 2.40142500e+00,        -2.286801253731e+00,        -2.858492506636e+01
 2.40145000e+00,        -2.286876585877e+00,        -2.858549666644e+01
 2.40147500e+00,        -2.286951932709e+00,        -2.858606832841e+01
 2.40150000e+00,        -2.287027294250e+00,        -2.858664005237e+01
 2.40152500e+00,        -2.287102670521e+00,        -2.858721183842e+01
 2.40155000e+00,        -2.287178061545e+00,        -2.858778368664e+01
 2.40157500e+00,        -2.287253467346e+00,        -2.858835559714e+01
 2.40160000e+00,        -2.287328887946e+00,        -2.858892757002e+01
 2.40162500e+00,        -2.287404323366e+00,        -2.858949960536e+01
 2.40165000e+00,        -2.287479773632e+00,        -2.859007170327e+01
 2.40167500e+00,        -2.287555238764e+00,        -2.859064386385e+01
 2.40170000e+00,        -2.287630718786e+00,        -2.859121608718e+01
 2.40172500e+00,        -2.287706213722e+00,        -2.859178837337e+01
 2.40175000e+00,        -2.287781723594e+00,        -2.859236072251e+01
 2.40177500e+00,        -2.287857248425e+00,        -2.859293313471e+01
 2.40180000e+00,        -2.287932788238e+00,        -2.859350561006e+01
 2.40182500e+00,        -2.288008343057e+00,        -2.859407814866e+01
 2.40185000e+00,        -2.288083912905e+00,        -2.859465075061e+01
 2.40187500e+00,        -2.288159497806e+00,        -2.859522341601e+01
 2.40190000e+00,        -2.288235097782e+00,        -2.859579614495e+01
 2.40192500e+00,        -2.288310712857e+00,        -2.859636893755e+01
 2.40195000e+00,        -2.288386343055e+00,        -2.859694179388e+01
 2.40197500e+00,        -2.288461988400e+00,        -2.859751471407e+01
 2.40200000e+00,        -2.288537648915e+00,        -2.859808769820e+01
 2.40202500e+00,        -2.288613324623e+00,        -2.859866074637e+01
 2.40205000e+00,        -2.288689015549e+00,        -2.859923385870e+01
 2.40207500e+00,        -2.288764721717e+00,        -2.859980703527e+01
 2.40210000e+00,        -2.288840443150e+00,        -2.860038027620e+01
 2.40212500e+00,        -2.288916179873e+00,        -2.860095358158e+01
 2.40215000e+00,        -2.288991931909e+00,        -2.860152695151e+01
 2.40217500e+00,        -2.289067699282e+00,        -2.860210038610e+01
 2.40220000e+00,        -2.289143482018e+00,        -2.860267388544e+01
 2.40222500e+00,        -2.289219280139e+00,        -2.860324744965e+01
 2.40225000e+00,        -2.289295093671e+00,        -2.860382107883e+01
 2.40227500e+00,        -2.289370922638e+00,        -2.860439477307e+01
 2.40230000e+00,        -2.289446767063e+00,        -2.860496853248e+01
 2.40232500e+00,        -2.289522626973e+00,        -2.860554235717e+01
 2.40235000e+00,        -2.289598502391e+00,        -2.860611624724e+01
 2.40237500e+00,        -2.289674393342e+00,        -2.860669020279e+01
 2.40240000e+00,        -2.289750299850e+00,        -2.860726422393e+01
 2.40242500e+00,        -2.289826221941e+00,        -2.860783831077e+01
 2.40245000e+00,        -2.289902159639e+00,        -2.860841246340e+01
 2.40247500e+00,        -2.289978112970e+00,        -2.860898668194e+01
 2.40250000e+00,        -2.290054081958e+00,        -2.860956096649e+01
 2.40252500e+00,        -2.290130066628e+00,        -2.861013531716e+01
 2.40255000e+00,        -2.290206067005e+00,        -2.861070973404e+01
 2.40257500e+00,        -2.290282083115e+00,        -2.861128421726e+01
 2.40260000e+00,        -2.290358114983e+00,        -2.861185876692e+01
 2.40262500e+00,        -2.290434162634e+00,        -2.861243338311e+01
 2.40265000e+00,        -2.290510226094e+00,        -2.861300806596e+01
 2.40267500e+00,        -2.290586305388e+00,        -2.861358281557e+01
 2.40270000e+00,        -2.290662400541e+00,        -2.861415763204e+01
 2.40272500e+00,        -2.290738511580e+00,        -2.861473251550e+01
 2.40275000e+00,        -2.290814638529e+00,        -2.861530746603e+01
 2.40277500e+00,        -2.290890781415e+00,        -2.861588248376e+01
 2.40280000e+00,        -2.290966940264e+00,        -2.861645756879e+01
 2.40282500e+00,        -2.291043115101e+00,        -2.861703272123e+01
 2.40285000e+00,        -2.291119305952e+00,        -2.861760794120e+01
 2.40287500e+00,        -2.291195512843e+00,        -2.861818322879e+01
 2.40290000e+00,        -2.291271735801e+00,        -2.861875858413e+01
 2.40292500e+00,        -2.291347974852e+00,        -2.861933400733e+01
 2.40295000e+00,        -2.291424230021e+00,        -2.861990949848e+01
 2.40297500e+00,        -2.291500501336e+00,        -2.862048505772e+01
 2.40300000e+00,        -2.291576788822e+00,        -2.862106068514e+01
 2.40302500e+00,        -2.291653092506e+00,        -2.862163638086e+01
 2.40305000e+00,        -2.291729412415e+00,        -2.862221214499e+01
 2.40307500e+00,        -2.291805748575e+00,        -2.862278797765e+01
 2.40310000e+00,        -2.291882101013e+00,        -2.862336387894e+01
 2.40312500e+00,        -2.291958469755e+00,        -2.862393984899e+01
 2.40315000e+00,        -2.292034854829e+00,        -2.862451588790e+01
 2.40317500e+00,        -2.292111256261e+00,        -2.862509199579e+01
 2.40320000e+00,        -2.292187674079e+00,        -2.862566817277e+01
 2.40322500e+00,        -2.292264108309e+00,        -2.862624441895e+01
 2.40325000e+00,        -2.292340558979e+00,        -2.862682073446e+01
 2.40327500e+00,        -2.292417026115e+00,        -2.862739711941e+01
 2.40330000e+00,        -2.292493509745e+00,        -2.862797357390e+01
 2.40332500e+00,        -2.292570009897e+00,        -2.862855009807e+01
 2.40335000e+00,        -2.292646526598e+00,        -2.862912669202e+01
 2.40337500e+00,        -2.292723059875e+00,        -2.862970335587e+01
 2.40340000e+00,        -2.292799609756e+00,        -2.863028008973e+01
 2.40342500e+00,        -2.292876176268e+00,        -2.863085689373e+01
 2.40345000e+00,        -2.292952759440e+00,        -2.863143376798e+01
 2.40347500e+00,        -2.293029359299e+00,        -2.863201071260e+01
 2.40350000e+00,        -2.293105975874e+00,        -2.863258772771e+01
 2.40352500e+00,        -2.293182609191e+00,        -2.863316481342e+01
 2.40355000e+00,        -2.293259259279e+00,        -2.863374196985e+01
 2.40357500e+00,        -2.293335926167e+00,        -2.863431919713e+01
 2.40360000e+00,        -2.293412609882e+00,        -2.863489649537e+01
 2.40362500e+00,        -2.293489310453e+00,        -2.863547386469e+01
 2.40365000e+00,        -2.293566027908e+00,        -2.863605130522e+01
 2.40367500e+00,        -2.293642762275e+00,        -2.863662881706e+01
 2.40370000e+00,        -2.293719513584e+00,        -2.863720640035e+01
 2.40372500e+00,        -2.293796281862e+00,        -2.863778405521e+01
 2.40375000e+00,        -2.293873067139e+00,        -2.863836178174e+01
 2.40377500e+00,        -2.293949869443e+00,        -2.863893958009e+01
 2.40380000e+00,        -2.294026688803e+00,        -2.863951745036e+01
 2.40382500e+00,        -2.294103525248e+00,        -2.864009539268e+01
 2.40385000e+00,        -2.294180378807e+00,        -2.864067340718e+01
 2.40387500e+00,        -2.294257249509e+00,        -2.864125149397e+01
 2.40390000e+00,        -2.294334137384e+00,        -2.864182965318e+01
 2.40392500e+00,        -2.294411042460e+00,        -2.864240788494e+01
 2.40395000e+00,        -2.294487964767e+00,        -2.864298618936e+01
 2.40397500e+00,        -2.294564904334e+00,        -2.864356456658e+01
 2.40400000e+00,        -2.294641861192e+00,        -2.864414301671e+01
 2.40402500e+00,        -2.294718835368e+00,        -2.864472153989e+01
 2.40405000e+00,        -2.294795826894e+00,        -2.864530013623e+01
 2.40407500e+00,        -2.294872835799e+00,        -2.864587880586e+01
 2.40410000e+00,        -2.294949862113e+00,        -2.864645754892e+01
 2.40412500e+00,        -2.295026905865e+00,        -2.864703636552e+01
 2.40415000e+00,        -2.295103967086e+00,        -2.864761525579e+01
 2.40417500e+00,        -2.295181045807e+00,        -2.864819421986e+01
