        m,                Re{f} (GHz),                Im{f} (GHz),                          Q,              Error (Bkwd.),               Error (Abs.)
 1.00e+00,        +2.361142175649e+00,        +4.892496068986e-03,        +2.413029270942e+02,        +1.080938722624e-13,        +6.937332341455e-09
 2.00e+00,        +2.362428855069e+00,        +4.077162802162e-03,        +2.897152367903e+02,        +7.178869701863e-14,        +4.607325353314e-09
 3.00e+00,        +2.460040141019e+00,        +4.867263227666e-03,        +2.527133669332e+02,        +2.618748228692e-14,        +1.681095016717e-09
 4.00e+00,        +2.507441811480e+00,        +4.365088903599e-03,        +2.872158696355e+02,        +1.014549685744e-14,        +6.513636296229e-10
 5.00e+00,        +2.606313000395e+00,        +6.274781856959e-05,        +2.076815625279e+04,        +7.300159564952e-14,        +4.688036951954e-09
 6.00e+00,        +2.607044103563e+00,        +7.609997062393e-05,        +1.712907431697e+04,        +1.053445147915e-13,        +6.765056161002e-09
