        m,               Re{V[1]} (V),               Im{V[1]} (V)
 1.00e+00,        +1.333135489488e-01,        -4.995593678684e-02
 2.00e+00,        -1.258001271241e-04,        -6.373726344283e-05
 3.00e+00,        -5.949113900682e-03,        +8.406937054550e-04
 4.00e+00,        -2.626801880173e-01,        -2.773981474988e-01
 5.00e+00,        -1.938060405311e-03,        -1.069763536392e-03
 6.00e+00,        -3.446212537251e-03,        -1.910278041968e-03
 7.00e+00,        -1.351991965512e-04,        -5.756989017951e-05
 8.00e+00,        +5.465767710186e-04,        +1.719074261466e-04
