        m,               Re{I[1]} (A),               Im{I[1]} (A)
 1.00e+00,        +2.666270978977e-03,        -9.991187357368e-04
 2.00e+00,        -2.516002542483e-06,        -1.274745268857e-06
 3.00e+00,        -1.189822780136e-04,        +1.681387410910e-05
 4.00e+00,        -5.253603760347e-03,        -5.547962949976e-03
 5.00e+00,        -3.876120810623e-05,        -2.139527072784e-05
 6.00e+00,        -6.892425074502e-05,        -3.820556083936e-05
 7.00e+00,        -2.703983931025e-06,        -1.151397803590e-06
 8.00e+00,        +1.093153542037e-05,        +3.438148522932e-06
