        m,                Re{f} (GHz),                Im{f} (GHz),                          Q,              Error (Bkwd.),               Error (Abs.)
 1.00e+00,        +2.422910844554e+00,        +6.077702274024e-05,        +1.993278657028e+04,        +3.838336763801e-13,        +2.912456686656e-09
 2.00e+00,        +2.422957498845e+00,        +6.077951453298e-05,        +1.993235318039e+04,        +8.217583496328e-13,        +6.235346207154e-09
 3.00e+00,        +2.436782169642e+00,        +2.751533829708e-05,        +4.428043267156e+04,        +1.370981040949e-13,        +1.040307686330e-09
 4.00e+00,        +2.618379411674e+00,        +5.186901201281e-05,        +2.524030544038e+04,        +1.549024761764e-14,        +1.175922672526e-10
