        m,           Re{E_x[1]} (V/m),           Im{E_x[1]} (V/m),           Re{E_y[1]} (V/m),           Im{E_y[1]} (V/m),           Re{E_z[1]} (V/m),           Im{E_z[1]} (V/m),           Re{E_x[2]} (V/m),           Im{E_x[2]} (V/m),           Re{E_y[2]} (V/m),           Im{E_y[2]} (V/m),           Re{E_z[2]} (V/m),           Im{E_z[2]} (V/m),           Re{E_x[3]} (V/m),           Im{E_x[3]} (V/m),           Re{E_y[3]} (V/m),           Im{E_y[3]} (V/m),           Re{E_z[3]} (V/m),           Im{E_z[3]} (V/m),           Re{E_x[4]} (V/m),           Im{E_x[4]} (V/m),           Re{E_y[4]} (V/m),           Im{E_y[4]} (V/m),           Re{E_z[4]} (V/m),           Im{E_z[4]} (V/m),           Re{E_x[5]} (V/m),           Im{E_x[5]} (V/m),           Re{E_y[5]} (V/m),           Im{E_y[5]} (V/m),           Re{E_z[5]} (V/m),           Im{E_z[5]} (V/m),           Re{E_x[6]} (V/m),           Im{E_x[6]} (V/m),           Re{E_y[6]} (V/m),           Im{E_y[6]} (V/m),           Re{E_z[6]} (V/m),           Im{E_z[6]} (V/m)
 1.00e+00,        +9.699647137035e+00,        -5.886583302979e-03,        -1.274352193344e+02,        +1.604720364273e-02,        +1.332038596667e+00,        -1.023829526282e-04,        +8.142075548538e+01,        -1.287569936805e-03,        -1.041236694982e+02,        +8.740147666597e-03,        -1.277190909044e+00,        -1.576820817360e-04,        +8.031389704580e+01,        +6.774310234716e-03,        -2.951644636902e+01,        +1.156399866244e-02,        -1.912439210019e+00,        +2.223552269310e-05,        +7.412904545816e+01,        +6.453585568988e-03,        -1.643922801939e+02,        +2.158875665127e-02,        -4.220845044800e-01,        -6.910947520652e-05,        +9.858207030986e+01,        +8.202067841084e-03,        -1.556821547382e+02,        +1.913162542516e-02,        -1.086339462683e+00,        -1.767149925844e-05,        +9.984622884563e+01,        +1.092083497835e-02,        -1.325364719339e+02,        +2.062387916666e-02,        +4.086164829566e-01,        +1.781116845577e-04
 2.00e+00,        +8.862640958026e+00,        -4.623169890946e-02,        +9.193860043317e+01,        -8.915619661372e-02,        +1.297011073805e-01,        +3.288116170535e-04,        +1.358616751581e+01,        -7.957449605309e-02,        +1.899017719801e+01,        +3.023102167242e-02,        -2.359650199443e+00,        +2.982178523745e-03,        +7.368052265231e+01,        -2.110456328785e-01,        -1.639485074919e+01,        +1.149983300486e-02,        -2.186470873775e+00,        +3.849560872996e-03,        +1.269132683651e+02,        -2.476274391243e-01,        +1.046173464155e+02,        -1.347988249185e-01,        -2.376209390231e-01,        +6.363626919385e-04,        +1.172716321144e+02,        -2.635415472021e-01,        +7.521952182314e+01,        -9.611851872387e-02,        -2.029531979849e-01,        +5.153116799861e-04,        +1.341372303327e+02,        -3.092453938863e-01,        +6.151043370612e+01,        -1.098332821028e-01,        +6.344966697912e-01,        -1.259137075482e-03
 3.00e+00,        -1.324782800525e+01,        +5.328735884778e-03,        -3.181210038049e+02,        +5.094290549421e-01,        +3.968824725292e-01,        -5.760913615365e-05,        +2.098019390255e+02,        -3.179326067752e-01,        -2.297180798400e+02,        +3.723106805045e-01,        +2.832476843017e-01,        -1.543286260500e-03,        +3.197337255687e+02,        -4.817152202593e-01,        -6.917357554452e+01,        +8.481445511093e-02,        +3.523037692732e-01,        -8.628649817701e-04,        +5.934769701871e+00,        +8.109378718566e-03,        -2.279449816766e+02,        +3.638149998783e-01,        -3.336676770744e-02,        +1.369737655556e-04,        +1.550335094626e+02,        -2.227820433564e-01,        -1.740213582349e+02,        +2.761848864114e-01,        +5.886486851511e-01,        -8.072593112096e-04,        +2.364438520858e+02,        -3.454334948083e-01,        -4.553080756860e+01,        +6.776771707478e-02,        +2.688274937092e-01,        -3.534145530924e-04
 4.00e+00,        +7.183350160511e+01,        +1.145981601801e-01,        +1.566917345357e+02,        +1.812774091393e-01,        +3.262719111528e-01,        +2.894088460761e-04,        +1.682240264820e+02,        +1.994628434685e-01,        -1.820132642583e+01,        -4.690166579758e-02,        -5.936999289965e-01,        -6.641765203459e-04,        -2.162780882075e+01,        -4.552713601111e-02,        -1.906935030276e+02,        -2.344796392319e-01,        -1.735450111271e+00,        -2.291179352382e-03,        +2.223755084995e+01,        +3.655816178915e-02,        +6.211102925873e+01,        +7.245094155892e-02,        -2.453389600438e-03,        -1.577550852905e-04,        +5.531936281433e+01,        +6.856645801752e-02,        -8.168668005320e+00,        -1.954795144437e-02,        -3.195717688254e-01,        -5.255553056983e-04,        -6.569721116658e+00,        -1.460021182439e-02,        -6.158755505891e+01,        -7.678179669418e-02,        -4.730803976478e-01,        -7.050185237865e-04
 5.00e+00,        +1.792775478810e+02,        -2.070775252441e-01,        -9.644226013212e+01,        +6.457061602831e-02,        +1.231884283410e+00,        -3.623897354575e-04,        -3.815879393822e+01,        +3.141576200702e-02,        -1.825435247343e+02,        +1.943275336665e-01,        -2.509427867210e+00,        +1.327673206674e-03,        -1.417845594792e+02,        +1.618711384791e-01,        -2.641259153646e+01,        +2.292657054505e-02,        -4.331497695020e-01,        +8.390616305316e-04,        +6.856162405762e+01,        -6.706768160419e-02,        -5.333969488359e+01,        +2.790547895056e-02,        -5.912678667560e-01,        +7.939710576232e-04,        -5.291754782945e-01,        +1.950722969209e-03,        -8.617383688096e+01,        +7.177305822278e-02,        -2.073169193231e-02,        +2.823022145865e-04,        -4.457139047574e+01,        +5.806423604549e-02,        -1.668684393803e+01,        +6.225935873194e-03,        -5.349459026229e-02,        +6.322676811124e-05
 6.00e+00,        -1.038619309867e+00,        +4.094361828309e-04,        +5.390231867658e-01,        -2.411212849857e-04,        +1.191682764198e+01,        +3.883358232405e-02,        +2.876470549566e+00,        -7.620251160197e-04,        +7.900408923886e-01,        -4.016194712528e-04,        +2.562155618210e+02,        -4.289889744215e-02,        +7.918015526315e-01,        -4.114622211919e-04,        -6.019927414522e-02,        +4.795386881728e-05,        +7.578998578922e+01,        -5.431841449668e-02,        +1.675361080396e-01,        -1.294626268488e-04,        -6.333088099421e-01,        -1.803880398383e-05,        +3.601411634854e+00,        +1.581272663445e-02,        +2.804023865507e-01,        -2.178518010407e-04,        -5.909154644420e-01,        -1.353972724493e-04,        +1.024150461119e+02,        -1.593449550710e-02,        +1.296738282186e-01,        -3.995235401303e-04,        -9.107834077272e-01,        +2.931786182755e-04,        +3.048408104127e+01,        -2.153126568549e-02
 7.00e+00,        -1.333562930466e+00,        -9.149511405221e-04,        +5.178829627096e-01,        +4.372700524271e-04,        -2.613024993646e+02,        -1.443498221002e-01,        +7.988763248365e-02,        +6.616202700892e-04,        +3.650057530312e-01,        +4.206609710499e-04,        -3.318423847060e+01,        +2.390014209853e-02,        +7.904356367991e-01,        +5.217181150574e-04,        -2.964114577117e-01,        +5.178757242305e-05,        +2.470606747080e+02,        +1.521934406745e-01,        +7.147423831263e-01,        +4.187219445769e-04,        +4.111545455878e-01,        +1.074139322156e-04,        -1.048648227739e+02,        -5.875989884664e-02,        +8.972754488031e-01,        +5.085792690451e-04,        +8.859851238590e-01,        +5.459463980890e-04,        -1.433508669984e+01,        +9.181749139047e-03,        +1.992537694201e+00,        +1.184832452677e-03,        -1.115272174929e+00,        -6.641488622405e-04,        +1.007556021856e+02,        +6.338792116667e-02
 8.00e+00,        -1.333468926468e-02,        +3.209633271871e-05,        -2.760296182929e-02,        +2.264674208170e-04,        +1.066488031044e+02,        +4.996563835470e-03,        -1.244053529929e+00,        +9.873439048862e-05,        -7.084275307884e-01,        -9.654897075768e-05,        +1.071080895829e+02,        +4.446207700422e-03,        -7.916774720230e-02,        -1.082705296581e-04,        +1.773417841880e-01,        -2.958894928519e-04,        +1.070513329805e+02,        +4.525244889604e-03,        +4.715676077308e-02,        -3.818602459610e-05,        -2.039427906308e-02,        +1.193923438632e-04,        +2.312729938168e+02,        +1.831381212874e-02,        -2.238814681647e-01,        -3.474463308276e-05,        -2.350778084868e-01,        -7.995990514661e-05,        +2.313604756306e+02,        +1.832283635774e-02,        -4.787156647436e-01,        -2.811108688057e-04,        +7.788383880958e-02,        -9.616881182994e-05,        +2.302937320159e+02,        +1.799033115201e-02
