        m,               Re{I[1]} (A),               Im{I[1]} (A)
 1.00e+00,        +9.329657224178e-04,        +1.030307127414e-03
 2.00e+00,        -6.861569788662e-06,        -6.603375621703e-06
 3.00e+00,        +7.747462912901e-05,        +5.846619847197e-05
 4.00e+00,        +2.178626921694e-03,        +2.879415020087e-03
 5.00e+00,        -2.942439621378e-05,        -2.870277872817e-05
 6.00e+00,        -9.328129578447e-06,        -9.126726587856e-06
 7.00e+00,        -2.979626661593e-07,        -2.999824743824e-07
 8.00e+00,        +5.102536226007e-07,        +4.561960150252e-07
