        m,                 E_elec (J),                  E_mag (J),                  E_cap (J),                  E_ind (J),              E_elec[1] (J),                  p_elec[1],               E_mag[1] (J),                   p_mag[1],             E_elec[10] (J),                 p_elec[10],              E_mag[10] (J),                  p_mag[10],             E_elec[11] (J),                 p_elec[11],              E_mag[11] (J),                  p_mag[11],             E_elec[12] (J),                 p_elec[12],              E_mag[12] (J),                  p_mag[12],             E_elec[13] (J),                 p_elec[13],              E_mag[13] (J),                  p_mag[13],             E_elec[14] (J),                 p_elec[14],              E_mag[14] (J),                  p_mag[14],             E_elec[15] (J),                 p_elec[15],              E_mag[15] (J),                  p_mag[15],             E_elec[16] (J),                 p_elec[16],              E_mag[16] (J),                  p_mag[16],             E_elec[17] (J),                 p_elec[17],              E_mag[17] (J),                  p_mag[17]
 1.00e+00,        +2.935514708646e-10,        +2.935293448467e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.049007442174e-12,        +6.980061916022e-03,        +4.141418884849e-12,        +1.410904550962e-02,        +2.049007442174e-12,        +6.980061916022e-03,        +4.141418884849e-12,        +1.410904550962e-02,        +1.037378412940e-12,        +3.533889337651e-03,        +2.856304557190e-12,        +9.730899507449e-03,        +4.229514807363e-11,        +1.440808589685e-01,        +5.136622276584e-11,        +1.749951875942e-01,        +8.967755807747e-11,        +3.054917688314e-01,        +6.836289056294e-11,        +2.328996802642e-01,        +2.246237436830e-11,        +7.651937257253e-02,        +4.280411252627e-11,        +1.458256671020e-01,        +8.125207635683e-11,        +2.767898798719e-01,        +6.457219373181e-11,        +2.199854796989e-01,        +5.425383968073e-11,        +1.848188309905e-01,        +5.579288552328e-11,        +1.900760060376e-01,        +5.240884524859e-13,        +1.785337511484e-03,        +3.633316294486e-12,        +1.237803428609e-02
 2.00e+00,        +2.935514708646e-10,        +2.935290733482e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.087847822209e-12,        +7.112373908603e-03,        +4.159963056848e-12,        +1.417223517043e-02,        +2.087847822209e-12,        +7.112373908603e-03,        +4.159963056848e-12,        +1.417223517043e-02,        +1.054822382092e-12,        +3.593313223693e-03,        +2.868525011516e-12,        +9.772541366329e-03,        +7.438974887808e-11,        +2.534129659068e-01,        +6.273226992241e-11,        +2.137173984397e-01,        +2.438012523134e-11,        +8.305230138870e-02,        +4.275199663265e-11,        +1.456482526415e-01,        +9.303280712920e-11,        +3.169216180563e-01,        +6.994064320673e-11,        +2.382750110881e-01,        +3.470666647886e-11,        +1.182302591659e-01,        +4.864291986821e-11,        +1.657175533359e-01,        +6.336598702891e-11,        +2.158598859760e-01,        +5.878470463228e-11,        +2.002687637096e-01,        +5.334659138604e-13,        +1.817282373988e-03,        +3.648051017586e-12,        +1.242824424843e-02
 3.00e+00,        +2.935514708646e-10,        +2.935441589796e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.331154238349e-13,        +7.941211234552e-04,        +9.575801246457e-12,        +3.262133124959e-02,        +2.331154238349e-13,        +7.941211234552e-04,        +9.575801246457e-12,        +3.262133124959e-02,        +2.556144877019e-13,        +8.707654809192e-04,        +4.357068150966e-12,        +1.484297342557e-02,        +5.844455711433e-11,        +1.990947513981e-01,        +5.479467281265e-11,        +1.866658597573e-01,        +5.910713643894e-11,        +2.013518660454e-01,        +5.615268655575e-11,        +1.912921270549e-01,        +6.144290725423e-11,        +2.093088039153e-01,        +5.843415694588e-11,        +1.990642809893e-01,        +5.547201801105e-11,        +1.889686256644e-01,        +5.246091232335e-11,        +1.787155721501e-01,        +5.854280704841e-11,        +1.994294454597e-01,        +5.555350744473e-11,        +1.892509380457e-01,        +5.331508604923e-14,        +1.816209126536e-04,        +2.215353499832e-12,        +7.546917327644e-03
 4.00e+00,        +2.935514708646e-10,        +2.935369975134e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.228688059122e-15,        +7.592154290893e-06,        +3.012487148637e-15,        +1.026271704813e-05,        +2.228688059122e-15,        +7.592154290893e-06,        +3.012487148637e-15,        +1.026271704813e-05,        +3.538446513414e-15,        +1.205392193401e-05,        +2.105535504436e-15,        +7.172981676150e-06,        +5.669147186199e-11,        +1.931227654729e-01,        +6.333581401281e-11,        +2.157677381363e-01,        +6.239535534257e-11,        +2.125533732085e-01,        +5.521959684988e-11,        +1.881180134622e-01,        +6.277199428580e-11,        +2.138364154706e-01,        +5.265729063396e-11,        +1.793889393161e-01,        +5.867323810492e-11,        +1.998737663692e-01,        +5.895988060913e-11,        +2.008601338454e-01,        +5.301306961636e-11,        +1.805920762728e-01,        +6.335809360127e-11,        +2.158436385804e-01,        +5.745183369073e-16,        +1.957129818547e-06,        +1.203783741692e-15,        +4.100960873379e-06
 5.00e+00,        +2.935514708646e-10,        +2.935347899418e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +7.096354057860e-15,        +2.417413899157e-05,        +2.256758492583e-14,        +7.688214719046e-05,        +7.096354057860e-15,        +2.417413899157e-05,        +2.256758492583e-14,        +7.688214719046e-05,        +6.202265936249e-15,        +2.112837628775e-05,        +1.128300220023e-14,        +3.843838136688e-05,        +6.360165958977e-11,        +2.166627181341e-01,        +5.867126484053e-11,        +1.998784023256e-01,        +5.479691909132e-11,        +1.866688622950e-01,        +6.081338093091e-11,        +2.071760589025e-01,        +5.199335414714e-11,        +1.771183567706e-01,        +6.305149610206e-11,        +2.148007604637e-01,        +6.012465664138e-11,        +2.048181072447e-01,        +5.936453521603e-11,        +2.022402020142e-01,        +6.301976415096e-11,        +2.146804577928e-01,        +5.159380988068e-11,        +1.757672740969e-01,        +1.818624009937e-15,        +6.195247479362e-06,        +6.452384458929e-15,        +2.198166854501e-05
 6.00e+00,        +2.935514708646e-10,        +2.935356475714e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +5.954607948203e-15,        +2.028471508137e-05,        +2.171841135327e-13,        +7.398900792104e-04,        +5.954607948203e-15,        +2.028471508137e-05,        +2.171841135327e-13,        +7.398900792104e-04,        +1.166445993612e-14,        +3.973565488112e-05,        +2.805751019974e-13,        +9.558467747231e-04,        +6.907223115214e-11,        +2.352985353768e-01,        +5.943238860093e-11,        +2.024707700501e-01,        +5.259265771779e-11,        +1.791599189161e-01,        +5.827042070645e-11,        +1.985122460885e-01,        +4.494336056750e-11,        +1.531021474194e-01,        +5.793826057041e-11,        +1.973806624503e-01,        +5.617669415082e-11,        +1.913691455382e-01,        +5.835391829276e-11,        +1.987967007604e-01,        +7.074571944429e-11,        +2.409993696708e-01,        +5.894262483159e-11,        +2.008022716125e-01,        +3.188764136080e-15,        +1.086270876684e-05,        +1.002753537258e-13,        +3.416121842626e-04
 7.00e+00,        +2.935514708646e-10,        +2.935356687850e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +4.626218192723e-15,        +1.575947883722e-05,        +2.155564848736e-13,        +7.343451164414e-04,        +4.626218192723e-15,        +1.575947883722e-05,        +2.155564848736e-13,        +7.343451164414e-04,        +1.084459291392e-14,        +3.694273062909e-05,        +2.799172781525e-13,        +9.536056701768e-04,        +4.881083884268e-11,        +1.662769350088e-01,        +5.823226456093e-11,        +1.983822436366e-01,        +6.470179783607e-11,        +2.204104024603e-01,        +5.877994159180e-11,        +2.002480374365e-01,        +7.244314664159e-11,        +2.467817532245e-01,        +5.921362769574e-11,        +2.017254936711e-01,        +6.099223452626e-11,        +2.077735612996e-01,        +5.855300401609e-11,        +1.994749198912e-01,        +4.658561698092e-11,        +1.586965885189e-01,        +5.816122071610e-11,        +1.981402156571e-01,        +2.365225918489e-15,        +8.057278376167e-06,        +1.001364413186e-13,        +3.411389209805e-04
 8.00e+00,        +2.935514708646e-10,        +2.935366545806e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.838270191563e-12,        +9.668730949308e-03,        +2.732106360256e-12,        +9.307547516205e-03,        +2.838270191563e-12,        +9.668730949308e-03,        +2.732106360256e-12,        +9.307547516205e-03,        +1.778863415964e-12,        +6.059800724980e-03,        +1.508105983485e-12,        +5.137709243298e-03,        +3.869758580043e-11,        +1.318255557925e-01,        +4.519027184257e-11,        +1.539510352025e-01,        +6.606874477724e-11,        +2.250669859792e-01,        +6.341359438525e-11,        +2.160329669079e-01,        +6.261851194151e-11,        +2.133135690211e-01,        +6.113933817678e-11,        +2.082851910408e-01,        +4.088843117005e-11,        +1.392887967811e-01,        +4.664335267538e-11,        +1.589012886381e-01,        +7.883114110650e-11,        +2.685428244469e-01,        +7.168337698512e-11,        +2.442058797990e-01,        +1.829922461303e-12,        +6.233736304959e-03,        +1.226508171730e-12,        +4.178381652139e-03
