        m,               Re{V[1]} (V),               Im{V[1]} (V)
 1.00e+00,        +7.732169450852e-03,        +2.820903625361e-02
 2.00e+00,        +2.733156838640e-06,        +9.182349294357e-06
 3.00e+00,        +3.020769250608e-04,        +9.220358092890e-04
 4.00e+00,        -4.901556896970e-02,        -5.539305391422e-02
 5.00e+00,        -2.433653702819e-04,        -7.606318217287e-04
 6.00e+00,        +1.072515537042e-05,        +3.278070621426e-05
 7.00e+00,        +2.428352174629e-05,        +7.359925996082e-05
 8.00e+00,        +1.760883261705e-05,        +5.087318493695e-05
