        m,                Re{f} (GHz),                Im{f} (GHz),                          Q,              Error (Bkwd.),               Error (Abs.)
 1.00e+00,        +2.384394236582e+00,        +8.945865070046e-05,        +1.332679522657e+04,        +2.713371084404e-14,        +8.495688187691e-09
 2.00e+00,        +2.387619246478e+00,        +8.979240032122e-05,        +1.329521896967e+04,        +2.004593366046e-14,        +6.276473661398e-09
 3.00e+00,        +2.450817683187e+00,        +2.772638495086e-05,        +4.419648806882e+04,        +2.908594866777e-14,        +9.106964638875e-09
 4.00e+00,        +2.606426581215e+00,        +6.209748521950e-05,        +2.098657113684e+04,        +3.043169191948e-14,        +9.528380164916e-09
 5.00e+00,        +2.606634706554e+00,        +6.209696397491e-05,        +2.098842310831e+04,        +1.727007531716e-14,        +5.407384015052e-09
 6.00e+00,        +2.738242616595e+00,        +7.386649741187e-05,        +1.853507823935e+04,        +2.675272796529e-14,        +8.376514483076e-09
 7.00e+00,        +2.740424102079e+00,        +7.401150948506e-05,        +1.851349960395e+04,        +1.667832954476e-14,        +5.222132175722e-09
 8.00e+00,        +2.750148916840e+00,        +6.964850520428e-05,        +1.974305772720e+04,        +2.880546049225e-14,        +9.019247512207e-09
