        m,           Re{E_x[1]} (V/m),           Im{E_x[1]} (V/m),           Re{E_y[1]} (V/m),           Im{E_y[1]} (V/m),           Re{E_z[1]} (V/m),           Im{E_z[1]} (V/m),           Re{E_x[2]} (V/m),           Im{E_x[2]} (V/m),           Re{E_y[2]} (V/m),           Im{E_y[2]} (V/m),           Re{E_z[2]} (V/m),           Im{E_z[2]} (V/m),           Re{E_x[3]} (V/m),           Im{E_x[3]} (V/m),           Re{E_y[3]} (V/m),           Im{E_y[3]} (V/m),           Re{E_z[3]} (V/m),           Im{E_z[3]} (V/m),           Re{E_x[4]} (V/m),           Im{E_x[4]} (V/m),           Re{E_y[4]} (V/m),           Im{E_y[4]} (V/m),           Re{E_z[4]} (V/m),           Im{E_z[4]} (V/m),           Re{E_x[5]} (V/m),           Im{E_x[5]} (V/m),           Re{E_y[5]} (V/m),           Im{E_y[5]} (V/m),           Re{E_z[5]} (V/m),           Im{E_z[5]} (V/m),           Re{E_x[6]} (V/m),           Im{E_x[6]} (V/m),           Re{E_y[6]} (V/m),           Im{E_y[6]} (V/m),           Re{E_z[6]} (V/m),           Im{E_z[6]} (V/m),           Re{E_x[7]} (V/m),           Im{E_x[7]} (V/m),           Re{E_y[7]} (V/m),           Im{E_y[7]} (V/m),           Re{E_z[7]} (V/m),           Im{E_z[7]} (V/m)
 1.00e+00,        -2.781125807699e-01,        -1.912005038070e+00,        -4.165000662251e-02,        -2.254357364510e-01,        -4.564349156973e-03,        +3.999658688956e-03,        -2.197387678388e-01,        -1.914632534837e+00,        -9.455710204648e-02,        -2.147528069985e-01,        +3.031722617569e-02,        +4.667403843545e-03,        -1.748560171962e-01,        -1.940357068522e+00,        -1.586189428463e-01,        -2.006266343987e-01,        +2.902367956252e-02,        +2.565189013758e-03,        +5.927689866182e-02,        -1.921348112409e+00,        -2.500655397205e-01,        -2.210476940461e-01,        +2.557446559538e-02,        -9.822312125987e-03,        +2.970990975049e-01,        -1.891888178625e+00,        -2.587346674423e-01,        +9.985426455194e-03,        +2.985118857402e-02,        -6.538665287071e-02,        -3.049765146605e+02,        +1.447369435399e+00,        -1.593791559913e+01,        +5.016151842861e-03,        -3.158771853194e+00,        +3.511686245024e-02,        -4.592166719614e-02,        -6.806752368322e-03,        -1.972315330620e+01,        +2.303131405675e-01,        -4.270344735260e-01,        -6.432360457258e-02
 2.00e+00,        +3.631400972266e-02,        +2.216638916502e-01,        -2.950551838511e-01,        -1.900643894544e+00,        +1.706010919797e-02,        -1.707620048975e-02,        +3.578146385867e-02,        +2.380924957318e-01,        -2.007699041652e-01,        -1.933965681643e+00,        +2.086441270192e-02,        -7.396704972035e-03,        +1.491222143487e-02,        +2.518356548230e-01,        -2.842977322449e-02,        -1.981220872069e+00,        +1.958779350775e-02,        -1.177629701690e-02,        -3.048118361615e-02,        +4.002172740545e-01,        +2.082051291226e-01,        -2.058244036289e+00,        +2.383938162036e-02,        -4.983918782988e-02,        -4.035968374299e-02,        +2.984077343813e-01,        +5.130425442694e-01,        -2.066260853202e+00,        +5.627339877517e-02,        -3.464077393411e-01,        +3.717925294278e+01,        -4.371015269834e-01,        -1.247783892802e+02,        -2.025460134267e-01,        +3.662391117788e+00,        -7.200703397066e-02,        +1.145056158226e+00,        -2.255921678013e-03,        -1.260460924864e+02,        +2.147741445901e-01,        +5.372236828070e-01,        +8.502782713450e-03
 3.00e+00,        +5.871361782082e-03,        +3.442888125203e-02,        -3.209046160253e-01,        +7.188297436159e-02,        -7.626011287948e-03,        +1.176755638815e-02,        +4.796357166445e-03,        +3.606325317844e-02,        -3.971615929476e+00,        +1.128299670364e+00,        -8.564096661714e-03,        +1.252297391537e-02,        +1.529206756335e-02,        +5.484539102989e-02,        -8.024390085581e+00,        +2.065574779410e+00,        -1.080132728151e-02,        +1.047646974656e-02,        +1.191185490692e-03,        +6.277520707619e-02,        -1.220822546678e+01,        +2.567222855906e+00,        -7.365605007036e-03,        +5.547718739380e-03,        +5.347287214850e-02,        +3.212416864626e-02,        -1.585554302512e+01,        +2.339485678679e+00,        -2.186837696137e-02,        -2.482896686202e-03,        +6.218204105820e+00,        -3.020682115734e-01,        -2.733654801096e+01,        +1.549332512042e+00,        +1.090979952301e-01,        +2.548448645735e-02,        +5.273004788085e-01,        -7.979909863819e-04,        -3.186956951623e+02,        +1.122748098896e-01,        +2.167640432349e-01,        -1.568574519475e-03
 4.00e+00,        +1.423326676982e-04,        +4.800993085701e-04,        -9.515271204998e-05,        -1.084384126378e-03,        -1.631366342297e-03,        +2.434744382536e-02,        +2.298575022639e-04,        +6.007644965247e-04,        +2.103658177919e-04,        -1.422687959904e-03,        -3.600028136833e-04,        +2.392661582925e-02,        +1.501279386717e-04,        +9.050003173226e-04,        +5.204163116357e-04,        -2.266534682961e-03,        +3.937930615942e-05,        +2.355152265909e-02,        +1.490408765359e-04,        +1.459344083604e-03,        +1.002494973510e-03,        -3.250275710760e-03,        -3.587009873685e-04,        +2.332588043503e-02,        -1.108153149817e-04,        +1.480297837677e-03,        +1.916227072251e-03,        -6.717384838206e-03,        -1.634502899085e-03,        +2.327641207639e-02,        +3.761258866470e-01,        -4.565280027387e-02,        -5.917097639954e-01,        -1.420926012579e-03,        -1.076817155576e-02,        +1.967472033470e-02,        +6.182076575593e+01,        -1.098820961486e-02,        -1.569500437474e+02,        -3.996309884157e-02,        +1.172352716518e+00,        -1.552276423685e-03
