        m,                   Q_ext[1],             κ_ext[1] (GHz)
 1.00e+00,        +3.113297102326e+04,        +7.834562004258e-05
 2.00e+00,        +1.642093035742e+09,        +1.582724363352e-09
 3.00e+00,        +1.741592925616e+10,        +1.495927001180e-10
 4.00e+00,        +4.650614516174e+03,        +5.603236451548e-04
 5.00e+00,        +4.074551469399e+07,        -6.630473246781e-08
 6.00e+00,        +1.904864862752e+08,        -1.418360439045e-08
 7.00e+00,        +1.468246412152e+11,        +1.865851814705e-11
 8.00e+00,        +2.917420263534e+11,        -9.390592704458e-12
