        m,               Re{V[1]} (V),               Im{V[1]} (V)
 1.00e+00,        +8.293710714366e-02,        +9.658828899789e-02
 2.00e+00,        +5.256827719725e-04,        +2.260220601791e-04
 3.00e+00,        +1.624993016118e-04,        -6.738827103781e-05
 4.00e+00,        +1.274728383467e-01,        +3.157030640217e-01
 5.00e+00,        -3.353796730936e-03,        -1.571283901244e-03
 6.00e+00,        -1.562335950118e-03,        -7.023956596673e-04
 7.00e+00,        +5.695848790287e-05,        +2.481407005179e-05
 8.00e+00,        -4.039841774176e-05,        -1.762555060836e-05
