        m,                   Q_ext[1],             κ_ext[1] (GHz)
 1.00e+00,        +1.192161545368e+03,        +2.047724063429e-03
 2.00e+00,        +3.668578581286e+04,        -7.084551892787e-05
 3.00e+00,        +1.471963175877e+02,        -1.780364893248e-02
 4.00e+00,        +3.021923445843e+06,        -8.940291177989e-07
 5.00e+00,        +1.086861793725e+07,        -2.485907935531e-07
 6.00e+00,        +2.570976950454e+07,        -1.065523530057e-07
 7.00e+00,        +6.398515094535e+04,        +4.375397513178e-05
 8.00e+00,        +9.483232884864e+03,        +3.037539225254e-04
