        m,               Re{V[1]} (V),               Im{V[1]} (V)
 1.00e+00,        +2.378435563897e-02,        +6.504307231492e-01
 2.00e+00,        -9.784642056943e-02,        +7.129056904289e-02
 3.00e+00,        -2.306601275780e-01,        +1.905243039746e+00
 4.00e+00,        -3.772784685694e-03,        +1.306597252487e-02
 5.00e+00,        -2.002185848003e-03,        +6.886132802826e-03
 6.00e+00,        -1.002043070500e-03,        +4.586837571003e-03
 7.00e+00,        +1.528624882960e-02,        -9.390418673166e-02
 8.00e+00,        +2.321318863289e-02,        -2.496010248378e-01
