        m,           Re{E_x[1]} (V/m),           Im{E_x[1]} (V/m),           Re{E_y[1]} (V/m),           Im{E_y[1]} (V/m),           Re{E_z[1]} (V/m),           Im{E_z[1]} (V/m),           Re{E_x[2]} (V/m),           Im{E_x[2]} (V/m),           Re{E_y[2]} (V/m),           Im{E_y[2]} (V/m),           Re{E_z[2]} (V/m),           Im{E_z[2]} (V/m),           Re{E_x[3]} (V/m),           Im{E_x[3]} (V/m),           Re{E_y[3]} (V/m),           Im{E_y[3]} (V/m),           Re{E_z[3]} (V/m),           Im{E_z[3]} (V/m),           Re{E_x[4]} (V/m),           Im{E_x[4]} (V/m),           Re{E_y[4]} (V/m),           Im{E_y[4]} (V/m),           Re{E_z[4]} (V/m),           Im{E_z[4]} (V/m),           Re{E_x[5]} (V/m),           Im{E_x[5]} (V/m),           Re{E_y[5]} (V/m),           Im{E_y[5]} (V/m),           Re{E_z[5]} (V/m),           Im{E_z[5]} (V/m),           Re{E_x[6]} (V/m),           Im{E_x[6]} (V/m),           Re{E_y[6]} (V/m),           Im{E_y[6]} (V/m),           Re{E_z[6]} (V/m),           Im{E_z[6]} (V/m)
 1.00e+00,        +8.784437904054e+00,        -3.226731882508e-03,        -1.283885806929e+02,        +7.436141695083e-03,        +1.849519781392e+00,        +9.986891893020e-05,        +8.051146220891e+01,        +9.825850225151e-03,        -1.045347483266e+02,        -2.524266285003e-03,        -1.142796304326e+00,        -4.189644924974e-04,        +7.749243283256e+01,        +2.284508085485e-02,        -2.926382128789e+01,        +8.005555913131e-03,        -1.832463756596e+00,        -3.413479209073e-04,        +7.001043295868e+01,        +2.432417388967e-02,        -1.674672598188e+02,        +1.055775263651e-02,        -4.148906109306e-01,        -1.429036990998e-04,        +9.458597756549e+01,        +2.881121419113e-02,        -1.579405752430e+02,        +7.233674204238e-03,        -1.080735432709e+00,        -1.603057068822e-04,        +9.515983882902e+01,        +3.329840117297e-02,        -1.346049347578e+02,        +1.117512836661e-02,        +3.902547115099e-01,        +2.676819660573e-04
 2.00e+00,        +1.217347193819e+01,        -5.309584859014e-02,        +8.212135164384e+01,        -1.240691522847e-01,        -3.997270143687e-02,        -3.468988763393e-04,        +1.869567763320e+01,        -9.431311731148e-02,        +1.084158600082e+01,        +2.979252952045e-02,        -2.235105387478e+00,        +4.232811745706e-03,        +8.232882827817e+01,        -2.547829325192e-01,        -1.383191244724e+01,        +2.129068147294e-02,        -2.258501773530e+00,        +5.266065609785e-03,        +1.306194404002e+02,        -3.234629648625e-01,        +9.777280667562e+01,        -1.694458715683e-01,        -2.828211901330e-01,        +8.180518909399e-04,        +1.242044702873e+02,        -3.350818314201e-01,        +6.948908185844e+01,        -1.160625427937e-01,        -2.645913757169e-01,        +8.135954936237e-04,        +1.428770422962e+02,        -3.881434499010e-01,        +5.976808399116e+01,        -1.231154577340e-01,        +6.454606737803e-01,        -1.610785515253e-03
 3.00e+00,        -1.127754792610e+01,        +8.900959457261e-03,        -3.204994664903e+02,        +5.450811115678e-01,        +3.070133989597e-01,        -5.939844560326e-04,        +2.087522869564e+02,        -3.437936348236e-01,        -2.316652567849e+02,        +3.988062858760e-01,        +3.682899259524e-01,        -1.471709354726e-03,        +3.189174274928e+02,        -5.223440558412e-01,        -6.665981999044e+01,        +9.548993714660e-02,        +3.982928853423e-01,        -8.824139520643e-04,        +5.088380671403e+00,        +5.308397705933e-03,        -2.290957008871e+02,        +3.901531253911e-01,        -4.526581760929e-02,        +1.358226324474e-04,        +1.541130410967e+02,        -2.436532594957e-01,        -1.747421013176e+02,        +2.964774382238e-01,        +5.812739234234e-01,        -8.816815143131e-04,        +2.354594435838e+02,        -3.766010399988e-01,        -4.499549086315e+01,        +7.344157239764e-02,        +2.728106032813e-01,        -4.046180961214e-04
 4.00e+00,        +5.864136167934e+01,        +5.946110887788e-02,        +1.602489239956e+02,        +7.749046422552e-02,        -1.686261430669e-01,        -1.475889353791e-04,        +1.720034182876e+02,        +8.728669653618e-02,        -5.823745527790e+00,        -2.851530901577e-02,        -6.519865750440e-01,        -2.411533005905e-04,        -1.113414806408e+01,        -2.565634233278e-02,        -1.905473134502e+02,        -1.051446889976e-01,        -1.758583516991e+00,        -1.128054724506e-03,        +1.772759760367e+01,        +1.919166170610e-02,        +6.397702240496e+01,        +3.156113604926e-02,        +3.426737083954e-03,        -1.332505919625e-04,        +5.566976237154e+01,        +3.132644744735e-02,        -3.688077489843e+00,        -1.158012620059e-02,        -3.453450436449e-01,        -3.033951763790e-04,        -2.737028223503e+00,        -8.177223210827e-03,        -6.146883313216e+01,        -3.491072092945e-02,        -5.121425911333e-01,        -3.780343766139e-04
 5.00e+00,        +1.860241835496e+02,        -2.363125617626e-01,        -8.350788904163e+01,        +6.157470850831e-02,        +7.483707893394e-01,        -8.087462499106e-04,        -2.880418316379e+01,        +2.181362892730e-02,        -1.832335233100e+02,        +2.197946220341e-01,        -2.270116143666e+00,        +1.660847125344e-03,        -1.439892800244e+02,        +1.821337510822e-01,        -3.549264603560e+01,        +4.504979492475e-02,        -5.037372061894e-01,        +1.051730618419e-03,        +6.957619761823e+01,        -7.858980133462e-02,        -4.616391299361e+01,        +3.009967968220e-02,        -6.002276857345e-01,        +8.616796594896e-04,        +2.603546269860e+00,        -3.389110906196e-03,        -8.401180828192e+01,        +8.466795283336e-02,        -5.261893481165e-02,        +3.108350909097e-04,        -4.605866059401e+01,        +6.400451892302e-02,        -1.865520240541e+01,        +1.516865690168e-02,        -7.029472465312e-02,        +1.090403267548e-04
 6.00e+00,        -1.477014580550e+00,        -3.321621154661e-05,        +1.469302628668e+00,        -1.149853889999e-04,        -2.382298375514e+01,        +1.420822687931e-02,        +2.620947864827e+00,        +2.489325600519e-04,        +5.900835887813e-01,        -3.445111411066e-05,        +2.492588364365e+02,        +3.155933959415e-02,        +8.756280241090e-01,        -5.840524783907e-05,        -9.488365654576e-02,        +3.895337008316e-05,        +1.086990612917e+02,        -4.253880986477e-03,        +3.219811666994e-01,        -1.029672697458e-05,        -5.468277495942e-01,        -1.465845081018e-04,        -1.081842130746e+01,        +5.595393174199e-03,        +4.551088859525e-01,        -3.018116193187e-05,        -4.821902261325e-01,        -1.703530402137e-04,        +9.939713383119e+01,        +1.383548309175e-02,        +4.122709813366e-01,        -1.291935515882e-04,        -1.067381740548e+00,        -8.424945607642e-05,        +4.385662923729e+01,        -9.670976358805e-04
 7.00e+00,        +1.348306346545e+00,        +1.084811765994e-04,        -2.313253285991e+00,        +1.731460748829e-05,        +2.597294114973e+02,        -3.553751001369e-03,        +1.141906468766e+00,        -4.009238261224e-04,        +2.425613569110e-01,        -1.859782244054e-04,        +6.733447133408e+01,        -1.953422507858e-02,        -6.082153886001e-01,        -1.325471602127e-05,        +2.954222262803e-01,        -2.343954162509e-04,        -2.345656328976e+02,        -4.258958762164e-03,        -7.438921119447e-01,        +1.732960198616e-05,        -5.571223423689e-01,        +5.938847741267e-05,        +1.041110427296e+02,        -5.062122523188e-04,        -8.772107360587e-01,        +3.325827912105e-05,        -9.461905421808e-01,        -1.136323469542e-04,        +2.791588141090e+01,        -7.696074324723e-03,        -1.934900704774e+00,        -4.923860816026e-05,        +9.701664104131e-01,        -7.179367703637e-05,        -9.581011707090e+01,        -2.822425589622e-03
 8.00e+00,        -1.020728002119e+00,        +1.324806400580e-02,        -4.009283003479e-01,        +5.547174726973e-03,        -3.327883855906e+01,        +4.682988737354e-01,        -3.483357171924e-01,        +4.274577667570e-03,        -1.833448307406e-02,        +1.187500217049e-04,        -8.214041719414e+00,        +1.283901647124e-01,        -2.667402344023e-01,        +2.511850252167e-03,        +7.900363393809e-01,        -1.058061069516e-02,        +1.749192584472e+01,        -2.283408183402e-01,        -3.227177994599e-01,        +4.256765801159e-03,        +5.013004154057e-02,        -4.634470272154e-04,        -2.577810021878e+01,        +3.616822618300e-01,        -4.439814421802e-01,        +5.607868139387e-03,        -6.422771854961e-01,        +8.134813937921e-03,        -5.976474765365e+00,        +9.521737454848e-02,        -2.408704632386e-01,        +2.873962658810e-03,        +2.123098185831e-01,        -2.501622135432e-03,        +1.645216687394e+01,        -2.141671931434e-01
