        m,                Re{f} (GHz),                Im{f} (GHz),                          Q,              Error (Bkwd.),               Error (Abs.)
 1.00e+00,        +2.449631751861e+00,        +6.076640279724e-04,        +2.015613656945e+03,        +2.041012764629e-13,        +2.070262227662e-09
 2.00e+00,        +2.449709476251e+00,        +6.072473407932e-04,        +2.017060748520e+03,        +7.100326651129e-13,        +7.202081113461e-09
 3.00e+00,        +2.450541492736e+00,        +3.415288247845e-05,        +3.587605664794e+04,        +8.359719214455e-16,        +8.479530710908e-12
 4.00e+00,        +2.622857071832e+00,        +5.384446541072e-05,        +2.435586510496e+04,        +7.109284253613e-15,        +7.212764334278e-11
