        m,         Re{B_x[1]} (Wb/m²),         Im{B_x[1]} (Wb/m²),         Re{B_y[1]} (Wb/m²),         Im{B_y[1]} (Wb/m²),         Re{B_z[1]} (Wb/m²),         Im{B_z[1]} (Wb/m²),         Re{B_x[2]} (Wb/m²),         Im{B_x[2]} (Wb/m²),         Re{B_y[2]} (Wb/m²),         Im{B_y[2]} (Wb/m²),         Re{B_z[2]} (Wb/m²),         Im{B_z[2]} (Wb/m²),         Re{B_x[3]} (Wb/m²),         Im{B_x[3]} (Wb/m²),         Re{B_y[3]} (Wb/m²),         Im{B_y[3]} (Wb/m²),         Re{B_z[3]} (Wb/m²),         Im{B_z[3]} (Wb/m²),         Re{B_x[4]} (Wb/m²),         Im{B_x[4]} (Wb/m²),         Re{B_y[4]} (Wb/m²),         Im{B_y[4]} (Wb/m²),         Re{B_z[4]} (Wb/m²),         Im{B_z[4]} (Wb/m²),         Re{B_x[5]} (Wb/m²),         Im{B_x[5]} (Wb/m²),         Re{B_y[5]} (Wb/m²),         Im{B_y[5]} (Wb/m²),         Re{B_z[5]} (Wb/m²),         Im{B_z[5]} (Wb/m²),         Re{B_x[6]} (Wb/m²),         Im{B_x[6]} (Wb/m²),         Re{B_y[6]} (Wb/m²),         Im{B_y[6]} (Wb/m²),         Re{B_z[6]} (Wb/m²),         Im{B_z[6]} (Wb/m²),         Re{B_x[7]} (Wb/m²),         Im{B_x[7]} (Wb/m²),         Re{B_y[7]} (Wb/m²),         Im{B_y[7]} (Wb/m²),         Re{B_z[7]} (Wb/m²),         Im{B_z[7]} (Wb/m²)
 1.00e+00,        -1.006886617999e-09,        -8.096776037657e-10,        -1.477244389587e-09,        -1.164718441405e-09,        -4.159997943283e-09,        +5.837955538385e-09,        -9.357274174973e-10,        -9.209704971487e-10,        -1.296430567348e-09,        -1.262275815062e-09,        -1.019910180947e-08,        +1.090884638300e-09,        -1.072981748837e-09,        -1.027524895618e-09,        -1.354099365397e-09,        -9.225296408978e-10,        -1.647467922953e-08,        -3.835211089349e-09,        -1.262689340008e-09,        -1.581366393695e-09,        -1.336834471628e-09,        -8.277919401811e-10,        -2.370579921511e-08,        -9.418322447421e-09,        -1.012896473846e-09,        +1.591925463825e-09,        -1.700028572832e-09,        -2.112626468507e-09,        -3.099724626584e-08,        -1.491954492080e-08,        -9.601936673981e-10,        -8.843219878529e-10,        -1.440127876710e-09,        -1.357494405077e-09,        -2.145620439015e-08,        -7.553598079038e-09,        -1.269869197254e-09,        -2.070179384128e-08,        -6.892929319713e-10,        -4.744694864292e-09,        -2.408164292163e-09,        -6.059542557940e-09
 2.00e+00,        +1.332997639065e-09,        +9.787493809166e-10,        -1.079825063680e-09,        -1.129632619586e-09,        +2.940399940548e-08,        -3.734211589392e-08,        +1.403262330267e-09,        +1.082820639984e-09,        -1.071641695206e-09,        -1.039586532016e-09,        +3.711510324495e-08,        -3.037481641052e-08,        +1.338826886433e-09,        +1.000807082537e-09,        -1.087718485444e-09,        -1.009954970131e-09,        +4.578289184869e-08,        -2.248305636883e-08,        +1.401097346025e-09,        +9.496126292102e-10,        -1.156916223254e-09,        -1.049545448263e-09,        +5.368590034992e-08,        -1.501545264942e-08,        +1.269328279070e-09,        +1.789841594083e-09,        -1.112245777406e-09,        -1.591702828187e-09,        +6.233158221819e-08,        -6.656996082362e-09,        +1.265229510910e-09,        +1.066002578183e-09,        -1.038275932714e-09,        -1.201715113821e-09,        +5.139823240580e-08,        -1.691154704403e-08,        +3.299473913427e-10,        +2.808858115615e-09,        -4.982825881435e-10,        +8.373360353437e-10,        +1.088811548172e-08,        -8.805429242446e-09
 3.00e+00,        +9.373020096481e-12,        -1.415056283423e-10,        -5.359389243405e-11,        -8.073246009384e-11,        +1.316507075746e-08,        +1.526188284476e-06,        +3.084931592697e-13,        -1.083386000438e-10,        +8.104714006633e-12,        -3.469163312281e-11,        +1.315426933960e-08,        +1.526594070635e-06,        +2.277182617955e-11,        -1.028506056766e-10,        -5.341680773423e-11,        -8.189817101971e-11,        +1.189311053037e-08,        +1.526732878155e-06,        +1.676474690538e-11,        -2.950607555726e-11,        -2.932424286874e-11,        -7.611426633538e-11,        +9.094665886745e-09,        +1.526550922505e-06,        +2.944415457824e-11,        -1.618331265319e-10,        -4.060259734848e-11,        -1.048567271637e-10,        +6.090239955645e-09,        +1.526325439913e-06,        +1.264207650072e-11,        -1.300637406385e-10,        -8.335082172292e-12,        +2.014366315416e-10,        +5.647911799153e-09,        +1.521688552673e-06,        -9.692726269832e-11,        -2.381616950906e-09,        -5.008043592404e-11,        -4.837587622710e-09,        +1.764995759322e-09,        +5.161444595542e-07
 4.00e+00,        -1.271351593767e-11,        -3.026073289495e-10,        -3.873314390431e-13,        -2.219650468904e-10,        +1.515495785537e-12,        +2.543141379549e-10,        -1.351442420468e-11,        -3.043724846852e-10,        -1.968934875538e-12,        -2.181111182117e-10,        +4.174141431374e-12,        +2.591599434507e-10,        -1.189710897313e-11,        -3.032556554490e-10,        -5.427874381398e-12,        -2.178988711611e-10,        +5.680673725091e-12,        +2.644947334726e-10,        -1.097598972954e-11,        -3.026059761043e-10,        -5.802239247304e-12,        -2.131176590157e-10,        +1.462052510006e-11,        +2.749981478150e-10,        -9.712704707962e-12,        -3.132318941401e-10,        -9.175992453160e-12,        -2.142652027910e-10,        +2.471986621293e-11,        +2.895077766149e-10,        -9.990981849384e-12,        -3.224700748928e-10,        -5.742501217279e-12,        -2.041823429288e-10,        +9.806021013772e-12,        +3.327266240644e-10,        -1.433786104708e-12,        -3.304301274902e-09,        -4.360812142755e-13,        +1.953991197028e-10,        -6.764032399454e-11,        +1.529553488578e-07
