        m,           Re{E_x[1]} (V/m),           Im{E_x[1]} (V/m),           Re{E_y[1]} (V/m),           Im{E_y[1]} (V/m),           Re{E_z[1]} (V/m),           Im{E_z[1]} (V/m),           Re{E_x[2]} (V/m),           Im{E_x[2]} (V/m),           Re{E_y[2]} (V/m),           Im{E_y[2]} (V/m),           Re{E_z[2]} (V/m),           Im{E_z[2]} (V/m),           Re{E_x[3]} (V/m),           Im{E_x[3]} (V/m),           Re{E_y[3]} (V/m),           Im{E_y[3]} (V/m),           Re{E_z[3]} (V/m),           Im{E_z[3]} (V/m),           Re{E_x[4]} (V/m),           Im{E_x[4]} (V/m),           Re{E_y[4]} (V/m),           Im{E_y[4]} (V/m),           Re{E_z[4]} (V/m),           Im{E_z[4]} (V/m),           Re{E_x[5]} (V/m),           Im{E_x[5]} (V/m),           Re{E_y[5]} (V/m),           Im{E_y[5]} (V/m),           Re{E_z[5]} (V/m),           Im{E_z[5]} (V/m),           Re{E_x[6]} (V/m),           Im{E_x[6]} (V/m),           Re{E_y[6]} (V/m),           Im{E_y[6]} (V/m),           Re{E_z[6]} (V/m),           Im{E_z[6]} (V/m),           Re{E_x[7]} (V/m),           Im{E_x[7]} (V/m),           Re{E_y[7]} (V/m),           Im{E_y[7]} (V/m),           Re{E_z[7]} (V/m),           Im{E_z[7]} (V/m),           Re{E_x[8]} (V/m),           Im{E_x[8]} (V/m),           Re{E_y[8]} (V/m),           Im{E_y[8]} (V/m),           Re{E_z[8]} (V/m),           Im{E_z[8]} (V/m),           Re{E_x[9]} (V/m),           Im{E_x[9]} (V/m),           Re{E_y[9]} (V/m),           Im{E_y[9]} (V/m),           Re{E_z[9]} (V/m),           Im{E_z[9]} (V/m),          Re{E_x[10]} (V/m),          Im{E_x[10]} (V/m),          Re{E_y[10]} (V/m),          Im{E_y[10]} (V/m),          Re{E_z[10]} (V/m),          Im{E_z[10]} (V/m),          Re{E_x[11]} (V/m),          Im{E_x[11]} (V/m),          Re{E_y[11]} (V/m),          Im{E_y[11]} (V/m),          Re{E_z[11]} (V/m),          Im{E_z[11]} (V/m)
 1.00e+00,        -9.315293049585e-01,        -9.755655272407e-02,        -4.109742707504e-02,        -8.645663998238e-03,        +4.150476229050e-04,        -1.619251940489e-03,        -9.163947953292e-01,        -2.256430888682e-01,        -4.086571871627e-02,        -1.539116838593e-02,        -2.154803437163e-02,        +3.097139221918e-02,        -8.999135114102e-01,        -3.518385005374e-01,        -4.249484257039e-02,        -6.210446263080e-03,        -6.602257353289e-02,        +4.928505943299e-02,        -8.885916371445e-01,        -6.600695915689e-01,        -3.433388650749e-02,        +6.342953891171e-04,        -8.729844058564e-02,        -2.943459403342e-02,        -4.711821456396e-01,        -1.298843383706e+00,        +1.773056507865e-02,        -3.572932244333e-02,        -8.959368983248e-02,        -1.226851458572e-01,        -4.313556490185e-02,        -1.946396656568e+00,        -6.227684496431e-02,        -6.144595011465e-02,        -1.850177823406e-01,        -1.829981703245e-01,        -3.427283470819e+02,        +9.646390742312e+00,        -3.369217250393e+00,        +2.973442322753e-01,        +9.726036824559e-01,        -2.277253335058e-01,        -2.502533582025e+02,        +5.264314353691e+00,        -8.300028397564e+00,        +7.943166523983e-01,        +2.771968738299e-01,        -1.172708729761e-01,        -1.892435313879e+02,        +2.298639559743e+00,        -8.506532362209e+00,        +8.709831433843e-01,        +7.846331111027e-01,        -2.136602336282e-01,        -1.482011501240e+00,        -1.666788414903e-01,        -9.370914195773e+00,        +6.702676865567e-01,        -4.360322374639e-01,        -1.077080841338e+00,        +1.675456601121e+02,        -5.784757349492e-01,        -2.665624837423e+00,        +1.025163239920e-01,        +2.451465182724e+00,        -3.457763427367e-01
 2.00e+00,        +1.762382806614e-02,        -1.031093215704e-02,        +1.454040803440e-02,        +5.183079262680e-01,        -1.144430050420e-02,        -5.031295071293e-03,        +1.034773333617e-02,        -1.873904649355e-03,        +9.483229093587e-02,        +2.649877990108e+00,        -8.529586017615e-03,        -3.362124575600e-03,        -4.761909546438e-03,        -1.746518140507e-03,        -2.845063003836e-01,        +5.321003451201e+00,        +1.866283224923e-02,        -5.868902410398e-03,        +8.481042279880e-02,        +2.958715354390e-02,        -2.785937740381e+00,        +1.078361147512e+01,        +4.029423835657e-02,        -7.838086422099e-03,        +7.196381654771e-02,        +4.946025722516e-04,        -9.411009064978e+00,        +1.539328415251e+01,        +5.037968409739e-02,        -2.198669311512e-02,        +4.175334626563e-02,        +4.545172241078e-02,        -2.137238692595e+01,        +1.594592617414e+01,        -6.608902272854e-02,        -5.375476511893e-02,        +7.216829684986e-01,        -2.244102672432e-01,        -3.954646885711e+01,        +1.406497558911e+01,        -4.831422414606e-02,        -3.535216814152e-02,        +5.435783066825e-01,        -1.439006830724e-01,        -8.022227262288e+01,        +1.185325618318e+01,        -3.487371072007e-02,        -2.008734137432e-02,        +4.272258229807e-01,        -1.051360499762e-01,        -1.605335714160e+02,        +1.249280376860e+01,        -2.803219795580e-02,        +6.691371540079e-03,        +3.646546908791e-01,        -2.275070811261e-02,        -3.235951524260e+02,        +1.749747961035e+01,        -1.605438771378e+00,        +8.898381479469e-02,        +2.124658455977e-01,        +6.555952787420e-02,        -7.973245207286e+01,        +4.065389595446e+00,        +7.963426661711e-01,        -3.660510710232e-02
 3.00e+00,        +9.314320264086e-04,        +3.714271559273e-04,        +1.230605268263e-05,        -2.144010795520e-04,        +1.692828501067e-03,        +1.700480759664e-03,        +6.932078749781e-04,        +6.243819448712e-04,        -6.097431347121e-04,        -1.033961154892e-03,        +1.477214924910e-03,        -8.569440237562e-04,        +1.338231396715e-03,        +1.790907585997e-03,        -5.780458112211e-04,        -1.381163817115e-03,        +1.529987105863e-03,        -4.139980101898e-03,        +2.658051006422e-03,        +3.892933630502e-03,        -1.203768589522e-03,        -3.261145861221e-03,        +3.217354080671e-03,        -9.621352034475e-03,        -3.539626669158e-04,        +9.862377621752e-03,        -5.474953697559e-04,        -9.303825269080e-03,        +9.991116669399e-03,        -1.522098530642e-02,        -3.419525749213e-04,        +1.790492334359e-02,        +6.958741803301e-03,        -1.912301863466e-02,        +2.237547387198e-02,        -1.646122943547e-02,        +3.718543336366e+00,        -1.600814670290e-02,        -1.824755213156e+00,        -6.714892358660e-03,        -6.801136201865e-02,        -1.196680232531e-02,        +6.833433965305e+00,        -4.686600816658e-03,        -6.251396185490e+00,        -1.193663050221e-03,        +8.669594867846e-03,        -6.483724473359e-03,        +2.275858415997e+01,        -9.069231213527e-05,        -2.168569903587e+01,        -1.764533180478e-03,        -2.575197062560e-02,        -2.247237772568e-03,        +1.431667512070e+02,        +9.743938969919e-03,        -1.173790248325e+02,        -8.820030062681e-03,        +5.538113846622e-01,        -1.200390858738e-03,        +2.364243849345e+02,        +5.717824820852e-03,        -5.402315661484e+01,        +6.490314993378e-03,        -1.511660350565e+00,        -3.936335544984e-04
 4.00e+00,        +6.648104838283e-04,        -1.589411565818e-03,        +4.619060983152e-04,        -6.672133921455e-05,        -3.274405424704e-03,        -3.527738388324e-03,        +7.573275323136e-04,        +1.990277453289e-04,        +1.779291323375e-04,        +1.386265081550e-03,        -3.217038103612e-03,        -5.459400081155e-03,        +8.189895275018e-04,        -5.728217349674e-04,        -2.696612909846e-04,        +9.524510611293e-04,        -2.707539769957e-03,        -8.317256905766e-03,        +5.737723627661e-05,        -2.481223216725e-03,        -2.062455937206e-03,        +2.678352065858e-04,        +8.962327982576e-04,        -1.509790033952e-02,        -1.074737212327e-03,        -9.749592109327e-03,        -3.054294793009e-03,        -5.218398071834e-03,        +1.063068927452e-02,        -2.173025365554e-02,        +2.164526082776e-03,        -1.281020038141e-02,        -3.388508387567e-03,        -1.079394969092e-02,        +2.650180432868e-02,        -2.226940273697e-02,        -3.034801347797e+00,        +9.402729526819e-03,        -1.863560936628e+00,        -2.379761021664e-03,        +2.284269819427e-03,        -1.845459667274e-02,        -6.285205376510e+00,        +2.834422775152e-03,        -6.457711969497e+00,        +1.550916117341e-03,        -2.530295500015e-03,        -1.251394747422e-02,        -2.184782530566e+01,        +1.440609505473e-03,        -2.210828802402e+01,        +7.548960889634e-04,        -1.362960749360e-01,        -6.510847844743e-03,        -1.372636218944e+02,        +1.149062798221e-03,        -1.257257587002e+02,        +1.568337730929e-03,        -1.579605465692e-01,        +1.143327668209e-03,        -2.288073231442e+02,        +1.070503852298e-02,        -5.307588817484e+01,        +1.219551667116e-02,        +1.510917185676e+00,        +8.306209793389e-04
