        m,                Re{f} (GHz),                Im{f} (GHz),                          Q,              Error (Bkwd.),               Error (Abs.)
 1.00e+00,        +2.439430030403e+00,        +2.766833851853e-05,        +4.408342099990e+04,        +3.564824932973e-13,        +2.758187207274e-08
 2.00e+00,        +2.599049836729e+00,        +8.054458535059e-05,        +1.613423066655e+04,        +2.030449532956e-13,        +1.571082809403e-08
 3.00e+00,        +2.605066802899e+00,        +6.208484335072e-05,        +2.097989350575e+04,        +5.884775838451e-13,        +4.553419180202e-08
 4.00e+00,        +2.607356685036e+00,        +6.227574097259e-05,        +2.093396758561e+04,        +2.818793367004e-13,        +2.181078344567e-08
 5.00e+00,        +2.701677227880e+00,        +6.356902781126e-05,        +2.124994924140e+04,        +1.359092119986e-13,        +1.051647535306e-08
 6.00e+00,        +2.701769841364e+00,        +6.352219120826e-05,        +2.126634638006e+04,        +6.861702866887e-13,        +5.309495230315e-08
 7.00e+00,        +2.799547517154e+00,        +9.580324057122e-05,        +1.461092287746e+04,        +1.958360070645e-13,        +1.515403016485e-08
 8.00e+00,        +2.880769029753e+00,        +1.035084022779e-04,        +1.391562891619e+04,        +4.414608793085e-13,        +3.416174674199e-08
