        m,                Re{f} (GHz),                Im{f} (GHz),                          Q,              Error (Bkwd.),               Error (Abs.)
 1.00e+00,        +2.444942654369e+00,        +7.087560141517e-04,        +1.724812705839e+03,        +8.298044012878e-13,        +9.558441776049e-09
 2.00e+00,        +2.455943923122e+00,        +3.410414879478e-03,        +3.600656192614e+02,        +1.736718600671e-14,        +2.000650643068e-10
 3.00e+00,        +2.622940877273e+00,        +5.391831666867e-05,        +2.432328232673e+04,        +4.307306230573e-15,        +4.967216247908e-11
 4.00e+00,        +2.623119295704e+00,        +5.394971363775e-05,        +2.431078053418e+04,        +3.003891757740e-13,        +3.464113382823e-09
