        m,         Re{B_x[1]} (Wb/m²),         Im{B_x[1]} (Wb/m²),         Re{B_y[1]} (Wb/m²),         Im{B_y[1]} (Wb/m²),         Re{B_z[1]} (Wb/m²),         Im{B_z[1]} (Wb/m²),         Re{B_x[2]} (Wb/m²),         Im{B_x[2]} (Wb/m²),         Re{B_y[2]} (Wb/m²),         Im{B_y[2]} (Wb/m²),         Re{B_z[2]} (Wb/m²),         Im{B_z[2]} (Wb/m²),         Re{B_x[3]} (Wb/m²),         Im{B_x[3]} (Wb/m²),         Re{B_y[3]} (Wb/m²),         Im{B_y[3]} (Wb/m²),         Re{B_z[3]} (Wb/m²),         Im{B_z[3]} (Wb/m²),         Re{B_x[4]} (Wb/m²),         Im{B_x[4]} (Wb/m²),         Re{B_y[4]} (Wb/m²),         Im{B_y[4]} (Wb/m²),         Re{B_z[4]} (Wb/m²),         Im{B_z[4]} (Wb/m²),         Re{B_x[5]} (Wb/m²),         Im{B_x[5]} (Wb/m²),         Re{B_y[5]} (Wb/m²),         Im{B_y[5]} (Wb/m²),         Re{B_z[5]} (Wb/m²),         Im{B_z[5]} (Wb/m²),         Re{B_x[6]} (Wb/m²),         Im{B_x[6]} (Wb/m²),         Re{B_y[6]} (Wb/m²),         Im{B_y[6]} (Wb/m²),         Re{B_z[6]} (Wb/m²),         Im{B_z[6]} (Wb/m²),         Re{B_x[7]} (Wb/m²),         Im{B_x[7]} (Wb/m²),         Re{B_y[7]} (Wb/m²),         Im{B_y[7]} (Wb/m²),         Re{B_z[7]} (Wb/m²),         Im{B_z[7]} (Wb/m²)
 1.00e+00,        -3.174111531705e-10,        -4.917505771291e-10,        +5.194386090195e-11,        -9.149589678115e-11,        -2.062560249028e-07,        -7.593558829428e-07,        -4.200877877741e-10,        -5.509910585500e-09,        +4.492335916648e-09,        -5.804915635089e-09,        -1.301073485724e-07,        -3.737901660868e-07,        -5.922401503069e-10,        -1.393156686391e-09,        -4.617834118898e-10,        +3.094912899373e-10,        -1.529670765997e-08,        -1.935915827524e-08,        +3.893231147176e-09,        +3.732878926507e-09,        +1.855244414134e-09,        +3.563737394096e-10,        +9.282021030669e-08,        +2.992754116362e-07,        -2.186905629980e-09,        -2.704276174991e-09,        -4.458144073755e-10,        +1.218051411010e-09,        +1.751004808114e-07,        +5.896958965898e-07,        +1.256480365602e-09,        +6.136254438612e-09,        -2.913531163762e-10,        -1.258509092894e-09,        +3.357305007522e-08,        +1.841799337980e-07,        +1.773212912943e-10,        +3.441293455870e-09,        +4.923632896495e-11,        +1.230404297537e-09,        +2.290781850453e-09,        +1.331987765952e-08
 2.00e+00,        +4.201728460782e-11,        +7.057471054238e-10,        -2.339330771045e-10,        +1.268096643859e-10,        -7.927616306086e-07,        +8.852658584906e-08,        -2.682677213192e-09,        +6.297733095426e-09,        -1.691034476595e-10,        -4.523324322673e-09,        -6.764504772111e-07,        -3.654666965602e-07,        +8.276005194157e-09,        -3.728710482488e-09,        +2.509972409681e-09,        -2.689906335300e-10,        -5.094186039694e-07,        -9.108365791501e-07,        -1.851589250192e-08,        +2.234649438363e-09,        -1.331016563289e-08,        +5.687599775756e-09,        -2.282957623096e-07,        -1.503056666899e-06,        +7.930279828482e-09,        +1.226691614826e-09,        +8.720524705779e-09,        -5.967179711808e-09,        +1.479436225494e-07,        -2.085852704534e-06,        +5.437957211838e-09,        -9.644488192124e-09,        -1.526309669763e-09,        +2.512055399117e-09,        +4.795518474761e-08,        -1.538701586524e-06,        +1.777837872834e-10,        +2.436173136154e-09,        +1.625441516077e-11,        +1.348151330387e-10,        -4.612130263447e-09,        -5.057513296116e-07
 3.00e+00,        +2.964722596121e-11,        +7.308481209734e-11,        -3.235578349300e-11,        -2.260264165872e-10,        -6.510120935423e-10,        -2.726711241343e-09,        +3.966003699735e-11,        +4.673369155323e-11,        -7.667964553375e-11,        -2.606348487616e-10,        +2.573391390301e-10,        +2.447906839039e-10,        +3.219735672894e-12,        +8.991978159528e-11,        -8.808613690210e-11,        -1.996260367859e-10,        +1.086469044028e-09,        +3.369792356543e-09,        +1.349691983682e-10,        +3.171022536645e-11,        +1.710240862778e-11,        -2.539677739607e-10,        +1.393608356689e-09,        +6.714700631058e-09,        -7.413077229561e-12,        +1.209419662530e-10,        -3.969841999933e-11,        -2.472769842047e-10,        +1.154687608810e-09,        +1.014800375888e-08,        +3.573155046730e-12,        +9.406135290317e-12,        +2.504478661853e-12,        -2.907063045343e-10,        +6.291865141116e-12,        +1.420598988928e-08,        -6.531853749849e-13,        +1.595885612722e-10,        +2.205454600318e-12,        -9.201532744537e-10,        -1.028268662420e-09,        +3.860815773090e-07
 4.00e+00,        -2.618510063391e-11,        -6.331335820425e-11,        -1.084893081126e-11,        -8.204463375633e-11,        -1.978134523905e-10,        -4.584905716642e-10,        -5.322957639272e-11,        -1.291744085157e-10,        +1.787830002369e-11,        +8.346355536575e-11,        +3.224150839618e-11,        +1.374045538219e-10,        -3.928324359041e-11,        -4.580490312035e-11,        -3.597267652265e-11,        -6.509683388612e-11,        +2.575540959682e-10,        +8.829772879722e-10,        +7.470927385120e-13,        -4.687073463500e-11,        -2.456959110787e-11,        -9.287425418430e-11,        +3.479192895849e-10,        +1.675420953262e-09,        -5.890565004566e-11,        -1.419577123606e-10,        +1.694567872603e-11,        +4.728507848870e-11,        +3.034387436561e-10,        +2.348381936235e-09,        -1.687925136202e-12,        -4.987590693999e-11,        -6.762955294947e-13,        +1.308573972729e-11,        +1.349481478602e-11,        +4.202277811952e-09,        +2.100510713910e-12,        -7.987259502284e-09,        +5.000071763832e-13,        -1.823491137620e-09,        -4.214273486082e-11,        +1.378575664167e-07
